label,nodeType,order,path,price,description,ingredients,link,imageLink
Chicken Curry,ProductType,19,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,", handful mint,  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,salt ",https://drive.google.com/file/d/1dU5-tSB4k1PcuEGJMCv4sWBNDgUrp2y5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenCurry.jpg
Chicken Masala,ProductType,20,"Inventory,Food,Restaurant,Entree,NonVegeterian,",120,,"""  Chicken,  coriander powder, onions thinly sliced,  Garlic paste,salt ,  ghee,  water,  ghee,  Yoghurt,  Ginger Paste,  red chilli powder, Tomatoes finely chopped,  Garam masala powder,  turmeric,etc.",https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg
Chicken Lapeta,ProductType,21,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/1IAN_u53Nx3sgkcuN1RbmJb88rxcHmTzs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLapeta.jpg
Chicken Hyderabadi,ProductType,22,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/1v4gBn4uLZGTEhpGbM-qIe35AV4AXhdBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenHyderabadi.jpg
Chicken Mughlai,ProductType,23,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/1pMnfMUF0vm7uxteEncpqo-ah9Zh9VB37/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenMughlai.jpg
Chicken Rada,ProductType,24,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/1dHVK62Qn_MiQvOeSzNE-3E0QTa-_p93m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenRada.jpg
Chicken Maharaja,ProductType,25,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,," chicken,  Coriander, Ground, Coriander, Fresh, Garlic  , Green chile , Onions , large, Red chile,  Lemon juice,  Garam masala,  Pepper, Ground, Poppy seeds  , ground, Salt,  Turmeric,Almonds,  Cumin seeds, Black, Pistachios  ,  Yogurt.",https://drive.google.com/file/d/1WaUnrjrXIZcc7tzb-r8CiW8NrYFq_m0_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMaharaja.jpg
Chicken Punjabi,ProductType,26,"Inventory,Food,Restaurant,Entree,NonVegeterian,",180,," Chicken   coriander powder, onion,  garlic paste,clove, green cardamom, cinnamon stick,salt ,  water,  ghee,  yoghurt (curd),  ginger paste,  red chilli powder, tomato, peppercorns,  garam masala powder,  turmeric.",https://drive.google.com/file/d/1oereIlibO4LFW0tpJXurkp_MEl7-5QGz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenPunjabi.jpg
Chicken Fry,ProductType,27,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,"""salt  ,Oil  ,onion  ,ginger  ,Chilly  ,
Pepper powder  ,chicken masala  ,Chicken  ",https://drive.google.com/file/d/1mWmrLNgJfrNpnzlbAzFVibM_tkVFr_ge/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFry.jpg
Chicken 65,ProductType,28,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,," chicken  ,  salt,  chili powder,  chopped garli,  finely chopped green chile peppers,  cornstarch,etc",https://drive.google.com/file/d/1KiB00yMYljrQJTd8pi_-yERqqS-9omgS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chicken65.jpg
Chicken Kantaki,ProductType,29,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,,https://drive.google.com/file/d/16TVqnnObmBwYE1iaDi7FC1Wn8G293TW8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKantaki.jpg
Chicken Vharadi,ProductType,30,"Inventory,Food,Restaurant,Entree,NonVegeterian,",140,,,https://drive.google.com/file/d/1dzKkj6Y1TA1TCLp7QN8oWQ0eIgjrMnRW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenVharadi.jpg
Chicken Malvani,ProductType,31,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,," .  Chicken , .  , Onions , . Cumin Seeds or Jeera, . Carraway Seeds or Shahi Jeera, . Coriander Powder, Peppercorns, Cloves, Green Cardamoms, Black Cardamom,. . Poppy Seeds or Khus khusPosto, Almonds, Cashew, Dried Red Chilies, . Turmeric Powder,Salt to Taste,   Water.",https://drive.google.com/file/d/1c_wEaHcS41qszbSwBowC9ozlb6Lq7mL9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChickenMalvani.jpg
Chicken Ukkad,ProductType,32,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,,https://drive.google.com/file/d/1F-Ts5-eGjg3U5ZxVzNV-lKjigq4gSmtb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenUkkad.jpg
Chicken Danish Special,ProductType,33,"Inventory,Food,Restaurant,Entree,NonVegeterian,",320,,,,
Chicken Manchurian,ProductType,34,"Inventory,Food,Restaurant,Entree,NonVegeterian,",120,,"""gravy :garlic cloves  ,onion roughly chopped  ,
capsicum diced  ,soya sauce  ,green chilli sauce  ,spring onions chopped  ,cornflour mixed in   water  ,chicken cubes  ,maida  """,https://drive.google.com/file/d/1bda5swwEFGvjQlk_NAqTfTgkbaWFSX_V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchurian.jpg
Chicken Chilli,ProductType,35,"Inventory,Food,Restaurant,Entree,NonVegeterian,",120,," chicken breasts,  salt,  pepper, egg, beaten, flour, green pepper, sliced, red pepper, sliced,",https://drive.google.com/file/d/1zccr03DUmOBDqoID5-I1IkcG9nR33fue/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenChilli.jpg
Tandoori Chicken,ProductType,36,"Inventory,Food,Restaurant,Entree,NonVegeterian,",550,,"Chicken   ,Hung Curd   ,Ginger Garlic Paste   ,Red Chili Powder   ,Garam Masala   ,Lemon Juice   ,Balck Pepper Powder   ",https://drive.google.com/file/d/1dznI7JQb5hVK3qbr2mVGfiBKnPXKLcyI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Chicken.jpg
Chicken Tikka,ProductType,37,"Inventory,Food,Restaurant,Entree,NonVegeterian,",130,,,https://drive.google.com/file/d/1jQaGGC76Aoq-iZGYlpkm9jvyTxErR0Aj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikka.jpg
Anda Curry,ProductType,38,"Inventory,Food,Restaurant,Entree,NonVegeterian,",70,," HardBoiled Eggs, Salt, Kashmiri Chilli Powder,
 Large Chopped Onion, Tamarind Pulp, Coriander Powder,
 Garam Masala, Turmeric Powder, Coriander",https://drive.google.com/file/d/1BCryV9DFuzGTHFf0DaHehExwimD3aw2Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaCurry.jpg
Anda Masala,ProductType,39,"Inventory,Food,Restaurant,Entree,NonVegeterian,",90,," HardBoiled Eggs, Salt, Kashmiri Chilli Powder,
 Large Chopped Onion, Tamarind Pulp, Coriander Powder,
 Garam Masala, Turmeric Powder, Coriander.",https://drive.google.com/file/d/1ruyqh4BzDk0Hn3FZUODOaqkf6of1dh_p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaMasala.jpg
Anda Hyderabadi,ProductType,40,"Inventory,Food,Restaurant,Entree,NonVegeterian,",120,,,https://drive.google.com/file/d/1V349V-VyZ03RPhamq-0kXZgrNEnW8wZQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/AndaHyderabadi.jpg
Anda Lapeta,ProductType,41,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,,https://drive.google.com/file/d/1JmuXapp_iU35WMYb2MrPRtw8fbKNtpaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/AndaLapeta.jpg
Tandoori Chicken,ProductType,42,"Inventory,Food,Restaurant,Entree,NonVegeterian,",550,,"Chicken   ,Hung Curd   ,Ginger Garlic Paste   ,Red Chili Powder   ,Garam Masala   ,Lemon Juice   ,Balck Pepper Powder   ",https://drive.google.com/file/d/1dznI7JQb5hVK3qbr2mVGfiBKnPXKLcyI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoori-Chicken.jpg
Tandoori Chicken Full,ProductUnit,43,"Inventory,Food,Restaurant,Entree,NonVegeterian,Tandoori Chicken,",550,,"Chicken   ,Hung Curd   ,Ginger Garlic Paste   ,Red Chili Powder   ,Garam Masala   ,Lemon Juice   ,Balck Pepper Powder   ",https://drive.google.com/file/d/1ZSMbSS5JCLPCPZSZctaMpgZCHjDoa8Bj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandooriChickenFull.jpg
Tandoori Chicken Half,ProductUnit,44,"Inventory,Food,Restaurant,Entree,NonVegeterian,Tandoori Chicken,",250,,"Chicken   ,Hung Curd   ,Ginger Garlic Paste   ,Red Chili Powder   ,Garam Masala   ,Lemon Juice   ,Balck Pepper Powder   ",https://drive.google.com/file/d/1Nk504WYrPNIed-S0fkcwd7JWI3CyP5c7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandooriChickenHalf.jpg
Chicken Handi,ProductType,45,"Inventory,Food,Restaurant,Entree,NonVegeterian,",600,,"  Chicken, handful mint,
  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,
salt .",https://drive.google.com/file/d/1RMADFPBuSEsBClMMjRRF3Ywu4mtb54pt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandi.jpg
Chicken Handi Half,ProductUnit,46,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Handi,",300,,"  Chicken, handful mint,
  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,
salt .",https://drive.google.com/file/d/1XLzwK9SmXm48SjgSpen2LYnKWNg5f2Pv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiHalf.jpg
Chicken Handi Full,ProductUnit,47,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Handi,",600,,"  Chicken, handful mint,
  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,
salt .",https://drive.google.com/file/d/1LabfJ7U7HGWmo2mIPWym0Wm76D0yr7tH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiFull.jpg
Chicken Masala,ProductType,48,"Inventory,Food,Restaurant,Entree,NonVegeterian,",700,,"""  Chicken,  coriander powder, onions thinly sliced,  Garlic paste,salt ,  ghee,  water,  ghee,  Yoghurt,  Ginger Paste,  red chilli powder, Tomatoes finely chopped,  Garam masala powder,  turmeric,etc.",https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg
Chicken Masala Half,ProductUnit,49,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Masala,",350,,"""  Chicken,  coriander powder, onions thinly sliced,  Garlic paste,salt ,  ghee,  water,  ghee,  Yoghurt,  Ginger Paste,  red chilli powder, Tomatoes finely chopped,  Garam masala powder,  turmeric,etc.",https://drive.google.com/file/d/19Y12beggNhRMcjfbXdzPlR_afDg_Ei68/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasalaHalf.jpeg
Chicken Masala Full,ProductUnit,50,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Masala,",700,,"""  Chicken,  coriander powder, onions thinly sliced,  Garlic paste,salt ,  ghee,  water,  ghee,  Yoghurt,  Ginger Paste,  red chilli powder, Tomatoes finely chopped,  Garam masala powder,  turmeric,etc.",https://drive.google.com/file/d/1C2wgCyv0EmdxZxnNkBXUD8dbhE0SZV34/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasalaFull.jpg
Chicken Handi,ProductType,51,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,,"  Chicken, handful mint,
  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,
salt .",https://drive.google.com/file/d/1RMADFPBuSEsBClMMjRRF3Ywu4mtb54pt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandi.jpg
Chicken Handi Half,ProductUnit,52,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Handi,",400,,"  Chicken, handful mint,
  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,
salt .",https://drive.google.com/file/d/1XLzwK9SmXm48SjgSpen2LYnKWNg5f2Pv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiHalf.jpg
Chicken Handi Full,ProductUnit,53,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Handi,",800,,"  Chicken, handful mint,
  yoghurt (curd),  red chilli powder, black cardamom,  garlic paste,  coriander powder,  onion,  mustard oil,  turmeric, green cardamom,  ginger paste,  garam masala powder,
salt .",https://drive.google.com/file/d/1LabfJ7U7HGWmo2mIPWym0Wm76D0yr7tH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiFull.jpg
Chicken Lapeta,ProductType,54,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,,"Chicken Lapeta,  Ginger Paste,  Garlic Paste,  Red Chilli Powder,  Coriander seeds Powder,  Cumin Seeds Powder,  Fenugreek powder,  Curd Salt,To Make Cashew Coconut Paste, Green Chillies (chopped),  Coriander Leaves, Cashew Nuts,  Dry coconut (roasted ),  Oil,Ingredients  Chicken LapetaTo marinate Chicken Chicken  Ginger Paste  Garlic Paste  Red Chilli Powder  Coriander seeds Powder  Cumin Seeds Powder  Fenugreek powder  Curd SaltTo Make Cashew Coconut Paste Green Chillies (chopped)  Coriander Leaves Cashew Nuts  Dry coconut (roasted )To Make Gravy  Oil Green Cardamon,  Cinnamon Stick,  Salt,  Salt,  Coriander Seed Powder,  Cream,  Water, Egg,Oil.",https://drive.google.com/file/d/1IAN_u53Nx3sgkcuN1RbmJb88rxcHmTzs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLapeta.jpg
Chicken Lapeta Half,ProductUnit,55,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Lapeta,",400,,"Chicken Lapeta,  Ginger Paste,  Garlic Paste,  Red Chilli Powder,  Coriander seeds Powder,  Cumin Seeds Powder,  Fenugreek powder,  Curd Salt,To Make Cashew Coconut Paste, Green Chillies (chopped),  Coriander Leaves, Cashew Nuts,  Dry coconut (roasted ),  Oil,Ingredients  Chicken LapetaTo marinate Chicken Chicken  Ginger Paste  Garlic Paste  Red Chilli Powder  Coriander seeds Powder  Cumin Seeds Powder  Fenugreek powder  Curd SaltTo Make Cashew Coconut Paste Green Chillies (chopped)  Coriander Leaves Cashew Nuts  Dry coconut (roasted )To Make Gravy  Oil Green Cardamon,  Cinnamon Stick,  Salt,  Salt,  Coriander Seed Powder,  Cream,  Water, Egg,Oil.",https://drive.google.com/file/d/1HHaqwdyaoRmvV_Rl71erbfJfDEcR40lt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLapetaHalf.jpg
Chicken Lapeta Full,ProductUnit,56,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Lapeta,",800,,"Chicken Lapeta,  Ginger Paste,  Garlic Paste,  Red Chilli Powder,  Coriander seeds Powder,  Cumin Seeds Powder,  Fenugreek powder,  Curd Salt,To Make Cashew Coconut Paste, Green Chillies (chopped),  Coriander Leaves, Cashew Nuts,  Dry coconut (roasted ),  Oil,Ingredients  Chicken LapetaTo marinate Chicken Chicken  Ginger Paste  Garlic Paste  Red Chilli Powder  Coriander seeds Powder  Cumin Seeds Powder  Fenugreek powder  Curd SaltTo Make Cashew Coconut Paste Green Chillies (chopped)  Coriander Leaves Cashew Nuts  Dry coconut (roasted )To Make Gravy  Oil Green Cardamon,  Cinnamon Stick,  Salt,  Salt,  Coriander Seed Powder,  Cream,  Water, Egg,Oil.",https://drive.google.com/file/d/1Cjc-qziwNESlj1zOy2ah_fjbZELcssT1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenLapetaFull.jpg
Chicken Rada,ProductType,57,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,,,https://drive.google.com/file/d/1dHVK62Qn_MiQvOeSzNE-3E0QTa-_p93m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenRada.jpg
Chicken Rada Half,ProductUnit,58,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Rada,",400,,,https://drive.google.com/file/d/1Pvatg2AdEks748M0xRpNTQ5CbOrzEWSE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenRadaHalf.png
Chicken Rada Full,ProductUnit,59,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Rada,",800,,,https://drive.google.com/file/d/1UBuqBFw0DHkTbi8ehNmWCUS5lwrxYWgV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenRadaFull.png
Chicken Mughlai,ProductType,60,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,,"  Chicken breast ,  Lemon Juice,  Turmeric Powder,  Deggi Mirch,Salt to taste,  Ghee, medium Onions,  Ginger Paste,  Garlic Paste, – Soaked Cashews, – Soaked Almonds,  Ghee, – Black Peppercorns kali mirch, – Cloves laung, – Cloves laung,  Coriander Powder,  Yogurt,  Deggi Mirch,  Cream, Water.",https://drive.google.com/file/d/1pMnfMUF0vm7uxteEncpqo-ah9Zh9VB37/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenMughlai.jpg
Chicken Mughlai Half,ProductUnit,61,"Inventory,Food,Restaurant,Entree,NonVegeterian,Chicken Mughlai,",400,,"  Chicken breast ,  Lemon Juice,  Turmeric Powder,  Deggi Mirch,Salt to taste,  Ghee, medium Onions,  Ginger Paste,  Garlic Paste, – Soaked Cashews, – Soaked Almonds,  Ghee, – Black Peppercorns kali mirch, – Cloves laung, – Cloves laung,  Coriander Powder,  Yogurt,  Deggi Mirch,  Cream, Water.",https://drive.google.com/file/d/1XLbA_-qqonOprxsnOmTmzvpha6ndVlp5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/ChickenMughlaiHalf.jpg
