label,nodeType,order,path,price,link,imageLink,description
Veg Soups,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/12bf4DzJCrUBgVqvk6kCaQp_Y3jXidoRn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2022022/VegSoups.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Soups,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Soups,",,,,
Manchow Soup,ProductType,3,"Inventory,Food,Restaurant,Veg Soups,Vegeterian,",60,https://drive.google.com/file/d/1BijFXiqsbR-131VPPi7c_m-RTkvarToW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ManchowSoup.jpg,
Hot and Sour Soup,ProductType,4,"Inventory,Food,Restaurant,Veg Soups,Vegeterian,",60,https://drive.google.com/file/d/1lKGpyKmEvcYbRns_2VEx1uBV01301bpF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotSourSoup.jpg,
Tomato Soup,ProductType,5,"Inventory,Food,Restaurant,Veg Soups,Vegeterian,",80,https://drive.google.com/file/d/1qhWW38vtbUr23w3F0uYayqtGNJhxmiYf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Soup.jpg,
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,,
Roast Papad,ProductType,3,"Inventory,Food,Restaurant,Roasted,Vegeterian,",10,https://drive.google.com/file/d/1DRmj-yoGkysLNLLM1wJOzO9piiVI65EZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastPapad.jpg,
Roast Papad Masala,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",15,https://drive.google.com/file/d/1N_Gib5-CNYgYdLBFHminlae2h2QdfzWs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roast-Papad-Masala.jpg,
Fry Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,https://drive.google.com/file/d/1CXp-AUOHGYhoMisfi_jKPGpu_ezSeqan/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FryPapad.jpg,
Masala Papad,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,
Veg Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/1D-Nog4z8En2b458mwiL_0-7ohryNjyVy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220306/VegSnacks.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Snacks,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Snacks,",,,,
Chana Fry,ProductType,3,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",65,https://drive.google.com/file/d/1RFS1DNPZQpWE-68Jhzmt8L7N6myxbdTT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChanaFry.jpg,
Matki Fry,ProductType,4,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",60,https://drive.google.com/file/d/1wRz1Wq71HsdPwf6VK_T6eNbhILB5XxLr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MatkiFry.jpg,
Kaju Fry,ProductType,5,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",150,https://drive.google.com/file/d/14pS6LbfIkpDZLor8faaidQRf0SZpFMf3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuFry.JPG,
Paneer Fry,ProductType,6,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",75,https://drive.google.com/file/d/1ifefrKkC4BGSNckcNYwL3ANaUWEmDlk7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerFry.jpg,
Chana Roast,ProductType,7,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",70,https://drive.google.com/file/d/1VwIaIOqpwZcXMFxcjxhg4ORhmIWHfk3Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChanaRoast.jpg,
Lasoon Fry,ProductType,8,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",60,https://drive.google.com/file/d/1d74gru4fRIbb9ormLzmCuGkmvCocbZU3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LasoonFry.jpg,
Finger Chips,ProductType,9,"Inventory,Food,Restaurant,Veg Snacks,Vegeterian,",60,https://drive.google.com/file/d/1WqsZvM7FYMNNTf5L-ia1UO8zPhtnxOAt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FingerChips.jpg,
Veg Entree,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/13d5-RS6K5zB_it7T2SUJig2uLnC9EIKd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220323/VegEntree.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Entree,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Entree,",,,,
Special Shahi Daawat,ProductType,3,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",180, ,,
Aloo Matar,ProductType,4,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",100,https://drive.google.com/file/d/1RPW48BzzhnUcWMeSLM0JLisb-P-VDNi9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooMatar.jpg,
Veg Handi,ProductType,5,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/1OMBGMs1tQ-dGKZ241ojy_oozXgbRceTn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Handi.jpg,
Veg Malvani,ProductType,6,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",140, ,,
Veg Bhuna,ProductType,7,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/12tHTD9SDwoAQIGhjJS9ylmvJ6tWZHFzc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Bhuna.jpg,
Veg Maratha,ProductType,8,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/11npxFNMHAT_8ZUmXoQfJPlwBvEI85GCn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Maratha.jpg,
Veg Kolhapuri,ProductType,9,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",110,https://drive.google.com/file/d/1m1uzUXSxt9B7c1QZzLM8f5Xkfl5SnP3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKolhapuri.jpg,
Veg Hyderabadi,ProductType,10,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/1dtA8kP58QPcqCFQMBbu9s16z4jT8xux9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hyderabadi.jpg,
Paneer Butter Masala,ProductType,11,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",130,https://drive.google.com/file/d/1hxW4pcTbsHP6Ql9I_VfGsXwGKF6m006R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,
Paneer Masala,ProductType,12,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg,
Paneer Tikka Masala,ProductType,13,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",150,https://drive.google.com/file/d/1BmyxNFwPwf7zpalxZOSRuGMcKOWv1EoQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,
Paneer Lasooni,ProductType,14,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",150,https://drive.google.com/file/d/12MM11EBH_JmF34-sMsK0fVP6uLj5lbit/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerLasooni.jpg,
Palak Paneer,ProductType,15,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/15TSU15zdBHcKR9I_i1fBqvMPLl4_FgN7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PalakPaneer.jpg,
Paneer Kadai,ProductType,16,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",160,https://drive.google.com/file/d/1XGINKnRA5noOl2-dVsUXFUaDbO_Zft62/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKadai.jpg,
Kaju Paneer Masala,ProductType,17,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",160,https://drive.google.com/file/d/1nHHvi8X6n_VqIiECNSaHu2LWBZQE8-ZL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuPaneerMasala.jpg,
Kaju Masala,ProductType,18,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",140,https://drive.google.com/file/d/1jk05_NhTywUDWFYjKrbLV45fLqWAkGm0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuMasala.jpg,
Mix Veg,ProductType,19,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",100,https://drive.google.com/file/d/1ck00uoIiKEXjtfN1K8Zx7xfA2Dsc5VeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MixVeg.jpg,
Dal Fry,ProductType,20,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",80,https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg,
Dal Tadka,ProductType,21,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",90,https://drive.google.com/file/d/14RUwq8nVglapT24psGzGu5oLTx-UOZB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalTadka.jpg,
Dal Makhani,ProductType,22,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",120,https://drive.google.com/file/d/1bx4zFB3n5TKpwLaxvoc2JGDgMQI_4sWj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalMakhani.jpg,
Paneer Tikka,ProductType,23,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",140,https://drive.google.com/file/d/1PJwE1sbtvBu26CpKRTyXSOwWl4B0uAHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTikka.jpg,
Paneer Banjara,ProductType,24,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",160,https://drive.google.com/file/d/1VYN-JzuOpTpg3X8j4eoN6_FYxSqyFzJI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerBanjara.jpg,
Paneer Agara,ProductType,25,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",150,https://drive.google.com/file/d/1l3enc77EUxMDfoxehEOTGCR00l-yWn5R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAgara.jpg,
Paneer Malvani,ProductType,26,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",170,https://drive.google.com/file/d/18uVeXsWEm_ksPbwVGgGsaU17FnMNximy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMalvani.jpg.crdownload.jpg,
Paneer Cheese Kaju,ProductType,27,"Inventory,Food,Restaurant,Veg Entree,Vegeterian,",190, ,,
Veg Starters,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/1rPHaBukwlz0XWULqOVgaU6r0p5LxJaQI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegStarters.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Starters,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Starters,",,,,
Veg Chilly,ProductType,3,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",100,https://drive.google.com/file/d/1uajZYs-SoWFHXgfHEpp9emy3K1lt9Hkp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegChilly.jpg,
Veg Crispy,ProductType,4,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",140,https://drive.google.com/file/d/1eRoWy7sVeONn6q-umwbzYIj5GCmDsI26/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegCrispy.jpg,
Veg Manchurian,ProductType,5,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",100,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Veg 65,ProductType,6,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",100,https://drive.google.com/file/d/1vNWQi-EBkMH-6PuGayKQApq8nSpw6IHV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg65.jpg,
Gobi Manchurian,ProductType,7,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",120,https://drive.google.com/file/d/1mgG8Dsqth64ofBMGNjgKK3jCOuEAatZF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiManchurian.jpg,
Gobi Chilly,ProductType,8,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",120,https://drive.google.com/file/d/1NoJthUNrvNTbBYZgVlUu1jJze3EGobFY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiChilly.jpg,
Paneer Chilly,ProductType,9,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",160,https://drive.google.com/file/d/1kCqkt77Pxcbez6FkI0cGxMSwSl6KLsdx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilly.jpg,
Paneer Manchurian,ProductType,10,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",160,https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg,
Paneer Crispy,ProductType,11,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",160,https://drive.google.com/file/d/1TJp0KX-8wfgwRILDcIYKAlOmRFxEiX8y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerCrispy.jpg,
Veg Rice,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/1B5on8ZsFVss28BiQJJFjEM2_O_oDD_kF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2/VegRice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Rice,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Rice,",,,,
Veg Fried Rice,ProductType,3,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",90,https://drive.google.com/file/d/1bz2y7h_zxW5FIwkPU1ouPFuPXrxVdyrI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice.jpg,
Veg Tripple Rice,ProductType,4,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",130,https://drive.google.com/file/d/1mzNSff6I9zOqF5Re0HH4M1NYnzbubdv0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tripple-Rice.jpg,
Veg Singapore Rice,ProductType,5,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",100,https://drive.google.com/file/d/1h1rfg0xvlE0AE9_kpzW1zCh0kyckxKmG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSingaporeRice.jpg,
Veg Schezwan Rice,ProductType,6,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",90,https://drive.google.com/file/d/1-I-WSFeFbKd9hlnc9-xzXQYn5XKPgbKD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanRice.jpg,
Steam Rice,ProductType,7,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",70,https://drive.google.com/file/d/1JwfmCVcMa9KTZbWP9pCn79TsIEWL0c1s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SteamRice.jpg,
Steam Rice Full,ProductUnit,8,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Steam Rice,",70,https://drive.google.com/file/d/1RmdWMYUP-cS6cEoP47C4jrzK-XbS_o86/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SteamRiceFull.jpg,
Steam Rice Half,ProductUnit,9,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Steam Rice,",40,https://drive.google.com/file/d/1rz5zXPIQGSpQfEGwxkotCPgigfE2dDqK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Steam-Rice-Half.jpg,
Jeera Rice,ProductType,10,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",90,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg,
Jeera Rice Full,ProductUnit,11,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Jeera Rice,",90,https://drive.google.com/file/d/1XWi_RFUxoXm7T2NMDEQrUBKa57-mY2EL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceFull.gif,
Jeera Rice Half,ProductUnit,12,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Jeera Rice,",55,https://drive.google.com/file/d/1gab5eRuLll1Ed8DokZQ1FuTko20Esbwa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceHalf.jpg,
Veg Biryani,ProductType,13,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",120,https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,
Veg Pulav,ProductType,14,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",130,https://drive.google.com/file/d/1JVN_maOr1Clvt-SlU51QylwBcZng4liR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPulav.jpg,
Dal Khichdi,ProductType,15,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",120,https://drive.google.com/file/d/1eYgIjQw-U3ZGT8GEPhcg9KZJWnc7BvLu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichdi.jpg,
Roti,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/1x6gZ4Q7wVOFVo1bP4pT594jcrC0bHQhc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti,",,,,
Tandoor Roti,ProductType,3,"Inventory,Food,Restaurant,Roti,Vegeterian,",12,https://drive.google.com/file/d/1gDQg6_Ros55CTHyexhyK3c2jnksU5kWU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tandoor-Roti.jpg,
Butter Roti,ProductType,4,"Inventory,Food,Restaurant,Roti,Vegeterian,",15,https://drive.google.com/file/d/1PNULLWY7VuyeG2a34qt5BEKw-7DMFTNG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterRoti.jpg,
Naan Roti,ProductType,5,"Inventory,Food,Restaurant,Roti,Vegeterian,",20,https://drive.google.com/file/d/1oS01g7e83qbgDXKZhYk14hneXnZk1Y_P/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NaanRoti.cms,
Butter Naan Roti,ProductType,6,"Inventory,Food,Restaurant,Roti,Vegeterian,",25,https://drive.google.com/file/d/1abSqPpQoA-N031DAfZLmGCuC7QE8Z9mo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterNaanRoti.jpg,
Kulcha,ProductType,7,"Inventory,Food,Restaurant,Roti,Vegeterian,",25,https://drive.google.com/file/d/1UiYj7XmI0co1RiWilUv__5eUoEp2_YB_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Kulcha.jpg,
Butter Kulcha,ProductType,8,"Inventory,Food,Restaurant,Roti,Vegeterian,",30,https://drive.google.com/file/d/11DOuIe86RXOgEGTqVwSJtZUPheewt2Ih/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterKulcha.jpg,
Garlic Kulcha,ProductType,9,"Inventory,Food,Restaurant,Roti,Vegeterian,",30,https://drive.google.com/file/d/1psC4fsTgRZT_Dzw0dKOX6QgOBrt4EY0M/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GarlicKulcha.jpg,
Masala Roti,ProductType,10,"Inventory,Food,Restaurant,Roti,Vegeterian,",30,https://drive.google.com/file/d/18p80ar_D2-N9qbi1PBSXmFq_r3asukCX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaRoti.jpg,
Rumali Roti,ProductType,11,"Inventory,Food,Restaurant,Roti,Vegeterian,",30,https://drive.google.com/file/d/1zjY8PBSV8KJTLtnsNGJFBl4s39PKjBFC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rumali-Roti.jpg,
Veg Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,https://drive.google.com/file/d/11YHpTPQ5aPStb76GwxFCCKa5Btc_rhbO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Noodles.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Noodles,",,,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Noodles,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
Veg Hakka Noodles,ProductType,3,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",120,https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles.jpg,
Veg Schezwan Noodles,ProductType,4,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",120,https://drive.google.com/file/d/110qPjMnVJgCASzjlU24PKREL29s_4OW1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanNoodles.jpg,
Veg Singapore Noodles,ProductType,5,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",110,https://drive.google.com/file/d/1kWyr6lN2Isu7lMEpqqNIa4nW3CH2JgD3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Singapore-Noodles.jpg,
Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Noodles.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Noodles,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Noodles,",,,,
Chicken Hakka Noodles,ProductType,3,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",130,https://drive.google.com/file/d/1RwZJOzUVrWP7EdvqdSkdx9XcWqhO77Xr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHakkaNoodles.jpg,
Chicken Schezwan Noodles,ProductType,4,"Inventory,Food,Restaurant,Noodles,NonVegeterian,",140,https://drive.google.com/file/d/1usXndyIWtN7LDw77MfqQXnUk4yVEPBdv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanNoodles.jpg,
