label,nodeType,order,path,price,ingredients,link,imageLink,description
Masala Rice,ProductType,11,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,"Boiled rice  ,Salt  ,Red chilly powder  ,
Onion ,Beans ,Boiled potatoes ,
Carrot ",https://drive.google.com/file/d/1f42W8I8vF2MKOR1_NEpVKeDqUYYxbwXH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaRice.jpg,
Vegetable Pulav,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",130,  refined oil   ginger garlic paste   basmati rice socked  min   water  maggi masalaemagic  black pepper  bay leaf tez patta salt to taste  clove  Cardamom  inch cinamom  star anise   jeera  onion finaly chopped  green chilli slit length wise  carrot chopped  beans chopped   peas   coliflower florets (optional)   capsicum chopped,https://drive.google.com/file/d/11HmHDAsYeus5vqYspXVhC-INhWaVrNDF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegetablePulav.jpg,
Kashmiri Pulav,ProductType,13,"Inventory,Food,Restaurant,Rice,Vegeterian,",140,"  basmati rice ( washed and soaked),  cumin seeds,
 cloves, stick cinnamon, cardamom, bay leaf,  milk,
  fresh cream beaten,  sugar,Salt  ,
 tablespoon ghee,  chashews and raisins",https://drive.google.com/file/d/1WS70TmGf55XCNXOHfWjWGGCbVLxicy6b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KashmiriPulav.jpg,
Curd Rice,ProductType,14,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,"Cooked rice  bowls,Curd  bowls,Sugar  ,
Salt  ,Coriander leaves chopped  ,
Pomegranate seeds  ,Cumin and mustard seeds  ,
Desi ghee(Clarified butter)  ",https://drive.google.com/file/d/1vBvzMDzVFIOmHhoFGfSV2bWWfqhHbujJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/CurdRice.jpg,
Dal Khichdi,ProductType,15,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,"  chana dal,  dhuli moong dal,  arhar dal,
  rice,  chopped ginger,  jeera,
 pinch hing,  salt,  mirch powder,
  haldi",https://drive.google.com/file/d/1eYgIjQw-U3ZGT8GEPhcg9KZJWnc7BvLu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichdi.jpg,
Veg Biryani,ProductType,16,"Inventory,Food,Restaurant,Rice,Vegeterian,",150,"Long grain rice (basmati rice),Cloves,
Peppercorns,Cinnamon stick inch,Bay leaves ,
Red onions,French Beans ,Carrots,
Capsicumno,Potatono,Cauliflower",https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roasted,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Papad Churi,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",90,,https://drive.google.com/file/d/15bLs6mkbqvPfDzO-4n3fHNzH8_M6SUDx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PapadChuri.jpg,
Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",10,,https://drive.google.com/file/d/16hT2z2acPZOT8kC3lLy6aGyloDfdTzJO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Papad.jpg,
Masala Papad,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25," lijjat papads,  chopped onion,  chopped tomatoes,
 green chillies chopped,  chopped coriander,
 spoon lemon juice, spoon chat masala,
  chopped cucumber",https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,
Nagli Papad,ProductType,7,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,,https://drive.google.com/file/d/1RUZxQwC9JbNZFihjxe0t1Ygddq7G7URG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/NagliPapad.jpg,
Nagli Papad Masala,ProductType,8,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25,,https://drive.google.com/file/d/1IIs6_r4khfhGDqjJtDmVg_4sgfwfjHBx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NagliPapadMasala.jpg,
Sweets,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/sweet.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sweets,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sweets,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Shrikhand,ProductType,4,"Inventory,Food,Restaurant,Sweets,Vegeterian,",30,"Fresh thick curd  ,Castor sugar  fine sugar   ,
Saffron strands  ,Warm milk (to soak saffron strands)  ,
Cardamom powder  ,Nutmeg powder  ,
Crushed or finely chopped dry fruits  ,
For Garnishing – Saffron strands chopped dry fruits  ",https://drive.google.com/file/d/1qz4zlrECK1kE_NAgnmtH2tD03CwdHYWf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shrikhand.jpg,
Rasgulla,ProductType,5,"Inventory,Food,Restaurant,Sweets,Vegeterian,",30,"Nova Milk (preferably whole milk)  litre,Curd  ,
Ice Cold Water  litre,Sugar  ,Water  ,
Cardamom Powder  ",https://drive.google.com/file/d/1orvad5GiuRdQdLPl_CJqtXjn4iMwOLm_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rasgulla.jpg,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Curd,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1jta8UcY-fJSNQwDEEO_7R0nIa39XLy7q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Curd.jpg,
Curd Full,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1YtFXmL5tdav0izW2w4jqCssjfpVnl6lT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/CurdFull.jpg,
Butter Milk,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,"Curd  ,Water  ml,Salt  ,Balck salt(as per taste)  ,
Coriander leaves chopped finely  ,Mint leaves finely chopped  ",https://drive.google.com/file/d/1are1xYhfCVHfLjq7qgYAF6KOq6Zn4w07/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilk.jpg,
Lassi,ProductType,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,"Thick curd  ,Sugar  ",https://drive.google.com/file/d/1z2BJrtvZR9kkdK-COuqLNCQlIbTJNxnX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Lassi.jpg,
Mineral Water,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1dE6p3x7iaL_Ob1eUU_qTV5Mgo1QFiBzv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MineralWater.jpg,
Coffee,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,"Milk  ,Coffee  ,Sugar  ,Coco Powder  ,
Chocolate Syrup  ",https://drive.google.com/file/d/1Euh2dH6rEeREBGnpoYhanuCocHz7zE4U/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Coffee.jpg,
Tea,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",15,"milk  ,honey  ,vanilla extract  ",https://drive.google.com/file/d/1fd2gFK13kA_Nc4iEqwyT__x9hmcV5BvG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tea.jpg,
Milk,ProductType,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1bdbLodzIejCKnr6YkL5sHHz2OJRdcEGI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Milk.jpg,
Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Entree.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Entree,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Entree,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Gobi Fry,ProductType,4,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1XcR_gsFCjC0N6IvJbkeEYDLtxxfOeHc_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiFry.jpg,
Aloo Mutter Fry,ProductType,5,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Large potatoes, oil for deep frying,Tablespoon salt,
Tablespoon red chilly powder,Jug water,Tablespoon jeera powder",https://drive.google.com/file/d/1k3NfkTeImi1ur9qjH52-OK1NVoPpWOQw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/AlooMutterFry.jpg,
Aloo Fry,ProductType,6,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"Large potatoes, oil for deep frying,Tablespoon salt,
Tablespoon red chilly powder,Jug water,
Tablespoon jeera powder",https://drive.google.com/file/d/1zD5H1WabX3gGPmWgzcqedhZuknUpK3fa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooFry.jpg,
Tomato Chatni,ProductType,7,"Inventory,Food,Restaurant,Entree,Vegeterian,",110," to  tomato, onion finely chopped,  jeera,
  musturd seeds, to  curry leaves, inch ginger,
 to  garlic cloves,Lemon sized tamarind tbs jaggery Oil",https://drive.google.com/file/d/1DJgcqS6MPfPc55wY-rUUBIMNPxmd5iRr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TomatoChatni.jpg,
Bhendi Fry,ProductType,8,"Inventory,Food,Restaurant,Entree,Vegeterian,",110," bhendi,  besan,  turmeric powder,
  chilli powder,  dry Mango powder,  Salt,
  jeera powder,  coriander powder,  oil,
 small onion,  dry coconut grated",https://drive.google.com/file/d/1JuaS9-HeNYDddzgv255-ILPSG56AoNGt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/BhendiFry.jpg,
Mix Veg,ProductType,9,"Inventory,Food,Restaurant,Entree,Vegeterian,",120," Cauliflower, Potatoes,Pointed Grouds, Carrot,
 Raddish, Campsicum, Brinjal, French Beans",https://drive.google.com/file/d/1ck00uoIiKEXjtfN1K8Zx7xfA2Dsc5VeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MixVeg.jpg,
Chana Fry,ProductType,10,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"  chickpeas or chana,  red chilly powder,
 spring curry leaves,  ginger garlic paste,
 green chilly, pinch turmeric powder,  oil,
  mustard, pinch salt,  garam masala",https://drive.google.com/file/d/1RFS1DNPZQpWE-68Jhzmt8L7N6myxbdTT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChanaFry.jpg,
Baigan Masala,ProductType,11,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,"baigan  ,onion  ,tomato  ,garlic  ,
ginger  ,coriander powder  ,red chilli powder  ,
Garam masala  ,haldi  ,amchur powder  ",https://drive.google.com/file/d/1r4aTUAlIRkkqBI_OnVLcGAK3JW2VF6rk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/baiganmasala.jpg,
Baigan Masala (Red Gravy),ProductType,12,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,"baigan  ,onion  ,tomato  ,garlic  ,
ginger  ,coriander powder  ,red chilli powder  ,
Garam masala  ,haldi  ,amchur powder  ",https://drive.google.com/file/d/1-Ht-3-OT8CiEQAdlerprNVe1a-ZZ5XUi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/BaiganMasalaRedGravy.jpg,
Baigan Masala (Black Gravy),ProductType,13,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,"baigan  ,onion  ,tomato  ,garlic  ,
ginger  ,coriander powder  ,red chilli powder  ,
Garam masala  ,haldi  ,amchur powder  ",https://drive.google.com/file/d/1aMVH6_qm5eqThukev303KkKMXakRtMRW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/BaiganMasalaBlackGravy.jpg,
