label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,,,
Idli,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1WtX7q-cTFbqcE0y1XfEbdUyRXfQT0ai_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/Idli.jpg,80,80
Idli Vada,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1a8DjWj-9MZr-g7cInbA_G23OamZdsMzi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/IdliVada.jpeg,80,80
Mendu Vada,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1P3cYg3IUZ4G8KkZ7ZwfGb94edpEARK0m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodinventoryimages1112062022/MenduVada.jpg,80,80
Dahi Vada,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1-BwtRPHlb0C4bpqSXJrWa4FUJYm4O70Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Dahivada.jpg,,
Sabudana Vada,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",75,,https://drive.google.com/file/d/1O6ziuAElEJ630iq-ZT8Wo5XdrYKapzLW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SabudanaVada.jpg,,
Sabudana Khichdi,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",75,,https://drive.google.com/file/d/1e1uMS18TS-r3TfI7pxUzytlfmY73uUyZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SabudanaKhichdi.jpg,,
Finger Chips,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,,https://drive.google.com/file/d/1WqsZvM7FYMNNTf5L-ia1UO8zPhtnxOAt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FingerChips.jpg,90,90
Puri Bhaji,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1c_oQ60JkRMIn0-mQiPpe_55Q96Zhvx3E/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PuriBhaji.png,80,80
Kanda Pakoda,ProductType,12,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1clYZjpb4gur6hHQAigvPsDg4bearEZkd/view?usp=sharing,,80,80
Mirchi Pakoda,ProductType,13,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1rDhVgewtIDrnwz9BYxrHpklktZtEam0Q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MirchiPakoda.jpg,80,80
Mix Pakoda,ProductType,14,"Inventory,Food,Restaurant,Snacks,Vegeterian,",80,,https://drive.google.com/file/d/1B8nlMxSnVDk54de4vUS_mTtm5bMHNhgh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixPakoda.jpg,80,80
Paneer Pakoda,ProductType,15,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,https://drive.google.com/file/d/1GXXvajp0oAFz1nuXU7rs31No579wKwgl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPakoda.jpg,110,110
Masala Dosa,ProductType,16,"Inventory,Food,Restaurant,Snacks,Vegeterian,",95,,https://drive.google.com/file/d/1_-oVk3t6Cho2sazbziKyWFSIPhSBbfKQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaDosa.jpg,95,95
Onion Uttapa,ProductType,17,"Inventory,Food,Restaurant,Snacks,Vegeterian,",95,,https://drive.google.com/file/d/1uGrbHX2yFKIWdWwv_eXzViDguLNwk97v/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/aprilimages/OnionUttapa.jpg,95,95
Schezwan Masala Dosa,ProductType,18,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/10MoB-IDNGiRGbPAePPLWwfrLEGVa_i7L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/SchezwanMasalaDosa.jpg,,
Paneer Chilli Dosa,ProductType,19,"Inventory,Food,Restaurant,Snacks,Vegeterian,",165,,https://drive.google.com/file/d/1aPpDI3Whh_6guW4TeQaSWFaPedhL-_8e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilliDosa.jpg,,
Palak Masala Dosa,ProductType,20,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1cqUPj9V01W2Ng5p7ipWsGUwHI5-USVr5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/PalakMasalaDosa.jpg,130,130
Cheese Dosa,ProductType,21,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1H9Den3hRa_vDSF0ueBYGLC3Qlgj2s9QU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseDosa.png,,
Sagar Special Dosa,ProductType,22,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,,,,
Paper Masala Dosa,ProductType,23,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1NMkJ2wBDEnFxdDmUUpagj8A2ZA9tlTZE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paper-masala-dosa.jpg,130,130
Rava Masala Dosa,ProductType,24,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/17Bx26DlKVy4Z5pnsEYFfSDcLS1-wIqZL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/RavaMasalaDosa.jpg,130,130
Spring Dosa,ProductType,25,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1QYgeCbLebF90Z929XhqUZLRLIeBSg1bv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/SpringDosa.jpg,130,130
Mysore Masala Dosa,ProductType,26,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,,https://drive.google.com/file/d/1jXxK1PO3BkkFzE7FRk7GMEaOVeb2wp-y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mysoremasaladosa.jpg,130,130
Masala Uttapa,ProductType,27,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,https://drive.google.com/file/d/11DfCI_VbkkFDYydmJ6IkBcmp-w09fx8c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/aprilimages/MasalaUttapa.jpeg,110,110
Tomato Omlett,ProductType,28,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,,https://drive.google.com/file/d/1kCpY5YWvkBQq7gjqYYemNwc53INbA7TZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TomatoOmlett.jpg,,
Extra Butter,ProductType,29,"Inventory,Food,Restaurant,Snacks,Vegeterian,",30,,https://drive.google.com/file/d/1iMOJcj0bpEwy1BWOT_Cvq8_coXkJcxt4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ExtraButter.jpg,30,30
Extra Cheese,ProductType,30,"Inventory,Food,Restaurant,Snacks,Vegeterian,",30,,https://drive.google.com/file/d/10YVSQDdgja9L1Tbrn0rPPPuAZJbTUmcF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ExtraCheese.jpg,30,30
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roasted,",,,,,,
Roast Papad,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25,,https://drive.google.com/file/d/1DRmj-yoGkysLNLLM1wJOzO9piiVI65EZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastPapad.jpg,25,25
Fry Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",25,,https://drive.google.com/file/d/1CXp-AUOHGYhoMisfi_jKPGpu_ezSeqan/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FryPapad.jpg,25,25
Masala Papad,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",30,,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,30,30
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,,,
Tomato Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1qhWW38vtbUr23w3F0uYayqtGNJhxmiYf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Soup.jpg,120,120
Palak Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1b_lZk1-jhMLuqQF-BoqOibwGWxw_y8qi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PalakSoup.jpg,120,120
Veg Sweet Corn Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1DhM9DUO6aGaH98qUCjU6GjG9Q4SeSyg2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSweetCornSoup.jpg,120,120
Hot & Sour Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1teNyAur_VckwNp4ujk5k5x5svxiTBSGq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotSourSoup.jpg,120,120
Veg Manchow Soup,ProductType,8,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1ZHfj80mG4nonkD938YcNcqpsbo76_3Bh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/vegManchowSoup.jpg,120,120
Veg Clear Soup,ProductType,9,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1dmYwUOQ7V67thr9VxwcKFsrCkxZqX81H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Clear-Soup.jpg,120,120
Lemon Coriander Soup,ProductType,10,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1KHrpqE-RlZ6MBo-hCx_BdLBH0GRVxmyt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LemonCorianderSoup.jpg,120,120
Veg Minestrone Soup,ProductType,11,"Inventory,Food,Restaurant,Soups,Vegeterian,",120,,https://drive.google.com/file/d/1AlEuJUOk7D2eIHU9tonO1FcUD0jjVk3L/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/VegMinestroneSoup.jpg,120,120
Raita,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Raita.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Raita,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Raita,",,,,,,
Plain Dahi,ProductType,4,"Inventory,Food,Restaurant,Raita,Vegeterian,",70,,https://drive.google.com/file/d/1lWLexEkFySwU5g2xioudVe9U8KhPLFP4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Dahi.jpg,70,70
Boondi Raita,ProductType,5,"Inventory,Food,Restaurant,Raita,Vegeterian,",100,,https://drive.google.com/file/d/1uvirhGw1JyKYBjBSrnj9dmwJgElQjxrS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BoondiRaita.jpeg,100,100
Pineapple Raita,ProductType,6,"Inventory,Food,Restaurant,Raita,Vegeterian,",100,,https://drive.google.com/file/d/1j8rKqzC7h6_IehzqcdVo1Y6mgfZfObqN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PineappleRaita.jpg,100,100
Aloo Raita,ProductType,7,"Inventory,Food,Restaurant,Raita,Vegeterian,",100,,https://drive.google.com/file/d/1LEK_by2vwyNphjqgKeM3YqFhjV5NdyYb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooRaita.jpg,100,100
Mix Veg Raita,ProductType,8,"Inventory,Food,Restaurant,Raita,Vegeterian,",100,,https://drive.google.com/file/d/1cV7NM_p7EMBhrEve3rMnu8PE33AOtvaL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixVegRaita.jpg,100,100
Chinese Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1LMcpy2zvbQfvVkOtNryt3l_Smi7-iDEL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ChineseSnacks.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chinese Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chinese Snacks,",,,,,,
Veg Crispy,ProductType,4,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",210,,https://drive.google.com/file/d/1eRoWy7sVeONn6q-umwbzYIj5GCmDsI26/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegCrispy.jpg,210,210
Paneer 65,ProductType,5,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",210,,https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg,,
Paneer Kantaki,ProductType,6,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",220,,https://drive.google.com/file/d/1_ovSAH3NvGhU6sA5B2ZZu1MJIUFCQ8PT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneerkantaki.jpg,,
Mushroom Kantaki,ProductType,7,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",220,,https://drive.google.com/file/d/1ckcUhBXQuGzW8QaIkR3TRrtzbKvrV88V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomKantaki.jpg,,
Soyabean Manchurian,ProductType,8,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",210,,https://drive.google.com/file/d/1vFKACZGXDoaOOpsdmJ9zhxUP0W83eNpz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SoyabeanManchurian.jpg,,
Soyabean Roast,ProductType,9,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",210,,https://drive.google.com/file/d/1kyP3UX3RO5K8__8zfLlJoGx_1pkW-wGM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SoyabeanRoast.jpg,,
Paneer Crispy,ProductType,10,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",230,,https://drive.google.com/file/d/1TJp0KX-8wfgwRILDcIYKAlOmRFxEiX8y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerCrispy.jpg,,
Cheese Coin Ball,ProductType,11,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",230,,https://drive.google.com/file/d/1huzYMpx4aACP8DTlUukc_8U9soyG66PC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/CheeseCoinBall.jpg,230,230
Paneer Schezwan Dry,ProductType,12,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",240,,https://drive.google.com/file/d/18goGaU-d5OWbPOOToV0EzyYAODTmSgDJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaneerSchezwanDry.jpg,,
Mushroom Paneer Gold Dry,ProductType,13,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",240,,,,240,240
Paneer Gold Dry,ProductType,14,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",240,,,,240,240
Veg Gold Finger,ProductType,15,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",240,,https://drive.google.com/file/d/1OtmQmBkm0aOKqmRoVKfTUrIHHUScmIqd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegGoldFinger.jpg,240,240
Veg Spring Roll,ProductType,16,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",240,,https://drive.google.com/file/d/1B6jABivt6vPzdMLxzUamh_sH58-CN1Nl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Spring-Roll.jpg,240,240
Mushroom Spring Roll,ProductType,17,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",240,,https://drive.google.com/file/d/1Zv1Yx-JDdHiTmEskq_cPutmfMpbQDXhg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/MushroomSpringRoll.jpg,,
Paneer Spring Roll,ProductType,18,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",250,,https://drive.google.com/file/d/10K2Qe-gT69C-zYNeJdChEvqZBkdbvu7e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSpringRoll.jpg,,
Shanghai Spring Roll,ProductType,19,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",250,,https://drive.google.com/file/d/1N7hleKXe4swQlf7tP7-fVeRGPBiUWwWF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/ShanghaiSpringRoll.jpg,250,250
Dragon Spring Roll,ProductType,20,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",250,,https://drive.google.com/file/d/1h2ac3g-xuSYvj-GPg1yrrK01dA8wFH8a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/DragonSpringRoll.jpg,250,250
Paneer Satte,ProductType,21,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",250,,https://drive.google.com/file/d/1cxTb2D5oiY5lyUZTooWqdm7i50jrTzbO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSatay.jpg,,
Babycorn Satay,ProductType,22,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",250,,https://drive.google.com/file/d/18yeaL7MwLBKF_Plp0_qZaPaeVDD5JJ64/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/BabycornSatay.jpg,,
Veg manchurian Dry,ProductType,23,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",190,,https://drive.google.com/file/d/1WUVLy-4rg52XSvwqhUfVZYomOF7VhOB2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/veg-manchurian-dry.jpg,190,190
Gobi Manchurian Dry,ProductType,24,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",190,,https://drive.google.com/file/d/1F4ktcKuuD5MmUHJ4sSrUbt_X6owksT9H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobimanchurianDry.jpg.jpg,190,190
Paneer Manchurian Dry,ProductType,25,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",220,,https://drive.google.com/file/d/1iphxPADj136KiBhX4DvSmgVwW73AIPIR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerManchurianDry.jpg,,
Paneer Chilli,ProductType,26,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",220,,https://drive.google.com/file/d/1Kk0U0y2YhiaEMjyJl-zWAzSE1Y1J7mHd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paneerchilli.jpg,220,220
Mushroom Chilli,ProductType,27,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",230,,https://drive.google.com/file/d/1U0ZgiXdil7TP99NMF9TVpI2cA0l0qfft/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomChilli.jpg,230,230
Chinese Bhel,ProductType,28,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",220,,https://drive.google.com/file/d/1GPi9hn0ZkUeegyxQKlKo7r_UcsvbSsw4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChineseBhel.jpg,220,220
Veg Koliwada,ProductType,29,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",200,,https://drive.google.com/file/d/1xsG6r9w7UoXsscDt-cqWvylAmFxhBGPm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Koliwada.jpg,200,200
Gobi 65,ProductType,30,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",200,,https://drive.google.com/file/d/1bDOLjyg_CzjwrGOijGJZJ1w-Aqy2eLKh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Gobi65.jpg,200,200
Babycorn Chilli,ProductType,31,"Inventory,Food,Restaurant,Chinese Snacks,Vegeterian,",230,,https://drive.google.com/file/d/12GqQiDyLD4VXjNniI9Bq5H5KxGBNocgE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/BabyCornChilli.jpg,,
Salads,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Salads,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Salads,",,,,,,
Green Salad,ProductType,4,"Inventory,Food,Restaurant,Salads,Vegeterian,",100,,https://drive.google.com/file/d/13f6xLUaMAgsL5WTIgZ5CBWFIUQK4FgBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenSalad.jpg,100,100
Tomato Salad,ProductType,5,"Inventory,Food,Restaurant,Salads,Vegeterian,",100,,https://drive.google.com/file/d/1EKvBO-AElsxN9Ct6Vj-N2-ciuqDW7_ro/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TomatoSalad.jpg,100,100
Kakdi Salad,ProductType,6,"Inventory,Food,Restaurant,Salads,Vegeterian,",100,,https://drive.google.com/file/d/1dce2tydLdWNck77K7xzA4g3NE3q0UgVH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KakdiSalad.jpg,100,100
Tandoori Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/15HTQeyPKEzvV3KuVcV7zxac3QkoXDfhh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/Tandoorisnacks.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Tandoori Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Tandoori Snacks,",,,,,,
Mushroom Tikka,ProductType,4,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",240,,https://drive.google.com/file/d/10ystM9eQcVvMWLn3iEbeYilnnZGd5aF0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomTikka.jpg,,
Paneer Tikka,ProductType,5,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",240,,https://drive.google.com/file/d/1PJwE1sbtvBu26CpKRTyXSOwWl4B0uAHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTikka.jpg,,
Paneer Hariyali Tikka,ProductType,6,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",250,,https://drive.google.com/file/d/1vjgW1PB1FZXbq4oM3Shqc4XN9tnALSaM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerHariyaliTikka.png,,
Aloo Tandoori,ProductType,7,"Inventory,Food,Restaurant,Tandoori Snacks,Vegeterian,",250,,https://drive.google.com/file/d/1gIUuV8_I3l6NAbQJ0j8x7m_ejnyCyzbR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/AlooTandoori.jpg,,
