label,nodeType,order,path,price,description,link,imageLink,Zomato,Swiggy
Malvani Paneer,ProductType,15,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1x937GhR-UWrh9lKrS250-AndJUCE825n/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MalvaniPaneer.jpg,,
Bhuna Makai Palak With Mozzarella Cheese,ProductType,16,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/14gS6soFtUn0DQQ4mqWZzYZ1NPlypsp83/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BhunaMakaiPalakWithMozzarellaCheese.jpg,,
Maratha Rajwadi,ProductType,17,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,,,220,220
Gulnaar Kofta,ProductType,18,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1nH_GGUKjakpOg4AxsHSPs0TDuZl53JKr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/GulnaarKofta.jpg,220,220
Makhmali Soya Choop Masala,ProductType,19,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,,,,
Amritsari Korma,ProductType,20,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1cCNOcYItLda9eGbSUawsoYu2cTaeVXC1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/AmritsariKorma.jpg,220,220
Mushroom Matar Kala Masala,ProductType,21,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1TIP4xgQEnjp4thvaIwT_ZkWHBo2XqzQi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MushroomMatarKalaMasala.jpg,180,180
Bharwan Bhindi Hyderabadi,ProductType,22,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1Of4OnJaa6xNVITTaTKREB1jyyRYjxxX3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BharwanBhindiHyderabadi.jpg,180,180
Veg Kolhapuri,ProductType,23,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1m1uzUXSxt9B7c1QZzLM8f5Xkfl5SnP3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKolhapuri.jpg,180,180
Malvani Vegetable Curry,ProductType,24,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1o6-K4QNS5z-eHr4QsWbFGxzJy-PWfVTp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MalvaniVegetableCurry.jpg,,
Bharleli Vangi,ProductType,25,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1fEbkBFBWLsbEg_75bWbzjBo4W780LwSk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BharleliVangi.jpg,,
Kaju Masala,ProductType,26,"Inventory,Food,Restaurant,Main Course,Vegeterian,",230,,https://drive.google.com/file/d/1jk05_NhTywUDWFYjKrbLV45fLqWAkGm0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuMasala.jpg,230,230
Tawa Sabzi,ProductType,27,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,,,180,180
Stuffed Capsicum,ProductType,28,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1_BvKckdIndPMFxdv4xKwhw-S6iWr1NLS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Stuffed-Capsicum.jpg,180,180
Lasuni Palak Paneer,ProductType,29,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1KTbgtpJzFP5MYxg_ZK4rsd-5sthz8-ZA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/LasuniPalakPaneer.jpg,210,210
Mixed Veg Gassi,ProductType,30,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1yiDHiLHwixChJKxpRxe13BAVWiX6rq6H/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MixedVegGassi.jpg,180,180
Shev Bhaji,ProductType,31,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1-Iprfeqrb2krX2hW7Gw6pEN_1vSRJ4yX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shev-Bhaji.jpg,180,180
Veg Anda Curry Kala Masala,ProductType,32,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1SKH4yOppJtr2xgFWW8a4gDZWMCBPWmvi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/VegAndaCurryKalaMasala.jpg,210,210
Veg Coconut Curry,ProductType,33,"Inventory,Food,Restaurant,Main Course,Vegeterian,",210,,https://drive.google.com/file/d/1Q6z1zLQ5o5JhcPAZV10M_SU3PfMBz0Cu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/VegCoconutCurry.jpg,,
Matki Chi Ussal,ProductType,34,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/17JYwOXoiQfe3BHr1GPuQf83EU7KVVDLe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MatkiChiUssal.jpg,180,180
Besan Ki Khaasiyat,ProductType,35,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/12WN6NMznn0uowO9ktqyyf_aRZOtDw6XI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/BesanKiKhaasiyat.jpg,,
Dahi Kadi Pakoda,ProductType,36,"Inventory,Food,Restaurant,Main Course,Vegeterian,",180,,https://drive.google.com/file/d/1W1gMX0ACEWvJK8BhCjaJ0ylVTSP2Delv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/DahiKadiPakoda.jpg,180,180
Green Court Spl Veg,ProductType,37,"Inventory,Food,Restaurant,Main Course,Vegeterian,",250,,,,250,250
Navratan Kurma With Tutti Frutti,ProductType,38,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1pSgLx6VkzJ7bkREwyEHRjxDT8K8T7HGG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/NavratanKurmaWithTuttiFrutti.jpg,,
Kesari Malai Kofta,ProductType,39,"Inventory,Food,Restaurant,Main Course,Vegeterian,",240,,https://drive.google.com/file/d/1J9yemGoITTmjrvpTMyIKjHo7HUaVYm-s/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/KesariMalaiKofta.jpg,,
Veg Jaipuri Kofta,ProductType,40,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/19boFKTxnGxxuxzP8ieTFEbsfh_EaKtU3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/VegJaipuriKofta.jpg,220,220
Dum Aloo Kasmiri,ProductType,41,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1njtoaOSDas_lhkAYpANOYGUlO9gsLHHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/DumAlooKasmiri.jpg,,
Shaam Savera Kofta,ProductType,42,"Inventory,Food,Restaurant,Main Course,Vegeterian,",220,,https://drive.google.com/file/d/1d9HNleHWymRPNTbjksUOde1MOdo_KjU4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ShaamSaveraKofta.jpg,220,220
Dal,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1kIqV6ymtUXLw1Cju6QW4eoDTezD0RVJV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/Dal.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Dal,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Dal,",,,,,,
Double Tadkewali Dal,ProductType,4,"Inventory,Food,Restaurant,Dal,Vegeterian,",125,,https://drive.google.com/file/d/1tODEn0kwdXw6zjXypOX7Z5NnTbOGZVrt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/DoubleTadkewaliDal.jpg,,
Dal Makhani,ProductType,5,"Inventory,Food,Restaurant,Dal,Vegeterian,",160,,https://drive.google.com/file/d/1bx4zFB3n5TKpwLaxvoc2JGDgMQI_4sWj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalMakhani.jpg,160,160
Pahadi Dal,ProductType,6,"Inventory,Food,Restaurant,Dal,Vegeterian,",125,,https://drive.google.com/file/d/1x6sbTv7u-aOPCTyhyrosNxkDxJCcmsNJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PahadiDal.jpg,125,125
Panchmel Dal,ProductType,7,"Inventory,Food,Restaurant,Dal,Vegeterian,",140,,https://drive.google.com/file/d/1OMSCQqod4cd9sqHGbDDZbzUtm5wSc9_R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PanchmelDal.jpg,140,140
Methi Dal,ProductType,8,"Inventory,Food,Restaurant,Dal,Vegeterian,",140,,https://drive.google.com/file/d/1QU7k6Y8lOF3nibV9eJh6ICu2huL5PJgh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MethiDal.jpg,140,140
Veg Rice ,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1avSlf2ufEjW4K2m77iguybyA8fWAhHc9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2/VegRice.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Rice,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Veg Rice,",,,,,,
Steamed Rice,ProductType,4,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",110,,https://drive.google.com/file/d/1b1DZ5fWsFeNWCYp4VRmHwh-KSaa4ZSW4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Steamed-Rice.jpg,110,110
Jeera Rice,ProductType,5,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",120,,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg,120,120
Ghee Dal Khichdi,ProductType,6,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",170,,https://drive.google.com/file/d/1hAAuB5uAo-2Vi3gAz6-vpMYn9dLvZIuH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/GheeDalKhichdi.jpg,170,170
Tadka Dal Khichdi,ProductType,7,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",160,,https://drive.google.com/file/d/1v9Y_gIUgNvGBcyk_zyGgj2pVJV3B23n9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/TadkaDalKhichdi.jpg,160,160
Peas Pulao,ProductType,8,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",180,,https://drive.google.com/file/d/1gz2JPcm7-JW0mgauWUnh4UzlnJp6vlCe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PeasPulao.jpg,180,180
Veg Pulao,ProductType,9,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",180,,https://drive.google.com/file/d/1Q9y5vfasmuYAjDTQOc6uFluyeWQ-5t2O/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPulao.jpg,180,180
Veg Parda Biryani,ProductType,10,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",199,,https://drive.google.com/file/d/1LaaXObGlMRUYpf1lekSzLaYd5T_5m4Vv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/VegPardaBiryani.jpg,199,199
Paneer Parda Biryani,ProductType,11,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",199,,https://drive.google.com/file/d/1r58Q508HA5bi_5bEUclOuxUgqOsqszd0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/PaneerPardaBiryani.jpg,,
Green Court Spl Parda Biryani,ProductType,12,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",225,,https://drive.google.com/file/d/1NbN4bxr1UMclpSy9pvv1wAJnlchWG7Gh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/GreenCourtSplPardaBiryani.jpg,,
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti and Naan,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roti and Naan,",,,,,,
Tandoori Roti,ProductType,4,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,,https://drive.google.com/file/d/1p6eNQrcVnNmzujXu2Tlh9MKJdIX9WyOK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandooriRoti.jpg,,
Butter Roti,ProductType,5,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",25,,https://drive.google.com/file/d/1PNULLWY7VuyeG2a34qt5BEKw-7DMFTNG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterRoti.jpg,,
Naan,ProductType,6,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",40,,https://drive.google.com/file/d/1HGpowHCtwGjO9lQu_UGtIBIw8scvg48S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Naan.jpg,40,40
Butter Naan,ProductType,7,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,,https://drive.google.com/file/d/1MtQMs3CTx3V8aidYwZMPC4fkYQr9cYrr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterNaan.jpg,50,50
Cheese Butter Naan,ProductType,8,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",65,,https://drive.google.com/file/d/126eWbYBikrxZETnlmc0K5BH9wU-I73YV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CheeseButterNaan.jpg,65,65
Cheese Garlic Naan,ProductType,9,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",65,,https://drive.google.com/file/d/19lmMR8aSzH_Jf5B1Hill3Gg0NM8qIcIG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseGarlicNaan.jpg,,
Garlic Naan,ProductType,10,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,,https://drive.google.com/file/d/1ZrjzImNdtXyFGwa8e1Mzd7oH4glw7hFg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GarlicNaan.jpg,50,50
Thecha Naan,ProductType,11,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",60,,https://drive.google.com/file/d/1dBjGyqZS2fkCEbzjfXg8pAePF2O716dQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ThechaNaan.jpg,60,60
Laccha Paratha,ProductType,12,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,,https://drive.google.com/file/d/1EQFxVvfOVDYeOTq1kgFx5I-_55U1l3DF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/LacchaParatha.jpg,50,50
Kulcha,ProductType,13,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",30,,https://drive.google.com/file/d/1UiYj7XmI0co1RiWilUv__5eUoEp2_YB_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Kulcha.jpg,30,30
Chapati,ProductType,14,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,,https://drive.google.com/file/d/1BCZG8M0F-__45K4lUhTp357cF_FXpX8k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chapati.jpg,15,15
Malabari Paratha,ProductType,15,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,,https://drive.google.com/file/d/1KvoJZPUi_h-Y3FTo8LNX3TfKi2p7YIp2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/MalabariParatha.jpg,50,50
Cheese Chilli Garlic Naan,ProductType,16,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",110,,https://drive.google.com/file/d/1L6G9kKioEn27hRx_XTERDwLRPz7XXjO3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/CheeseChilliGarlicNaan.jpg,110,110
Tawa Paratha,ProductType,17,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,,https://drive.google.com/file/d/1DQttnw4E0B135CpE7ob4PI36UI9fYDDm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TawaParatha.jpg,20,20
Green Court Spl Roti Basket,ProductType,18,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",175,,https://drive.google.com/file/d/12YoLeNp560IFE0p9ynshUu9fCITVpbpP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/GreenCourtSplRotiBasket.jpg,,
Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Starters.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Starters,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Starters,",,,,,,
Paneer Chilli Dry,ProductType,4,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/1BwMOrfcmYnZt2KHib5uG2oK7XhU3RoBt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChilliDry.jpg,180,180
Paneer Satay,ProductType,5,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/1pkS7OgJj4faiOZHSdh_KPVtxzOVfVRD8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSatay.jpg,180,180
Veg Manchurian Dry,ProductType,6,"Inventory,Food,Restaurant,Starters,Vegeterian,",150,,https://drive.google.com/file/d/1WUVLy-4rg52XSvwqhUfVZYomOF7VhOB2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/veg-manchurian-dry.jpg,150,150
Honey Chilli Potatoes,ProductType,7,"Inventory,Food,Restaurant,Starters,Vegeterian,",160,,https://drive.google.com/file/d/1ddaFyR9HoGZqokDodDWJQ_AUjgSITeUq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/HoneyChilliPotatoes.jpg,160,160
Crispy Veg,ProductType,8,"Inventory,Food,Restaurant,Starters,Vegeterian,",160,,https://drive.google.com/file/d/1KYdAI4Kr85rthaRXrR-E5gu6HptNRqb7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CrispyVeg.jpg,160,160
Corn Cheese Balls,ProductType,9,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/15jfsACArS7t4AS2VqvdJNxQ0E9IL8gwx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/CornCheeseBalls.jpg,180,180
Peri Peri French Fries,ProductType,10,"Inventory,Food,Restaurant,Starters,Vegeterian,",150,,https://drive.google.com/file/d/1hHlt8RUojNMdSQExiMEX7xnAMQ-NRP9n/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodlinksgapApril25/PeriPeriFrenchFries.jpg,150,150
Loaded Vegeterian Nachos,ProductType,11,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/14TqVr_UTKXVaQ3G6YDo9luEH5lwYWY9j/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/LoadedVegeterianNachos.jpg,,
Sugarcane Soya Chaap,ProductType,12,"Inventory,Food,Restaurant,Starters,Vegeterian,",200,,https://drive.google.com/file/d/1HLgBVpz7lRh5BpscCjvRyO7fqXUswGuc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/SugarcaneSoyaChaap.jpg,200,200
Veg Momos,ProductType,13,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/1S-bZcPU3vSXHjz8JqACQFG5VMAHoUvJA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegMomos.jpg,180,180
Veg Schezwan Momos,ProductType,14,"Inventory,Food,Restaurant,Starters,Vegeterian,",180,,https://drive.google.com/file/d/1kQew8_PrYtEZbPQAyX7NFyVBsJSB9-69/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegSchezwanMomos.jpg,180,180
Desserts,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Desserts.jpg,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Desserts,",,,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Desserts,",,,,,,
Gulab Jamun,ProductType,4,"Inventory,Food,Restaurant,Desserts,Vegeterian,",60,,https://drive.google.com/file/d/1TbtnkGTLMpu0NDPKRVb7_KyhTDD652nr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GulabJamun.jpg,60,60
Nawabi Shahi Tukda,ProductType,5,"Inventory,Food,Restaurant,Desserts,Vegeterian,",110,,https://drive.google.com/file/d/1kVQKwLq6PO9yENpWue7Msi79LqsM2kwI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/NawabiShahiTukda.jpg,110,110
Zauq E Shahi,ProductType,6,"Inventory,Food,Restaurant,Desserts,Vegeterian,",130,,https://drive.google.com/file/d/1quMl1Ln6QJJHWXwogEKIr9fc8OShSWgS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ZauqEShahi.jpg,130,130
Kharak Halwa With Ice Cream,ProductType,7,"Inventory,Food,Restaurant,Desserts,Vegeterian,",150,,https://drive.google.com/file/d/1-eTcaGUaPu2QAm4Mns30uZpsQIkbM2li/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/KharakHalwaWithIceCream.jpg,,
Honey Noodle With Ice Cream,ProductType,8,"Inventory,Food,Restaurant,Desserts,Vegeterian,",120,,https://drive.google.com/file/d/1n9GwaSZbz0JgwB-Ou-Vnez2tvgYt-xlh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/HoneyNoodleWithIceCream.jpg,120,120
Chocolate Mousse,ProductType,9,"Inventory,Food,Restaurant,Desserts,Vegeterian,",120,,https://drive.google.com/file/d/1jcEYAxnADKfzOcd3CNPXGL3YxMDpGKPa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/ChocolateMousse.jpg,120,120
Chocolate Brownie With Ice Cream,ProductType,10,"Inventory,Food,Restaurant,Desserts,Vegeterian,",160,,https://drive.google.com/file/d/1Ehg7lGyVE9uJjcUlL8eRzV8n0nLBrckt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1/ChocolateBrownieIceCream.jpg,160,160
Ice Cream With Hot Chocolate Sauce,ProductType,11,"Inventory,Food,Restaurant,Desserts,Vegeterian,",75,,https://drive.google.com/file/d/10Lhe9YvUlLGCcUDp38Qc4K9_PJnvS3Qa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/IceCreamWithHotChocolateSauce.jpg,75,75
Sizzling Brownie,ProductType,12,"Inventory,Food,Restaurant,Desserts,Vegeterian,",180,,https://drive.google.com/file/d/1K7PbfALMY5oz19lEMHK0koFnT01cFGqm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sizzling-Brownie.jpg,180,180
Angoori Rasmalai,ProductType,13,"Inventory,Food,Restaurant,Desserts,Vegeterian,",100,,https://drive.google.com/file/d/135lm822hyo_uAvc4A0g4yrOhf8slkUGv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220828/AngooriRasmalai.jpg,100,100
Vanila Ice Cream,ProductType,14,"Inventory,Food,Restaurant,Desserts,Vegeterian,",70,,https://drive.google.com/file/d/1ft5XtMxkzEda406-fIO0XBrbAHsOXfle/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VanilaIceCream.jpg,70,70
Strawberry Ice Cream,ProductType,15,"Inventory,Food,Restaurant,Desserts,Vegeterian,",70,,https://drive.google.com/file/d/1OjhtOcogtVerazjOYpKXg7y_kYaViLP8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StrawberryIceCream.jpg,70,70
Chocolate Ice Cream,ProductType,16,"Inventory,Food,Restaurant,Desserts,Vegeterian,",70,,https://drive.google.com/file/d/1qR9msM6wEtvcjWBbzrZExguz6aeMfmaA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocolateIceCream.jpg,70,70
Butterscotch Ice Cream,ProductType,17,"Inventory,Food,Restaurant,Desserts,Vegeterian,",70,,https://drive.google.com/file/d/1OmVwWWpp-I5NkeTGpbc4MKub0QdimcUL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterscotchIceCream.jpg,70,70
