label,nodeType,order,path,price,description,ingredients,link,imageLink
Veg Fried Rice,ProductType,4,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",150,," rice,  soy sauce, capsicum, chopped, cabbage, chopped spring onion, chopped,  ginger-garlic paste,  salt,  oil,etc",https://drive.google.com/file/d/1bz2y7h_zxW5FIwkPU1ouPFuPXrxVdyrI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice.jpg
Veg Fried Rice Full,ProductUnit,5,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Fried Rice,",150,," cup rice,  soy sauce, capsicum, chopped,/ cup cabbage, chopped,/ cup spring onion, chopped,  ginger-garlic paste,  salt,  oil,etc",https://drive.google.com/file/d/1KY5u59qqYcO2b5YzHONrSAcfOYgrb-9m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegFriedRiceFull.jpg
Veg Fried Rice Half,ProductUnit,6,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Fried Rice,",100,," cup rice,  soy sauce, capsicum, chopped,/ cup cabbage, chopped,/ cup spring onion, chopped,  ginger-garlic paste,  salt,  oil,etc",https://drive.google.com/file/d/1B4egQaFhBCqXzznAr7Ltk_AwXO-2Qsee/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice-Half.jpg
Veg Schezwan Rice,ProductType,7,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",150,," cups cooked Plain Rice,¾ cups Mixed Vegetables (french beans, carrot, capsicum, cabbage, celery),- cloves of Garlic, finely chopped (approx. / tablespoon),- tablespoon Schezwan Sauce,Salt to taste,etc",https://drive.google.com/file/d/1-I-WSFeFbKd9hlnc9-xzXQYn5XKPgbKD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanRice.jpg
Veg Schezwan Rice Full,ProductUnit,8,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Schezwan Rice,",150,," cups cooked Plain Rice,¾ cups Mixed Vegetables (french beans, carrot, capsicum, cabbage, celery),- cloves of Garlic, finely chopped (approx. / tablespoon),- tablespoon Schezwan Sauce,Salt to taste,etc",https://drive.google.com/file/d/1B0wNiPGpAwHsTLif9knLsmKKFE2LErEu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Rice-Full.jpg
Veg Schezwan Rice Half,ProductUnit,9,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Schezwan Rice,",100,," cups cooked Plain Rice,¾ cups Mixed Vegetables (french beans, carrot, capsicum, cabbage, celery),- cloves of Garlic, finely chopped (approx. / tablespoon),- tablespoon Schezwan Sauce,Salt to taste,etc",https://drive.google.com/file/d/1D_RXfGGX9-IXd_hUYg2ZunYwiB-Wbob1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Rice-Half.jpg
Veg Triple Rice,ProductType,10,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",210,,"Cooked Basmati rice- cup,Boiled Noodles- ½ cup,Carrots chopped- ¼ cup,Shredded cabbage- ¼ cup,Spring onion chopped- ,Garlic chopped- ,Salt-to taste,etc.",https://drive.google.com/file/d/1S84EA_U3l0u3TB0aIWPlx5c7vcMEU8LT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/VegTripleRice.jpg
Veg Triple Rice Full,ProductUnit,11,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Triple Rice,",210,,"Cooked Basmati rice- cup,Boiled Noodles- ½ cup,Carrots chopped- ¼ cup,Shredded cabbage- ¼ cup,Spring onion chopped- ,Garlic chopped- ,Salt-to taste,etc.",https://drive.google.com/file/d/1I0hrfsILZ0yVWTrPTaVo5KDM3m862EeE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegTripleRiceFull.jpg
Veg Triple Rice Half,ProductUnit,12,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Triple Rice,",150,,"Cooked Basmati rice- cup,Boiled Noodles- ½ cup,Carrots chopped- ¼ cup,Shredded cabbage- ¼ cup,Spring onion chopped- ,Garlic chopped- ,Salt-to taste,etc.",https://drive.google.com/file/d/1LgQiObK_crf6Y5wTe-9cHTXHK6OD_Lhn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegTripleRiceHalf.jpg
Veg Manchurian Rice,ProductType,13,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",200,,,https://drive.google.com/file/d/1jNrUl4zWkDBHdSQ9fMRkuIqsymylvahc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurianRice.jpg
Veg Manchurian Rice Full,ProductUnit,14,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Manchurian Rice,",200,,,https://drive.google.com/file/d/1uAEzBp6f5qgxpSVDWVaHJdea3MgzARsv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2022022/VegManchurianRiceFull.jpg
Veg Manchurian Rice Half,ProductUnit,15,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Manchurian Rice,",140,,,https://drive.google.com/file/d/1CYiQBJXgTw_ca6lwVmid8V9gdHTqmmWm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2022022/VegManchurianRiceHalf.jpg
Veg Combination Rice,ProductType,16,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",150,," cup rice ,cooked,/ cup noodles,boiled,/ cup bell peppers,sliced,/ cup cabbage ,shredded,/ cup carrots,chopped,Few green beans,chopped,Few green beans,chopped, scallions,chopped, red onion,chopped, green chilli,chopped,salt to taste,/ teaspoon chilli powder,  soy sauce, teaspoon vinegar, tablespoon olive oil.",https://drive.google.com/file/d/1QlMViC3sf86mP5B1a0GXMqxyMe24BrRO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCombinationRice.jpg
Veg Combination Rice Full,ProductUnit,17,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Combination Rice,",150,," cup rice ,cooked,/ cup noodles,boiled,/ cup bell peppers,sliced,/ cup cabbage ,shredded,/ cup carrots,chopped,Few green beans,chopped,Few green beans,chopped, scallions,chopped, red onion,chopped, green chilli,chopped,salt to taste,/ teaspoon chilli powder, teaspoon soy sauce, teaspoon vinegar,  olive oil.",https://drive.google.com/file/d/1v8Qb40BPi8r0Q4WkBZRGhaIY7MDl2ZAT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegCombinationRiceFull.jpg
Veg Cocktail Rice,ProductType,18,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",190,,"rice    ,water  ml,salt as required,red chili powder   / ,coriander powder   / ,cumin powder    / ,garam masala powder   / ,red kidney beans boiled    ,peas    ,potato cut in small pieces    ,onion cut in slices   medium,tomato chopped  ,carrot cut in small cubes   ,chicken mince    ,lemon juice   ,ginger garlic paste    ,vegetable oil/butter     .",https://drive.google.com/file/d/1UF3e_eBGUEwzk6HlPrcku0ieVEqZoiP5/view?usp=sharing,
Veg Cocktail Rice Full,ProductUnit,19,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Cocktail Rice,",190,,"rice    ,water  ml,salt as required,red chili powder   / ,coriander powder   / ,cumin powder    / ,garam masala powder   / ,red kidney beans boiled    ,peas    ,potato cut in small pieces    ,onion cut in slices   medium,tomato chopped  ,carrot cut in small cubes   ,chicken mince    ,lemon juice   ,ginger garlic paste    ,vegetable oil butter     .",https://drive.google.com/file/d/1sT39Jrh99toTEeKDK8qwMym8B_0g43Vn/view?usp=sharing,
Veg Packing Rice,ProductType,20,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",460,,,,
Veg Packing Rice Full,ProductUnit,21,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Packing Rice,",460,,,,
Veg Packing Rice Half,ProductUnit,22,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Packing Rice,",270,,,,
Veg Mumbai Special Rice,ProductType,23,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,",540,,,https://drive.google.com/file/d/1auI6-Fgo4KRN2uuX63zMs5GW0CVh1VMO/view?usp=sharing,
Veg Mumbai Special Rice Full,ProductUnit,24,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Mumbai Special Rice,",540,,,https://drive.google.com/file/d/1ExAmzQpfMgFm8cEo7jRRJtEiRBu48SKN/view?usp=sharing,
Veg Mumbai Special Rice Half,ProductUnit,25,"Inventory,Food,Restaurant,Veg Rice,Vegeterian,Veg Mumbai Special Rice,",300,,1,https://drive.google.com/file/d/1jQK_XFdx7IgxkJyoz4zk9wbmxB_oFXye/view?usp=sharing,
Veg Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/11YHpTPQ5aPStb76GwxFCCKa5Btc_rhbO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Noodles.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Noodles,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Veg Noodles,",,,,,
Veg Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",150,,"""-  oil, medium size onion chopped,  crushed garlic and green chillies, carrot, beans, medium size capsicum,  chilli sauce,  soya sauce,  Schezwan sauce,  mixed herbs""",https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles.jpg
Veg Hakka Noodles Full,ProductUnit,5,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Hakka Noodles,",150,,"""-  oil, medium size onion chopped,  crushed garlic and green chillies, carrot, s beans, medium size capsicum,  chilli sauce,  soya sauce,  Schezwan sauce,  mixed herbs""",https://drive.google.com/file/d/1VGLv81uFyL_qJYQtLCVv08xj9JaEWhtB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles-Full.jpg
Veg Hakka Noodles Half,ProductUnit,6,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Hakka Noodles,",100,,"""-  oil, medium size onion chopped,  crushed garlic and green chillies, carrot, s beans, medium size capsicum,  chilli sauce,  soya sauce,  Schezwan sauce,  mixed herbs""",https://drive.google.com/file/d/1au6QpOglLe1-uHbaz7FugaLn3af5iKH-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles-Half.jpg
Veg Schezwan Noodles,ProductType,7,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",150,," grams noodles,  olive oil, clove garlic (finely chopped),  spring onion (chopped),½ carrot (chopped),  cabbage (shredded),½ capsicum (chopped),  schezwan sauce,▢½  salt,etc",https://drive.google.com/file/d/110qPjMnVJgCASzjlU24PKREL29s_4OW1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanNoodles.jpg
Veg Schezwan Noodles Full,ProductUnit,8,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Schezwan Noodles,",150,," grams noodles,  olive oil, clove garlic (finely chopped),  spring onion (chopped),½ carrot (chopped),  cabbage (shredded),½ capsicum (chopped),  schezwan sauce,▢½  salt,etc",https://drive.google.com/file/d/1CDwNEO2mYyxWdLNxZsfLDLQ55qwhS8dq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-NoodlesFull.jpg
Veg Schezwan Noodles Half,ProductUnit,9,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Schezwan Noodles,",100,," grams noodles,  olive oil, clove garlic (finely chopped),  spring onion (chopped),½ carrot (chopped),  cabbage (shredded),½ capsicum (chopped),  schezwan sauce,▢½  salt,etc",https://drive.google.com/file/d/1D6a2dmdQWfIzQJ2DGq965ffEH0aQEJ7c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Noodles-Half.jpg
Veg Singapuri Noodles,ProductType,10,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",160,," cup Noodle,  - garlic chopped,/ cup - leek or spring onions,/ cup - bell peppers (red, green and yellow),  - peri peri sauce,  - chilli garlic sauce,  - light soya sauce,etc",https://drive.google.com/file/d/1dXiPWFtx4V8HdI5vKLIWqKSIzm2tmsmR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSingapuriNoodles.jpg
Veg Singapuri Noodles Full,ProductUnit,11,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Singapuri Noodles,",160,," cup Noodle,  - garlic chopped,/ cup - leek or spring onions,/ cup - bell peppers (red, green and yellow),  - peri peri sauce,  - chilli garlic sauce,  - light soya sauce,etc",https://drive.google.com/file/d/1GZgllA6A75gGNKFXcoqWeDIEoXNfrH4J/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2/VegSingapuriNoodlesFull.jpg
Veg Singapuri Noodles Half,ProductUnit,12,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Singapuri Noodles,",100,," cup Noodle,  - garlic chopped,/ cup - leek or spring onions,/ cup - bell peppers (red, green and yellow),  - peri peri sauce,  - chilli garlic sauce,  - light soya sauce,etc",https://drive.google.com/file/d/1mHLnTOCD8Z4db-IdGgwaIcuRbkTHvKj9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2/VegSingapuriNoodlesHalf.jpg
Veg Hongkong Noodles,ProductType,13,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",160,," cups cooked Noodles,/ cup french beans chopped,/ cup carrot chopped,/ cup capsicum chopped, onion chopped, tablespoon soy sauce, tablespoon red chilli sauce,/ teaspoon peppercorn crushed, tablespoon cooking oil,salt to taste,etc",https://drive.google.com/file/d/178Eehi56D9hj6T2f1F3pUCLdoUq99Gyx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegHongkongNoodles.jpg
Veg Hongkong Noodles Full,ProductUnit,14,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Hongkong Noodles,",160,," cups cooked Noodles,/ cup french beans chopped,/ cup carrot chopped,/ cup capsicum chopped, onion chopped, tablespoon soy sauce, tablespoon red chilli sauce,/ teaspoon peppercorn crushed, tablespoon cooking oil,salt to taste,etc",https://drive.google.com/file/d/1obQ4aISNza_niAIQdTbzMIvB1RDpfgE6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hongkong-Noodles-Full.jpg
Veg Hongkong Noodles Half,ProductUnit,15,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Hongkong Noodles,",100,," cups cooked Noodles,/ cup french beans chopped,/ cup carrot chopped,/ cup capsicum chopped, onion chopped, tablespoon soy sauce, tablespoon red chilli sauce,/ teaspoon peppercorn crushed, tablespoon cooking oil,salt to taste,etc",https://drive.google.com/file/d/1UZ0553dBdb2KZn0Lut8Qksg0-BfNFyhN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hongkong-Noodles-Half.jpg
Veg Triple Noodles,ProductType,16,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",210,,"Cooked Basmati Noodles- cup,Boiled Noodles- ½ cup,Carrots chopped- ¼ cup,Shredded cabbage- ¼ cup,Spring onion chopped- ,Garlic chopped- ,Salt-to taste,etc.",https://drive.google.com/file/d/1tFeCsXI9gj-8SNeHbqeid_mDeguSnNyk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegTripleNoodles.jpg
Veg Triple Noodles Full,ProductUnit,17,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Triple Noodles,",210,,"Cooked Basmati Noodles- cup,Boiled Noodles- ½ cup,Carrots chopped- ¼ cup,Shredded cabbage- ¼ cup,Spring onion chopped- ,Garlic chopped- ,Salt-to taste,etc.",https://drive.google.com/file/d/1BMYyVZs379VfRplG4UMc8NUc_wxov02d/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/VegTripleNoodlesFull.jpg
Veg Triple Noodles Half,ProductUnit,18,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Triple Noodles,",150,,"Cooked Basmati Noodles- cup,Boiled Noodles- ½ cup,Carrots chopped- ¼ cup,Shredded cabbage- ¼ cup,Spring onion chopped- ,Garlic chopped- ,Salt-to taste,etc.",https://drive.google.com/file/d/1Nwj2zwnv96n_koe_8CfQWNF4qQ1H0xyj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/pendingInventoryImages/VegTripleNoodlesHalf.jpg
Veg Manchurian Noodles,ProductType,19,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",200,,,https://drive.google.com/file/d/18nb4TV0DNqOCfS3RhzF1UoGG4z7bhQri/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurianNoodles.jpg
Veg Manchurian Noodles Full,ProductUnit,20,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Manchurian Noodles,",200,,,https://drive.google.com/file/d/1lIbsw1v6WRpsC25SYh87A6AnhSpnQG-K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/VegManchurianNoodlesFull.jpg
Veg Manchurian Noodles Half,ProductUnit,21,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Manchurian Noodles,",140,,,https://drive.google.com/file/d/1D1AgBc-a_9h4R1XgbP3Ovw2RfGkedqn7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/VegManchurianNoodlesHalf.jpg
Veg Packing Noodles,ProductType,22,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",460,,,https://drive.google.com/file/d/17L-VzcjB9qaeOpJM6eYysRvFQZ2BBYkP/view?usp=sharing,
Veg Packing Noodles Full,ProductUnit,23,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Packing Noodles,",460,,,https://drive.google.com/file/d/1PwABTWZX0XpSIl8qzgDfBDPV5oHZDGZs/view?usp=sharing,
Veg Packing Noodles Half,ProductUnit,24,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Packing Noodles,",270,,,https://drive.google.com/file/d/1BPIC9alESGwPdmDDWpmdHQqoEYtJ1Ulw/view?usp=sharing,
Veg Mumbai Special Noodles,ProductType,25,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",540,,,https://drive.google.com/file/d/1a-y2Rem4s52mYXCCW6XYxt1RnKGJfqsh/view?usp=sharing,
Veg Mumbai Special Noodles Full,ProductUnit,26,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Mumbai Special Noodles,",540,,,https://drive.google.com/file/d/1t-oFcoOpNLp0VIkxFOft6jBgZ2i8I9Df/view?usp=sharing,
Veg Mumbai Special Noodles Half,ProductUnit,27,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Mumbai Special Noodles,",300,,,https://drive.google.com/file/d/1lSpiUDfTWLkgATLbQEgCFhSm8vKFJOTY/view?usp=sharing,
Veg Garlic Noodles,ProductType,28,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",160,,,https://drive.google.com/file/d/1hF5HkxzoCtmC6nfAKFw67BEkQe-9eEXL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food281221/VegGarlicNoodles.jpg
Veg Garlic Noodles Full,ProductUnit,29,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Garlic Noodles,",160,,,https://drive.google.com/file/d/1C8kvT2jjyyLxkx8F7-hIIpzumErhNliF/view?usp=sharing,
Veg Garlic Noodles Half,ProductUnit,30,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Garlic Noodles,",100,,,https://drive.google.com/file/d/1IL4zVdGBRb7C5I4dc_yWzy6YyDm30K4U/view?usp=sharing,
Veg Chinese Bhel,ProductType,31,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,",160,,"noodles fried  s,onion sliced  nos,
capsicum cut into fine slices  nos,powder sugar  / ,
tomato sauce  / ,lemon juice  ,red chilli powder / ,
pepper powder / ,chopped coriander leaves  ,
salt  ,roasted ground nuts  ",https://drive.google.com/file/d/1H40eCv0dyvzdoNhuCGZmGbhP3HRPcvhb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food03022022/VegChineseBhel.jpg
Veg Chinese Bhel Full,ProductUnit,32,"Inventory,Food,Restaurant,Veg Noodles,Vegeterian,Veg Chinese Bhel,",160,,"noodles fried  s,onion sliced  nos,
capsicum cut into fine slices  nos,powder sugar  / ,
tomato sauce  / ,lemon juice  ,red chilli powder / ,
pepper powder / ,chopped coriander leaves  ,
salt  ,roasted ground nuts  ",https://drive.google.com/file/d/1Sncoo3FnZS8W7B8tnVfN1e1ECIo6OwqV/view?usp=sharing,
Veg Starters,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/1rPHaBukwlz0XWULqOVgaU6r0p5LxJaQI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220127/VegStarters.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Starters,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Veg Starters,",,,,,
Paneer Manchurian,ProductType,4,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",170,,"""ingredients for Balls : chopped onion / cups,chopped green chillies  ,paneer shredded  s,chopped Coriander leaves  ,cornflour  ,salt / ,white papper / ,Ingredients for gravy :oil  ,garlic chopped  ,ginger chopped  """,https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg
Paneer 65,ProductType,5,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",170,," grams Paneer , tablespoon Rice Flour, tablespoon gram flour (besan), tablespoon cornstarch, teaspoon green chili paste, teaspoon garlic paste, teaspoon ginger paste,½ teaspoon red chili powder,¼ to ½ teaspoon Garam Masala,¼ teaspoon lemon juice , tablespoons oil –,salt as required, tablespoons finely chopped onions, to  green chilies ,½ teaspoon finely chopped ginger,½ teaspoon finely chopped garlic, to  dry red chilies , to  pinches salt.",https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg
Paneer Schezwan,ProductType,6,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",170,," Gram Paneer,- Dried red chilli,  Chopped ginger,  Chopped garlic,/  Chopped spring onion, large Diced onion, medium Capsicum diced,- Schezwan peppercorns,  Cornflour,  Black Pepper,Salt as required,Soy sauce as required,Vinegar as required.",https://drive.google.com/file/d/19rUFjqvrPjc0B7V8CwPm3-rmuHQy9zo_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSchezwan.jpg
Veg Manchurian,ProductType,7,"Inventory,Food,Restaurant,Veg Starters,Vegeterian,",140,,""" cups grated cabbage, grated carrot,  maida,  Salt,  chilli sauce,  soya sauce,  tomato ketchup,  lemon juice,  sugar,capsicum, onion,  chopped gar",https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg
