label,nodeType,order,path,price,description,ingredients,link,imageLink
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,Rice,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Chicken Schezwan Fried Rice,ProductType,2,"Inventory,Food,Restaurant,Rice,NonVegeterian,",160,,"chopped chicken meat,1 egg,2 cups cooked white rice,1/4 tbsp Black pepper,2 tablespoons soy sauce,1 teaspoon ground black pepper,1 tablespoon vegetable oil,etc",https://drive.google.com/file/d/1a89uF1aQItgs7H5ZD2iEadP4pvAHYy1N/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenSchezwanFriedRice.jpg
Chicken Fried Rice,ProductType,3,"Inventory,Food,Restaurant,Rice,NonVegeterian,",150,," chopped chicken meat,1 egg,2 cups cooked white rice,1/4 tbsp Black pepper,2 tablespoons soy sauce,1 teaspoon ground black pepper,1 tablespoon vegetable oil,etc",https://drive.google.com/file/d/1aSDZOExwwXDvxk_RoejlAzSDdSpOMH_a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFriedRice.jpg
Hyderabadi Chicken Biryani,ProductType,8,"Inventory,Food,Restaurant,Rice,NonVegeterian,",120,,,https://drive.google.com/file/d/182IvKqg4WBJKa9R34CaGx3NN8vRBViOe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HyderabadichickenBiryani.jpg
Mutton Biryani,ProductType,9,"Inventory,Food,Restaurant,Rice,NonVegeterian,",200,,"350 gm chopped Mutton,300 gm boiled basmati rice,20 gm garam masala powder,30 ml ghee,10 ml water,60 gm beaten yoghurt ,15 gm ginger paste,15 gm garlic paste,salt as required,1 tablespoon coriander leaves,7 gm red chilli powder,Etc",https://drive.google.com/file/d/1LoNGcmv8OAlfx8Ryh7Fqaz3YxRdO0wAS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonBiryani.jpg
Kabab,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/1GnMPhOmDtuQHQ0wFNm4bwY1W_jQDDoif/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Kabab.jpg
Vegeterian,ProductLine,1,"Inventory,Food,Restaurant,Kabab,",,,,,
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,Kabab,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Tandoori Chicken,ProductType,2,"Inventory,Food,Restaurant,Kabab,NonVegeterian,",500,,"Chicken - 750 grams,Hung Curd - 1/2 cup,Ginger Garlic Paste - 1 tablespoon,Red Chili Powder - 2 tablespoon,Garam Masala - 1 tablespoon,Lemon Juice - 4 tablespoon,Balck Pepper Powder - 1/2 tablespoon",https://drive.google.com/file/d/1dznI7JQb5hVK3qbr2mVGfiBKnPXKLcyI/view?usp=sharing,
Tandoori Chicken Half,ProductUnit,3,"Inventory,Food,Restaurant,Kabab,NonVegeterian,Tandoori Chicken,",260,,"Chicken - 750 grams,Hung Curd - 1/2 cup,Ginger Garlic Paste - 1 tablespoon,Red Chili Powder - 2 tablespoon,Garam Masala - 1 tablespoon,Lemon Juice - 4 tablespoon,Balck Pepper Powder - 1/2 tablespoon",https://drive.google.com/file/d/1Nk504WYrPNIed-S0fkcwd7JWI3CyP5c7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandooriChickenHalf.jpg
Tandoori Chicken Full,ProductUnit,4,"Inventory,Food,Restaurant,Kabab,NonVegeterian,Tandoori Chicken,",500,,"Chicken - 750 grams,Hung Curd - 1/2 cup,Ginger Garlic Paste - 1 tablespoon,Red Chili Powder - 2 tablespoon,Garam Masala - 1 tablespoon,Lemon Juice - 4 tablespoon,Balck Pepper Powder - 1/2 tablespoon",https://drive.google.com/file/d/1ZSMbSS5JCLPCPZSZctaMpgZCHjDoa8Bj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandooriChickenFull.jpg
Chicken Tikka Kabab,ProductType,5,"Inventory,Food,Restaurant,Kabab,NonVegeterian,",150,,,https://drive.google.com/file/d/1_WM1g_4F1zLLMN8IrYDDil1A_ZOhesT4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikkaKabab.jpg
Banjara Kabab,ProductType,6,"Inventory,Food,Restaurant,Kabab,NonVegeterian,",160,,"200 gms boneless chicken breast,2 tbsp fresh yogurt,2 tbsp ginger-garlic paste,8 green chillies paste,",https://drive.google.com/file/d/1ofKzGdcMzi2VhjLSFx-RWSnv6hLkagAG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/BanjaraKabab.jpg
Kalmi Kabab,ProductType,7,"Inventory,Food,Restaurant,Kabab,NonVegeterian,",150,,"200 gm Chicken,1 tsp Ginger Paste,",https://drive.google.com/file/d/1RqVkpo_4Q0zqQQLAfbDrTDSz6TLUNnhQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/KalmiKabab.jpg
Spl Leg Piece Roast Oil,ProductType,8,"Inventory,Food,Restaurant,Kabab,NonVegeterian,",150,,,https://drive.google.com/file/d/1YavL7KK_mo5HF9F9-iYD5wQ258nAggGM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/SplLegPieceRoastOil.jpg
NonVegeterian Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Vegeterian,ProductLine,1,"Inventory,Food,Restaurant,NonVegeterian Entree,",,,,,
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,NonVegeterian Entree,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Chicken 65,ProductType,2,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",150,,"250gm chicken Pcs ,1 teaspoon salt,½ teaspoon chili powder,1 teaspoon chopped garli,1 teaspoon finely chopped green chile peppers,4 tablespoons cornstarch,etc",https://drive.google.com/file/d/1KiB00yMYljrQJTd8pi_-yERqqS-9omgS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chicken65.jpg
Chicken Kantaki,ProductType,3,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",150,,,https://drive.google.com/file/d/16TVqnnObmBwYE1iaDi7FC1Wn8G293TW8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKantaki.jpg
Chicken Chilli,ProductType,4,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",150,,"2 chicken breasts,1 teaspoon salt,½ teaspoon pepper,1 egg, beaten,¾ cup flour(100 g),1 green pepper, sliced,1 red pepper, sliced,",https://drive.google.com/file/d/1zccr03DUmOBDqoID5-I1IkcG9nR33fue/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenChilli.jpg
Chicken Manchurian,ProductType,5,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",150,,"gravy :garlic cloves 3-4 nos,onion roughly chopped 1 nos,capsicum diced 1 nos,soya sauce 300 tsp,green chilli sauce 2 tsp,spring onions chopped 1 cups,cornflour mixed in 4 tbsp water 1 tbsp,chicken cubes 500 gms,maida 4-5 tbsp",https://drive.google.com/file/d/1bda5swwEFGvjQlk_NAqTfTgkbaWFSX_V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenManchurian.jpg
Chicken Lolipop,ProductType,6,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",150,,"250gm chicken Pcs ,1 teaspoon salt,½ teaspoon chili powder,1 teaspoon chopped garli,1 teaspoon finely chopped green chile peppers,4 tablespoons cornstarch,etc",https://drive.google.com/file/d/1DIWmP2-gzJpyfkJAbYYPaH8vFPHOj4J5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenLolipop.jpg
Chicken Handi,ProductType,7,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",700,,"1 kilograms Chicken,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspooncoriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoongingerpaste,1 teaspoon garam masala powder,salt as required.",https://drive.google.com/file/d/1RMADFPBuSEsBClMMjRRF3Ywu4mtb54pt/view?usp=sharing,
Chicken Handi Full,ProductUnit,8,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Chicken Handi,",700,,"1 kilograms Chicken,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspooncoriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoongingerpaste,1 teaspoon garam masala powder,salt as required.",https://drive.google.com/file/d/1LabfJ7U7HGWmo2mIPWym0Wm76D0yr7tH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiFull.jpg
Chicken Handi Half,ProductUnit,9,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Chicken Handi,",350,,"500gm tablespoon garlic paste,2 teaspooncoriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoongingerpaste,1 teaspoon garam masala powder,salt as required.",https://drive.google.com/file/d/1XLzwK9SmXm48SjgSpen2LYnKWNg5f2Pv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiHalf.jpg
Chicken Curry,ProductType,10,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",150,," Chicken 200gm,3 finely chopped Onions,1 finely chopped Tomato,2 slit Green chilies,1/4 cup Curd / Yogurt, 1 tsp Ginger-Garlic paste,1 tsp Garam masala,1 tsp Red chili powder,1 tsp Coriander powder,1/4 tsp Turmeric powder,Salt to taste,3 tsp Oil.",https://drive.google.com/file/d/1dU5-tSB4k1PcuEGJMCv4sWBNDgUrp2y5/view?usp=sharing,
Chicken Curry Plate,ProductUnit,11,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Chicken Curry,",150,," Chicken 200gm,3 finely chopped Onions,1 finely chopped Tomato,2 slit Green chilies,1/4 cup Curd / Yogurt, 1 tsp Ginger-Garlic paste,1 tsp Garam masala,1 tsp Red chili powder,1 tsp Coriander powder,1/4 tsp Turmeric powder,Salt to taste,3 tsp Oil.",https://drive.google.com/file/d/1bz_MtQ6MqOrS0JvNFe2cZZbPZirWR2AS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/ChickenCurryPlate.jpg
Chicken Masala,ProductType,12,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",170,,"""500 gms Chicken,2 tbsp coriander powder,4 onions thinly sliced,2 tsp Garlic paste,salt as required,4 tbsp ghee,2 cup water,4 tbsp ghee,½ cup Yoghurt,2 tsp Ginger Paste,2 tsp red chilli powder,3 Tomatoes finely chopped,1 tsp Garam masala powder,½ tsp turmeric,etc.",https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg
Chicken Tikka Masala,ProductType,13,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",200,,,https://drive.google.com/file/d/19zFXY_pxa-UVhenZK8gwh6DxMFSuAhzf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenTikkaMasala.jpg
Spl Kaleji Fry,ProductType,14,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",120,,,https://drive.google.com/file/d/1FolycwIKdoTKt48h5rfvH64VTBV6P5gO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/SplKalejiFry.jpg
Mutton Handi,ProductType,15,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",800,,"1 kilograms lamb,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspoon coriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoon ginger paste,1 teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1cDgJjzfBznwA7SQ2sVr2-m7bkYjS25MQ/view?usp=sharing,
Mutton Handi Full,ProductUnit,16,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Mutton Handi,",800,,"1 kilograms lamb,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspoon coriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoon ginger paste,1 teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1FycDNv3fIZ4FgUmyTHr5bWKHB-S7JPU9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandiFull.jpg
Mutton Handi Half,ProductUnit,17,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Mutton Handi,",400,,"1 kilograms lamb,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspoon coriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoon ginger paste,1 teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1rSZt2OdDaPDJaxpteehvbb3EICXF11Ge/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandiHalf.jpg
Mutton Curry,ProductType,18,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",180,,"200 gms Mutton,2 tbsp coriander powder,4 onions thinly sliced,2 tsp Garlic paste,salt as required,4 tbsp ghee,2 cup water,4 tbsp ghee,½ cup Yoghurt,2 tsp Ginger Paste,2 tsp red chilli powder,
3 Tomatoes finely chopped,1 tsp Garam masala powder,½ tsp turmeric,etc.",https://drive.google.com/file/d/1CP3wcgWMWMVL_sPTGa280Id7ztTSw8-C/view?usp=sharing,
Mutton Curry Plate,ProductUnit,19,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Mutton Curry,",180,,"200 gms Mutton,2 tbsp coriander powder,4 onions thinly sliced,2 tsp Garlic paste,salt as required,4 tbsp ghee,2 cup water,4 tbsp ghee,½ cup Yoghurt,2 tsp Ginger Paste,2 tsp red chilli powder,
3 Tomatoes finely chopped,1 tsp Garam masala powder,½ tsp turmeric,etc.",https://drive.google.com/file/d/1bnsACw0MBRLujAzy2qTt6Ie2NCfrIG2y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonCurryPlate.jpg
Anda Curry,ProductType,20,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",100,,"2-3 Hard Boiled Eggs,1 tablespoon Oil,2 Large Onions Roughly Chopped,1 Large Tomato Roughly Chopped,2"" Ginger Piece Finely Chopped,1 teaspoon Coriander Seeds,Water as needed,Salt as needed,etc",https://drive.google.com/file/d/1BCryV9DFuzGTHFf0DaHehExwimD3aw2Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaCurry.jpg
Fish Curry,ProductType,21,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",170,,,https://drive.google.com/file/d/1o3z6tzIWwAjT8Y7IZQCcCTBeeBcYqeM1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FishCurry.jpg
Spl Mutton Kheema Kaleji,ProductType,22,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",200,,,https://drive.google.com/file/d/161Iia2g8tb1iVQb5bWx_MpzkvOR0e8lH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/SplMuttonKheemaKaleji.jpg
Butter Chicken,ProductType,23,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,",800,,,https://drive.google.com/file/d/13BFw9Vk7UW7grE4fxHCmBswFC3wSG4uf/view?usp=sharing,
Butter Chicken Full,ProductUnit,24,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Butter Chicken,",800,,,https://drive.google.com/file/d/1jjRhY0zWfHHhwWvFSBQvkaAJnR9RkB2x/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterChickenFull.jpg
Butter Chicken Half,ProductUnit,25,"Inventory,Food,Restaurant,NonVegeterian Entree,NonVegeterian,Butter Chicken,",400,,,https://drive.google.com/file/d/1MCtNOyWxe98R6SdIPp722g08tQkKx42J/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterChickenHalf.jpg
Breakfast,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Breakfast.jpg
Vegeterian,ProductLine,1,"Inventory,Food,Restaurant,Breakfast,",,,,,
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,Breakfast,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Anda Boiled,ProductType,2,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",30,,,https://drive.google.com/file/d/1R2cpOkX8atBRfju0KFio8D2QvGkvFSJd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/AndaBoiled.jpg
Omlete,ProductType,3,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",45,,"1egg,1/6 tbsp Red Chili Powder,onion,Tomato ,Salt,etc",https://drive.google.com/file/d/1SuzWppPueAhUXNtirMn_1Buzp0i3i36e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Omlet.jpg
Entree,ProductClass,2,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Entree.jpg
Vegeterian,ProductLine,1,"Inventory,Food,Restaurant,Entree,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,1,"Inventory,Food,Restaurant,Entree,",,,,,
Paneer Masala,ProductType,3,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,"200 grams paneer (cut into 1-inch pieces)½ teaspoon salt,½ teaspoon Kashmiri red chili powder,½ teaspoon turmeric powder,2 tablespoons vegetable oil,2 tablespoons vegetable oil,▢2 tablespoons ghee,2 green cardamoms ,2-3 cloves,5-6 black peppercorns,1 inch piece of cinnamon stick,3-4 whole dry red chilies,1 teaspoon cumin seeds,¼ teaspoon asafetida (hing),1 cup finely chopped onions,2 teaspoons ginger garlic paste,2 teaspoons coriander powder,½ teaspoon turmeric powder,½ teaspoon cumin powder,½ teaspoon cumin powder,2-3 green chilies ,",https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg
Mushroom Masala,ProductType,4,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,"150 Gram Mushroom ,1 Onion, chopped,2 tbsp Ginger, chopped,2 tbsp Garlic, chopped,1 Tomato, chopped,Green chillies, chopped,A pinch of Turmeric Powder,to taste Red Chilli Powder,to taste Salt,1 tbsp Chaat Masala,Refined Oil.",https://drive.google.com/file/d/1lxiJ7KE2cIt_oraf27eM76_VxZCeFywA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomMasala.jpg
Kaju Masala,ProductType,5,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,,https://drive.google.com/file/d/1jk05_NhTywUDWFYjKrbLV45fLqWAkGm0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuMasala.jpg
Shev Bhaji,ProductType,6,"Inventory,Food,Restaurant,Entree,Vegeterian,",90,,"1 cup spicy sev,¾ cup onion,¾ cup dry grated coconut,9-10 garlic cloves ,2 teaspoon grated ginger ,1 teaspoon jeera,1 tablespoon oil preferably peanut oil,2 teaspoon dhana powder ,1 teaspoon turmeric powder ,2 -3 teaspoon red  bedgi mirchi,1 teaspoon garam masala,1 teaspoon finely chopped coriander,salt as required,4 cups of water.",https://drive.google.com/file/d/1-Iprfeqrb2krX2hW7Gw6pEN_1vSRJ4yX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shev-Bhaji.jpg
Begam Masala,ProductType,7,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,, ,
Gobi Masala,ProductType,8,"Inventory,Food,Restaurant,Entree,Vegeterian,",90,,"3/4 cup medium onion,2 cups cauliflower,4 tomatoes ,15 cashews,1 teaspoon ginger,1 teaspoon garlic,1 teaspoon chili powder,1 teaspoon garam masala powder,1 teaspoon coriander powder,1/2 teaspoon turmeric powder,salt,2 tablespoons oil,2-3 cloves,small cinnamon stick,1 black cardamom,2 green cardamom,1/2 teaspoon cumin or fennel seeds,1 bay leaf.",https://drive.google.com/file/d/1COWKM46hafRmzQy4uTTfPIXcAvZaZF7a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiMasala.jpg
Paneer Bhurji,ProductType,9,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,,"2 tbsp oil,1 tsp butter,1 tsp cumin,1 onion,1 tsp ginger garlic paste,¼ tsp turmeric,1 tsp chilli powder,½ tsp cumin powder,1 tsp coriander powder,¾ tsp salt,1 tbsp besan / gram flour,3 tomato,½ capsicum,1 cup water,200 grams paneer / cottage cheese ,½ tsp garam masala,1 tsp kasuri methi ,2 tbsp coriander .",https://drive.google.com/file/d/1LZZA3_svXkXtLnQWAZxfqenp_2-30QI-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerBhurji.jpg
Paneer Bhurji Curry,ProductType,10,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,"2 tbsp oil,1 tsp butter,1 tsp cumin,1 onion,1 tsp ginger garlic paste,¼ tsp turmeric,1 tsp chilli powder,½ tsp cumin powder,1 tsp coriander powder,¾ tsp salt,1 tbsp besan / gram flour,3 tomato,½ capsicum,1 cup water,200 grams paneer / cottage cheese ,½ tsp garam masala,1 tsp kasuri methi ,2 tbsp coriander .",https://drive.google.com/file/d/1StioZG2UmH51Sjli5ETMu1HGn-RZqjfM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerBhurjiCurry.jpg
Veg Banjara,ProductType,11,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,,https://drive.google.com/file/d/1_AYELuKSGYdSzPcw7i8yCg6RXsVcvN87/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Banjara.jpg
Veg Bhuna Masala,ProductType,12,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,,https://drive.google.com/file/d/1PQ8dE0FOCoKUFTA9GwuYU5YopYhlI9ZJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegBhunaMasala.jpg
Veg Adraki,ProductType,13,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,,,https://drive.google.com/file/d/1DzbAGSCL_HOTe9AfOBrgRfppZ9OVRGei/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegAdraki.jpg
