label,nodeType,order,path,price,description,link,imageLink,Swiggy
Broccoli Mushroom Bean Curd Half,ProductUnit,9,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Broccoli Mushroom Bean Curd,",215,,https://drive.google.com/file/d/1X6O_PAjvFGkboOj_TLCeD0g7KktrqiuV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomBeanCurdHalf.jpg,
Cottage Cheese,ProductType,10,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,",360,,https://drive.google.com/file/d/17icqGp9btB8-I1fvi9lCxWS7zUOyKZwD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheese.jpg,
Cottage Cheese Full,ProductUnit,11,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Cottage Cheese,",360,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Cottage Cheese Half,ProductUnit,12,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Cottage Cheese,",235,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Potato & Vegetables,ProductType,13,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,",340,,,,
Potato & Vegetables Full,ProductUnit,14,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Potato & Vegetables,",340,,,,
Potato & Vegetables Half,ProductUnit,15,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Potato & Vegetables,",215,,,,
Vegetable Balls,ProductType,16,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,",335,,https://drive.google.com/file/d/1Gug7Y3EbjVsCt_yV1Gq7uQoMYKBDQ_m-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBalls.jpg,
Vegetable Balls Full,ProductUnit,17,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Vegetable Balls,",335,,https://drive.google.com/file/d/1GZ_nhxGB3KROHDMYpiWw4qvSkYfBOBSu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsFull.jpg,
Vegetable Balls Half,ProductUnit,18,"Inventory,Food,Restaurant,Black Bean Sauce,Vegeterian,Vegetable Balls,",225,,https://drive.google.com/file/d/1kgI4tiXRYrvZ0hxHaFTeHhw_nLkyOhkZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsHalf.jpg,
Singapore Sauce,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1YVd40m6N67LJEWlsLztHY2ev44XyL7a0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SingaporeSauce.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Singapore Sauce,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Singapore Sauce,",,,,,
Cottage Cheese With Vegetables,ProductType,4,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,",360,,https://drive.google.com/file/d/1F9m3SjioSEFaLGdaYoDvmdUUXRLkN4qK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseWithVegetables.jpg,
Cottage Cheese With Vegetables Full,ProductUnit,5,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Cottage Cheese With Vegetables,",360,,https://drive.google.com/file/d/1mJN-Uye5KiI4TGkWlUYU9rIuFT9qFZnh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/CottageCheeseWithVegetablesFull.jpg,
Cottage Cheese With Vegetables Half,ProductUnit,6,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Cottage Cheese With Vegetables,",235,,https://drive.google.com/file/d/1vA7Fsz5Ex_SaUAsThGR2HWP3Sr8TxsKx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseInMushroomHalf.jpg,
Mix Vegetables,ProductType,7,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1g2Vu6CmKby4VHMUiU6gF2pLXOepdJwhK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220216/MixVegetables.jpg,
Mix Vegetables Full,ProductUnit,8,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Mix Vegetables,",340,,https://drive.google.com/file/d/1n0F-7O_5QfEF5Wdtd0583Bt5XKifV5to/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegetablesFull.jpg,
Mix Vegetables Half,ProductUnit,9,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Mix Vegetables,",215,,https://drive.google.com/file/d/133o32wUYWOfz8_iRsB3snjuWSJfhPpJ7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegetablesHalf.jpg,
Bean Curd,ProductType,10,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1_S_d0Ur2X1e3SQftf6PkJLoPPafn6olX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BeanCurd.jpg,
Bean Curd Full,ProductUnit,11,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Bean Curd,",340,,https://drive.google.com/file/d/1E8YdUnU3efI9D7xWlhIq0ByRpPBkWCSM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BeanCurdFull.jpg,
Bean Curd Half,ProductUnit,12,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Bean Curd,",215,,https://drive.google.com/file/d/1LJAT7z954IEeg7GPvAZ3ujlMTShAtVz7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BeanCurdHalf.jpg,
Baby Corn Mushroom In Broccoli,ProductType,13,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1Ap8wkG0YzKtOdyUoCkrsbaamNJ44v3ft/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BabyCornMushroomInBroccoli.jpg,
Baby Corn Mushroom In Broccoli Full,ProductUnit,14,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Baby Corn Mushroom In Broccoli,",340,,https://drive.google.com/file/d/17RVhSCrflMdNWmt6eW-BzEbA3ef3DesN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BabyCornMushroomInBroccoliFull.jpg,
Baby Corn Mushroom In Broccoli Half,ProductUnit,15,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Baby Corn Mushroom In Broccoli,",215,,https://drive.google.com/file/d/1_3RQ8jtL2O-PdKPPcAWPyu8WowvyQoPe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BabyCornMushroomInBroccoliHalf.jpeg,
Vegetable Balls,ProductType,16,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,",335,,https://drive.google.com/file/d/1Gug7Y3EbjVsCt_yV1Gq7uQoMYKBDQ_m-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBalls.jpg,
Vegetable Balls Full,ProductUnit,17,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Vegetable Balls,",335,,https://drive.google.com/file/d/1GZ_nhxGB3KROHDMYpiWw4qvSkYfBOBSu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsFull.jpg,
Vegetable Balls Half,ProductUnit,18,"Inventory,Food,Restaurant,Singapore Sauce,Vegeterian,Vegetable Balls,",225,,https://drive.google.com/file/d/1kgI4tiXRYrvZ0hxHaFTeHhw_nLkyOhkZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsHalf.jpg,
Black Pepper Sauce,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1MhfTKmKkpeI59XEhIBpPmHxoa-iEJffp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BlackPepperSauce.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Black Pepper Sauce,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Black Pepper Sauce,",,,,,
American Corn With Tofu,ProductType,4,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,",340,,https://drive.google.com/file/d/10n0InihL81gZVwukfQThLFiyTuqQRaGE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanCornWithTofu.jpg,
American Corn With Tofu Full,ProductUnit,5,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,American Corn With Tofu,",340,,https://drive.google.com/file/d/1Yg9eVPjJUIE_JXAifY--BOnu1EkCV4rL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanCornWithTofuFull.jpg,
American Corn With Tofu Half,ProductUnit,6,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,American Corn With Tofu,",215,,https://drive.google.com/file/d/1O15dwvKCSbWOsNGjEbwRYsPdQoG8v-9r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanCornWithTofuHalf.jpg,
Cottage Cheese In Mushroom,ProductType,7,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,",360,,https://drive.google.com/file/d/1ajlznaMEYQnmepktE8Hjz1-0hESa7D3b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseInMushroom.jpg,
Cottage Cheese In Mushroom Full,ProductUnit,8,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Cottage Cheese In Mushroom,",360,,https://drive.google.com/file/d/1jgfaoIrCJgHdFtgpQ0QMuUoecm8O7EAh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseInMushroomFull.jpg,
Cottage Cheese In Mushroom Half,ProductUnit,9,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Cottage Cheese In Mushroom,",235,,https://drive.google.com/file/d/1vA7Fsz5Ex_SaUAsThGR2HWP3Sr8TxsKx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseInMushroomHalf.jpg,
Vegetable Balls,ProductType,10,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,",335,,https://drive.google.com/file/d/1Gug7Y3EbjVsCt_yV1Gq7uQoMYKBDQ_m-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBalls.jpg,
Vegetable Balls Full,ProductUnit,11,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Vegetable Balls,",335,,https://drive.google.com/file/d/1GZ_nhxGB3KROHDMYpiWw4qvSkYfBOBSu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsFull.jpg,
Vegetable Balls Half,ProductUnit,12,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Vegetable Balls,",225,,https://drive.google.com/file/d/1kgI4tiXRYrvZ0hxHaFTeHhw_nLkyOhkZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsHalf.jpg,
Mushroom,ProductType,13,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,",340,,,,
Mushroom Full,ProductUnit,14,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Mushroom,",340,,,,
Mushroom Half,ProductUnit,15,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Mushroom,",215,,,,
Mix Vegetable,ProductType,16,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1bCPEivgIo2NPhuhhL3nT0TDbp6-pm8Px/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixVegetable.jpg,
Mix Vegetable Full,ProductUnit,17,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Mix Vegetable,",340,,https://drive.google.com/file/d/1Gug7Y3EbjVsCt_yV1Gq7uQoMYKBDQ_m-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBalls.jpg,
Mix Vegetable Half,ProductUnit,18,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Mix Vegetable,",215,,https://drive.google.com/file/d/1GZ_nhxGB3KROHDMYpiWw4qvSkYfBOBSu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsFull.jpg,
Broccoli Mushroom,ProductType,19,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1bbt48YC1-zuE77q-kAW8zNYlFO0euofq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroom.jpg,
Broccoli Mushroom Full,ProductUnit,20,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Broccoli Mushroom,",340,,https://drive.google.com/file/d/1R4vrsMr0Kdw96f5EVeHUENXsXe13lSgC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomFull.jpg,
Broccoli Mushroom Half,ProductUnit,21,"Inventory,Food,Restaurant,Black Pepper Sauce,Vegeterian,Broccoli Mushroom,",215,,https://drive.google.com/file/d/1ULNzAD-TCygGw-8dLy4B8w8Edmm_W1TJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomHalf.jpg,
Human Sauce,ProductClass,1,"Inventory,Food,Restaurant,",,,,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Human Sauce,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Human Sauce,",,,,,
Cottage Cheese,ProductType,4,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,",360,,https://drive.google.com/file/d/17icqGp9btB8-I1fvi9lCxWS7zUOyKZwD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheese.jpg,
Cottage Cheese Full,ProductUnit,5,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Cottage Cheese,",360,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Cottage Cheese Half,ProductUnit,6,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Cottage Cheese,",235,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Tofu,ProductType,7,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1veAwbHj_HEXs7SmTHmSdpU6LiwgLKQK8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/Tofu.jpg,
Tofu Full,ProductUnit,8,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Tofu,",340,,https://drive.google.com/file/d/1PQWgtGoWlaqKWZHxcAMR66-8_hI2-yKW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/TofuFull.jpg,
Tofu Half,ProductUnit,9,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Tofu,",215,,https://drive.google.com/file/d/1_XlZiS21vERDs6E8-W69mmawK8PibOsC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/TofuHalf.jpg,
American Corn With Vegetables,ProductType,10,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1zhCAHI4lb1tL-J4PPDNwkEE5HdUXXRto/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanCornWithVegetables.png,
American Corn With Vegetables Full,ProductUnit,11,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,American Corn With Vegetables,",340,,https://drive.google.com/file/d/1RFAC9hWUNQpkp7aOIBhvefLN68n4zLgD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanCornWithVegetablesFull.png,
American Corn With Vegetables Half,ProductUnit,12,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,American Corn With Vegetables,",215,,https://drive.google.com/file/d/1rvdBxfUfdTDavo-CW17MhmAzyqX93-rU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AmericanCornWithVegetablesHalf.png,
Broccoli Mushroom Tofu,ProductType,13,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1kpHUsxXWZwxNOlx-dPBtygDd6KXRmuzQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomCorn.jpg,
Broccoli Mushroom Tofu Full,ProductUnit,14,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Broccoli Mushroom Tofu,",340,,https://drive.google.com/file/d/1EVQXQfuGzvqIjEB8uWOddJq5JWiuqMrz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomCornFull.jpg,
Broccoli Mushroom Tofu Half,ProductUnit,15,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Broccoli Mushroom Tofu,",215,,https://drive.google.com/file/d/1kiolqldAfxyEWzcgqkCDXB6JIRZWLd3l/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomCornHalf.jpg,
Mushroom,ProductType,16,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,",340,,,,
Mushroom Full,ProductUnit,17,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Mushroom,",340,,,,
Mushroom Half,ProductUnit,18,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Mushroom,",215,,,,
Vegetable Balls,ProductType,19,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,",335,,https://drive.google.com/file/d/1Gug7Y3EbjVsCt_yV1Gq7uQoMYKBDQ_m-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBalls.jpg,
Vegetable Balls Full,ProductUnit,20,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Vegetable Balls,",335,,https://drive.google.com/file/d/1GZ_nhxGB3KROHDMYpiWw4qvSkYfBOBSu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsFull.jpg,
Vegetable Balls Half,ProductUnit,21,"Inventory,Food,Restaurant,Human Sauce,Vegeterian,Vegetable Balls,",225,,https://drive.google.com/file/d/1kgI4tiXRYrvZ0hxHaFTeHhw_nLkyOhkZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableBallsHalf.jpg,
Burnt Chilli Sauce,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1fO4XQzJYafSsN7xI1vx0patzpy1bP_N3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BurntChilliSauce.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Burnt Chilli Sauce,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Burnt Chilli Sauce,",,,,,
Cottage Cheese,ProductType,4,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",360,,https://drive.google.com/file/d/17icqGp9btB8-I1fvi9lCxWS7zUOyKZwD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheese.jpg,
Cottage Cheese Full,ProductUnit,5,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Cottage Cheese,",360,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Cottage Cheese Half,ProductUnit,6,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Cottage Cheese,",235,,https://drive.google.com/file/d/1Lg9kmwV6haSpEhaBGRUQddo73wC0KjW9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/CottageCheeseFull.jpg,
Broccoli Mushroom Corn,ProductType,7,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1kpHUsxXWZwxNOlx-dPBtygDd6KXRmuzQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomCorn.jpg,
Broccoli Mushroom Corn Full,ProductUnit,8,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Broccoli Mushroom Corn,",340,,https://drive.google.com/file/d/1EVQXQfuGzvqIjEB8uWOddJq5JWiuqMrz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomCornFull.jpg,
Broccoli Mushroom Corn Half,ProductUnit,9,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Broccoli Mushroom Corn,",215,,https://drive.google.com/file/d/1kiolqldAfxyEWzcgqkCDXB6JIRZWLd3l/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/BroccoliMushroomCornHalf.jpg,
Vegetable With Tofu,ProductType,10,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1MBXmWOIPLbIg1vaLn3onWscK-UzR_XU_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableWithTofu.jpg,
Vegetable With Tofu Full,ProductUnit,11,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Vegetable With Tofu,",340,,https://drive.google.com/file/d/1THLpzs8wYeqoGTuL3wW4mMzkow194O7t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableWithTofuFull.gif,
Vegetable With Tofu Half,ProductUnit,12,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Vegetable With Tofu,",215,,https://drive.google.com/file/d/1uiZydUPuJuUUUYhuBvPyw4o3-tQqmBKk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/VegetableWithTofuHalf.gif,
Assorted Vegetables,ProductType,13,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1mLhfOap3iS4qwJFm9RQzS3xWIDhptxbB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/AssortedVegetables.jpg,
Assorted Vegetables Full,ProductUnit,14,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Assorted Vegetables,",340,,https://drive.google.com/file/d/1eC0f5u37dOJfcHm5kdm3C5NomTkZwlp_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/foodAugust2022/AssortedVegetablesFull.jpg,
Assorted Vegetables Half,ProductUnit,15,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Assorted Vegetables,",215,,https://drive.google.com/file/d/13TjNUzPnBxo2kzHlJ0BAns4nSVCpgzmY/view?usp=sharing,,
Paneer Chilli,ProductType,16,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",360,,https://drive.google.com/file/d/1Kk0U0y2YhiaEMjyJl-zWAzSE1Y1J7mHd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paneerchilli.jpg,
Paneer Chilli Full,ProductUnit,17,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Paneer Chilli,",360,,https://drive.google.com/file/d/11Ka6ItMaFPuyCbCAcvSDSoQgGUSCeLCW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/PaneerChilliFull.jpg,
Paneer Chilli Half,ProductUnit,18,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Paneer Chilli,",235,,https://drive.google.com/file/d/19hzboeO2V9heE2ubADgMZzirrKhnnAYk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/PaneerChilliHalf.jpg,255
Veg Manchurian,ProductType,19,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",335,,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Veg Manchurian Full,ProductUnit,20,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Veg Manchurian,",335,,https://drive.google.com/file/d/1I9atF3FLghld_OWVR4WUgWi_dctKIv0q/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurianFull.jpg,
Veg Manchurian Half,ProductUnit,21,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Veg Manchurian,",225,,https://drive.google.com/file/d/13Z9OEBeR-iS5Wn4gc8rl07MU1PQNmsMe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/VegManchurianHalf.jpg,235
Mix Veg Schezwan,ProductType,22,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,",340,,https://drive.google.com/file/d/1_yan8qxhNdSf2eeciF2AEFj1OT-W1uz_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegSchezwan.jpg,
Mix Veg Schezwan Full,ProductUnit,23,"Inventory,Food,Restaurant,Burnt Chilli Sauce,Vegeterian,Mix Veg Schezwan,",340,,https://drive.google.com/file/d/1ZCS6vzg1MZDQzZQdTKm19lfZGF0zsiOd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/MixVegSchezwanFull.jpg,
