label,nodeType,order,path,price,link,imageLink,description
Paratha,ProductType,4,"Inventory,Food,Restaurant,Roti,Vegeterian,",12,https://drive.google.com/file/d/1TzQe_S2wAAEOYGt6H0PIyCfvU5Kmrnwx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paratha.jpg,
Butter Paratha,ProductType,5,"Inventory,Food,Restaurant,Roti,Vegeterian,",15,https://drive.google.com/file/d/1ZNQWvoY4RDYiK-1VB7agePGOh6Lb0xHz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ButterParatha.jpg,
Ghee Paratha,ProductType,6,"Inventory,Food,Restaurant,Roti,Vegeterian,",15,https://drive.google.com/file/d/1wxjLg6MC7p1IQ8bBpuLeT7qj4sNTY5lz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GheeParatha.jpg,
Jwari Roti,ProductType,7,"Inventory,Food,Restaurant,Roti,Vegeterian,",18,https://drive.google.com/file/d/1ghlueYEr8Nks48O-_F4Qp7XYJKCXm8V5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JwariRoti.jpg,
Sweets,ProductClass,1,"Inventory,Food,Restaurant,Vegeterian,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/sweet.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,",,,,
Basundi,ProductType,3,"Inventory,Food,Restaurant,Vegeterian,Sweets,",40,https://drive.google.com/file/d/1V28jcGpS-2v6W2Ip_XRtcU2pKcCzFnWz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Basundi.jpg,
Shreekhand,ProductType,4,"Inventory,Food,Restaurant,Vegeterian,Sweets,",35,https://drive.google.com/file/d/1CLbTKI-BigTrRTEoIAtwvJohXCX1Jqks/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shreekhand.jpg,
Gulab Jamun,ProductType,5,"Inventory,Food,Restaurant,Vegeterian,Sweets,",40,https://drive.google.com/file/d/1TbtnkGTLMpu0NDPKRVb7_KyhTDD652nr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GulabJamun.jpg,
Rasgulla,ProductType,6,"Inventory,Food,Restaurant,Vegeterian,Sweets,",40,https://drive.google.com/file/d/1orvad5GiuRdQdLPl_CJqtXjn4iMwOLm_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rasgulla.jpg,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,
Lassi,ProductType,3,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,https://drive.google.com/file/d/1z2BJrtvZR9kkdK-COuqLNCQlIbTJNxnX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Lassi.jpg,
Malai Lassi,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,https://drive.google.com/file/d/17NGMah59x9J204SdsZrzxUrscOyAe3Lj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiLassi.png,
Mattha,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,,
Dahi,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,https://drive.google.com/file/d/1cDaTlkyLkA1iMlI4hkZciLjKGnzykteF/view?usp=sharing,,
Dahi Full,ProductUnit,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,Dahi,",50,https://drive.google.com/file/d/1lJGoK-LcKhxftRZvLsbUKgOfocmuu8-o/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DahiFull.jpg,
Dahi Half,ProductUnit,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,Dahi,",30,https://drive.google.com/file/d/18fCkuuJMNcPVR7uV2Ao8JAYDWiZj6wVd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DahiHalf.jpg,
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,
Bhendi Roast,ProductType,3,"Inventory,Food,Restaurant,Snacks,Vegeterian,",110,https://drive.google.com/file/d/1nxg5BJCy6EMtYnOY-9rOjyJrcNMhYdI0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BhendiRoast.jpg,
Finger Chips,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,https://drive.google.com/file/d/1WqsZvM7FYMNNTf5L-ia1UO8zPhtnxOAt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FingerChips.jpg,
Onion Pakoda,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",100,https://drive.google.com/file/d/1GSiQ3dldo8AURsDTZvnk5venQv5TLYWe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/OnionPakoda.jpg,
Chilly Pakoda,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,https://drive.google.com/file/d/1rD6vOKsYdNij_b6ejMoD2gsL6D8HElsN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChillyPakoda.jpg,
Paneer Pakoda,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",130,https://drive.google.com/file/d/1GXXvajp0oAFz1nuXU7rs31No579wKwgl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPakoda.jpg,
Gobi 100,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120, ,,
Gobi Fry,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,https://drive.google.com/file/d/1XcR_gsFCjC0N6IvJbkeEYDLtxxfOeHc_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiFry.jpg,
Gobi Roast,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,https://drive.google.com/file/d/1bF0EyeQiiCh5T-1uxNEJ1c8xyBz_QVBS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiRoast.jpg,
Gobi 65,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,https://drive.google.com/file/d/1bDOLjyg_CzjwrGOijGJZJ1w-Aqy2eLKh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Gobi65.jpg,
Matki Suki Fry,ProductType,12,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,https://drive.google.com/file/d/1OGUb7N-kSs6CojTcpnNFgfyp3N4YqtYm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MatkiSukiFry.jpg,
Veg Manchurian,ProductType,13,"Inventory,Food,Restaurant,Snacks,Vegeterian,",90,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,
Plain Rice (Sada),ProductType,3,"Inventory,Food,Restaurant,Rice,Vegeterian,",70,https://drive.google.com/file/d/18Zd7gf4FFvAZaypmA3UGmoWqWIqhh4QV/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/PlainRiceSada.jpg,
Jeera Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,Vegeterian,",80,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg,
Kaju Jeera Rice,ProductType,5,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,https://drive.google.com/file/d/1cTRZ9-Fkwo24mhntBXMqs_0VJhzes-5a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuJeeraRice.jpg,
Masala Rice,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1f42W8I8vF2MKOR1_NEpVKeDqUYYxbwXH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaRice.jpg,
Dal Khichadi,ProductType,7,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1PNbeQCH3ZksaobonHyiCzwCFlavz9pBZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichadi.jpg,
Pulav Rice,ProductType,8,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1n181-3RQObm_EolhjhRIZvRlENYD4Bso/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pulav-Rice.jpg,
Veg Biryani,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,
Jeera Rice,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",50,https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,,
Jeera Rice Half,ProductUnit,11,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",50,https://drive.google.com/file/d/1gab5eRuLll1Ed8DokZQ1FuTko20Esbwa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceHalf.jpg,
Plain Rice,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",40,https://drive.google.com/file/d/18J_mJa06XUs-QW11tFlny9iB4N4MgBaj/view?usp=sharing,,
Plain Rice Half,ProductUnit,13,"Inventory,Food,Restaurant,Rice,Vegeterian,Plain Rice,",40,https://drive.google.com/file/d/1dUIF8EVW5-rM5FBwTvYL7kMpDGgKkHQg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Rice.jpg,
Curd Rice,ProductType,14,"Inventory,Food,Restaurant,Rice,Vegeterian,",100,https://drive.google.com/file/d/1vBvzMDzVFIOmHhoFGfSV2bWWfqhHbujJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/CurdRice.jpg,
Breakfast,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Breakfast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Breakfast,",,,,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Breakfast,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
Upma,ProductType,3,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",30,https://drive.google.com/file/d/13GQTe4OiqscBJk7ZffGulypnLQLHUbGI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Upma.jpg,
Special Thali,ProductType,4,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",150,https://drive.google.com/file/d/1ThRXYcXkRFqww4BJjcz-W3Jf9UplZfE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Super-Deluxe-Thali.jpg,
Sabudana Khichadi,ProductType,5,"Inventory,Food,Restaurant,Breakfast,Vegeterian,",40,https://drive.google.com/file/d/1OcOsOe-o1aMR2dRiYsVw6VrgIxpsNzMp/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/SabudanaKhichadi.jpg,
