label,nodeType,order,path,price,ingredients,link,imageLink,description
Jeera Rice,ProductUnit ,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,"cup basmati rice,oil,salt,salt,coriander,water",https://drive.google.com/file/d/1-GF04qtXF6mVP48_0ek2Qj07ZNbdnEES/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRice.jpg,
Jeera Rice Half,ProductUnit ,7,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",50,"cup basmati rice,oil,salt,salt,coriander,water",https://drive.google.com/file/d/1gab5eRuLll1Ed8DokZQ1FuTko20Esbwa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceHalf.jpg,
Jeera Rice Full,ProductUnit ,8,"Inventory,Food,Restaurant,Rice,Vegeterian,Jeera Rice,",90,"cup basmati rice,oil,salt,salt,coriander,water",https://drive.google.com/file/d/1XWi_RFUxoXm7T2NMDEQrUBKa57-mY2EL/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraRiceFull.gif,
Dal Khichdi,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",110,"rice,moong dal,ghee,turmeric,salt,water,ghee,cumin,leaf,pinch hing,onion,ginger garlic paste,tomato,turmeric,chilli powder,garam masala,salt,water,coriander",https://drive.google.com/file/d/1eYgIjQw-U3ZGT8GEPhcg9KZJWnc7BvLu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DalKhichdi.jpg,
Curd Rice,ProductType,10,"Inventory,Food,Restaurant,Rice,Vegeterian,",110,"rice,curd,ginger,cucumber, grated,carrot, shredded,pomegranate,malai,milk cream,mustard seeds,urad dal,curry leaves,green chili,peanuts",https://drive.google.com/file/d/1vBvzMDzVFIOmHhoFGfSV2bWWfqhHbujJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/CurdRice.jpg,
Veg Fried Rice,ProductType,11,"Inventory,Food,Restaurant,Rice,Vegeterian,",110,"rice,soy sauce,capsicum,cabbage,spring onion,ginger-garlic paste",https://drive.google.com/file/d/1bz2y7h_zxW5FIwkPU1ouPFuPXrxVdyrI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice.jpg,
Veg Pulav,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,"Cabbage,onions,capcicum,soya chunks,carrots,garam masala,ginger garlic paste,jeera seeds,salt,ghee",https://drive.google.com/file/d/1JVN_maOr1Clvt-SlU51QylwBcZng4liR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPulav.jpg,
Veg Biryani,ProductType,13,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,"Basmati Rice,Carrots,Carrots,French beans,Cauliflower,Green peas shelled,Green cardamons,Black cardamom,Cloves",https://drive.google.com/file/d/1jR3STBQoAfkKOHnvdjdNXjOE5ZqtJexz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Biryani.jpg,
Butter Dal Khichadi,ProductType,14,"Inventory,Food,Restaurant,Rice,Vegeterian,",120,"cup rice,moong dal,ghee,turmeric,water,ghee,cumin,leaf,hing,onion,ginger garlic paste,tomato,turmeric,chilli powder,garam masala,salt,water,coriander",https://drive.google.com/file/d/1DlPECRYkRCiZ7rMFL6apKoiAcFZk3bUb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterDalKhichadi.jpg,
Schezwan Fried Rice,ProductType,15,"Inventory,Food,Restaurant,Rice,Vegeterian,",130,"Rice,Mixed Vegetables,french beans, carrot, capsicum, cabbage, celery,Garlic,Schezwan Sauce",https://drive.google.com/file/d/1pzlv1pfwO8wxMZK_QafdR3WMCB7-bejE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Schezwan-Fried-Rice.jpg,
Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Entree.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Entree,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,2,"Inventory,Food,Restaurant,Entree,",,,,,
Paneer Masala,ProductType,3,"Inventory,Food,Restaurant,Entree,Vegeterian,",130,"paneer,Kashmiri red chili powder,turmeric powder,oil,ghee,cardamoms ,black peppercorns,cinnamon stick,red chilies,cumin seeds,asafetida,hing,onions,ginger garlic paste,coriander powder,turmeric powder,cumin powder,cumin powder, green chilies",https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg,
Paneer Angari,ProductType,4,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,"Onions ,Tomatoes,Cashews,Dried Red Chilli,Bay Leaf,Cinnamon Stick,Cardamom,Cumin Seeds,Fennel Seed,Black Peppercorns,Chillies Slit,Paneer,Cottage Cheese,Fresh Cream",https://drive.google.com/file/d/1C1dEmK0YKqxK7XBSPhKi45xbNHGYOCSz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAngari.jpg,
Paneer Butter Masala,ProductType,5,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"paneer,Kashmiri red chili powder,turmeric powder,oil,ghee,green cardamoms ,peppercorns,cinnamon stick,dry red chilies,cumin seeds,asafetida,hing,onions,ginger garlic paste,coriander powder,turmeric powder,cumin powder,cumin powder,green chilies ,Butter",https://drive.google.com/file/d/1hxW4pcTbsHP6Ql9I_VfGsXwGKF6m006R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButterMasala.jpg,
Paneer Kaju Masala,ProductType,6,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"oil,cube paneer,cottage cheese,cashew,kaju,butter,bay leaf,cloves,lavang,cardamom,elachi,cumin,jeera,onion,ginger garlic paste,turmeric,kashmiri red chilli powder,coriander powder,cumin powder,garam masala,tomato puree,cashew paste,cream,malai,water,kasuri methi",https://drive.google.com/file/d/1AGNrAkqtM6JP5SPTBrIrjqgW4lHKZBeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKajuMasala.jpg,
Palak Paneer,ProductType,7,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Spinach, pureed,Paneer cubes,Oil,Cumin seeds,Bay leaf,Ginger,Garlic,Onion paste,Tomato,Garam masala,Red pepper, powdered,Cream",https://drive.google.com/file/d/15TSU15zdBHcKR9I_i1fBqvMPLl4_FgN7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PalakPaneer.jpg,
Paneer Saoji,ProductType,8,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,https://drive.google.com/file/d/1dgk81zlbvDrlFyi2UfRM61qLKrqjt_pA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerSaoji.jpg,
Paneer Burji,ProductType,9,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,"oil,ghee, butter,white butter,teaspoon cumin seeds,onions,garlic,ginger,green chillies,tomatoes ,teaspoon turmeric powder,red chilli powder ,Coriander Powder,Garam Masala,Paneer",https://drive.google.com/file/d/1JaUuna030dDJqOwYessavGxTb05r6mC5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,
Paneer Tikka Masala,ProductType,10,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,"garlic pods,ginger,white sesame seeds,khus khus,cashew nuts,carrot,salt,red chilli powder,turmericpowder,corianderpowder,Everestsuper garam Masala,tbspcoriander leaves,paneer",https://drive.google.com/file/d/1BmyxNFwPwf7zpalxZOSRuGMcKOWv1EoQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,
Paneer Handi,ProductType,11,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,,https://drive.google.com/file/d/16FIXd77bHP3EkwponZbxdiXpg0NC_-Vi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHandi.jpg,
Paneer Sizzling,ProductType,12,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,,https://drive.google.com/file/d/1P52QwYEjbSgUnRlHbLRwGS2AxXRKzFXj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerSizzler.jpg,
Paneer Patiyala,ProductType,13,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,"Paneer,Green chilli,Onion,Coriander,Garam masala,Coriander leaves,Cream,Oil,Salt,Kitchen king masala,Coriander powder,Red chilli powder,Cumin seeds,Red chilli dry,Cashew,Tomato,Onion",https://drive.google.com/file/d/1Qo49vPHnwNLKiiUxNnE9U3-FBF0_wAkj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPatiyala.jpg,
Paneer Hyderabadi,ProductType,14,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,,https://drive.google.com/file/d/1JncF2MHWmhC7EuWmS8Co4PzS3tiZesZe/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerHyderabadi.jpg,
Paneer Kurma,ProductType,15,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,"vegetable oil,block of paneer,cubes,onion,ginger,garlic,korma paste,cardamom pods, crushed,almonds,vegetable stock,spinach,Greek yogurt",https://drive.google.com/file/d/1ue1CcCgXslCLV11mZc87vJ6CGuIPTzO6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerKurma.jpg,
Veg Kofta,ProductType,16,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,"Carrot chopped,Green peas,coriander,Potatoes ,Cauliflower,Green beans,chili,Red chili powder,Garam masala,Chaat masala,Besan",https://drive.google.com/file/d/1Mvg_zicUKWbqy17-QkdNaNjk6pwcqvxT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kofta.jpg,
Malai Kofta,ProductType,17,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,,https://drive.google.com/file/d/1VLPs06se6YOpnFqheEoxjS2W43ntezp8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiKofta.jpg,
Kaju Curry,ProductType,18,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"cashews,Butter,tomatoes,tej patta ,cashews,Ginger Garlic Paste,green chilies,kashmiri red chili powder,Garam Masala,Butter,sugar,kasuri methi,chopped coriander leaves",https://drive.google.com/file/d/1gC6vM-RK8u99OSMQLKktR7ByUm1Jnk6W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuCurry.jpg,
Veg Varhadi,ProductType,19,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1AR2sJIj1FgzpRK0O2R3KY4gB0MZV4U53/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Varhadi.jpg,
Veg Angari,ProductType,20,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"paneer,potato,coriander powder,cardamom powder,green chili,cornflour,cashews,flour,kofta balls,green chili,Chakri phool,cinnamon,cardamom,bay leaf,cumin,cream,cup yogurt dahi,fenugreek dried Kasturi methi",https://drive.google.com/file/d/1IsBD1GhZflAYe5YH3N2e8Wg01yOYFUav/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Angari.jpg,
Veg Tava,ProductType,21,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"potato,carrot,beans,brinjal ,okra,bhindi,bitter gourd,oil,cumin,jeera,butter,bay leaf,kasuri methi,onion,ginger garlic paste,chilli powder,turmeric,cumin powder,coriander powder", ,,
Veg Kadhai,ProductType,22,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Sliced Capsicum,Bell Pepper,Oil,Turmeric,Red Chilli Powder,Ginger Garlic Paste,Cream,Chopped Coriander Leaves,Water,Kadai Masala,Coriander Seeds,Cumin Seeds,Cloves,Dry Red Chili,kasurimethi,Peppercorns,Cashews,Tomatoes,pureed",https://drive.google.com/file/d/1GEfQ8eGz_WWvHMNxI7rNzXVONyEESFEN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kadhai.jpg,
Methi Kabab Hundi,ProductType,23,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,, ,,
Mushroom Masala,ProductType,24,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,"Mushroom,Onion,chopped,Ginger,chopped,Garlic,Tomato,Green chillies,Turmeric Powder,Chilli Powder,Salt,Chaat Masala,Refined Oil",https://drive.google.com/file/d/1lxiJ7KE2cIt_oraf27eM76_VxZCeFywA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MushroomMasala.jpg,
Veg Kofta,ProductType,25,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1Mvg_zicUKWbqy17-QkdNaNjk6pwcqvxT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kofta.jpg,
Veg Patiala,ProductType,26,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,"Shredded paneer,onions,chopped beans,carrots,cabbages,Tomato Puree,Onion paste,Ginger garlic paste,Crushed dry fruits,Jeera,Saunf,Jeera powder,Garam Masala,Red chilly powder,Haldi,Salt according to taste,Ghee,Cream,Butter",https://drive.google.com/file/d/1VTtrcTnQh7NK71uSZuTooNo3MmmCml9w/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPatiala.jpg,
Godavari Special Veg,ProductType,27,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,, ,,
Veg Hyderabadi,ProductType,28,"Inventory,Food,Restaurant,Entree,Vegeterian,",185,,https://drive.google.com/file/d/1dtA8kP58QPcqCFQMBbu9s16z4jT8xux9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hyderabadi.jpg,
Baigan Varhadi,ProductType,29,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1UrKHFXSdqLMc44g_gOgM5aVq59KSVV9E/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BaiganVarhadi.jpg,
Soyabean Varhadi,ProductType,30,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,,,
Mashroom Varhadi,ProductType,31,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1FfHFmzJaNINNOSdRJgmOss7SRR1DTjP0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MashroomVarhadi.jpg,
Shev Bhaji,ProductType,32,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"spicy sev,onion,dry grated coconut,garlic clove,grated ginger,jeera,oil ,dhana powder,garam masala",https://drive.google.com/file/d/1-Iprfeqrb2krX2hW7Gw6pEN_1vSRJ4yX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shev-Bhaji.jpg,
Besan Vadi,ProductType,33,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,,https://drive.google.com/file/d/1P80PfGCfQFaZxHWMgPhFB7fba0WNe1xz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BesanVadi.jpg,
Varhadi Kofta,ProductType,34,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,, ,,
Kaju Varhadi,ProductType,35,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1BU2V6udQ0AawZvAui1givj69fYOvAsF9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuVarhadi.jpg,
Paneer Varhadi,ProductType,36,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,https://drive.google.com/file/d/1bVo0Papzf88UOwF9IJzteEqsXJ_dARCA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerVarhadi.jpg,
Dal Fry,ProductType,37,"Inventory,Food,Restaurant,Entree,Vegeterian,",90,"toor dal,water ,turmeric powder,oil,mustard seeds,cumin seeds,onions,chilies,red chilies,curry leaves,pinches asafoetida powder,Garam Masala",https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg,
Dal Tadka,ProductType,38,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,"cup toor dal,masoor dal ,turmeric,salt,oil,water,ghee,clarified butter,cumin,jeera,leaf,tej patta,pinch hing,asafoetida,red chilli,garlic,ginger,chilli,turmeric,kashmiri red chilli powder,coriander powder,tomato,coriander,kasuri methi ,garam masala",https://drive.google.com/file/d/14RUwq8nVglapT24psGzGu5oLTx-UOZB7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalTadka.jpg,
Gobi Masala,ProductType,39,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"cauliflower,onion,tomatoes,cashews,ginger,garlic,chili powder,garam masala powder,coriander powder,turmeric powder,almond milk,salt,cinnamon stick,cardamom",https://drive.google.com/file/d/1COWKM46hafRmzQy4uTTfPIXcAvZaZF7a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiMasala.jpg,
Aloo Mutter,ProductType,40,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,"onions,tomatoes,ginger,garlic,oil,cumin seeds,tablespoons fresh malai,potatoes,green peas,asafoetida,red chili powder,turmeric powder,Garam Masala,water,chopped coriander leaves",https://drive.google.com/file/d/19YNKlvAvT3I_Fai-s4CDdCRupTBvXJTF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooMutter.jpg,
