label,nodeType,order,path,price,description,ingredients,link,imageLink
Soya Vadi,ProductType,17,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,,,
Matki Curry,ProductType,18,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,," cups Moth Dal (Matki), Onion, Tomatoes , cloves Garlic, inch Ginger, teaspoon Red Chilli powder,/ teaspoon Turmeric powder,. tablespoons Maharashtrian Goda Masala,/ teaspoon Cumin seeds, sprig Coriander (Dhania), tablespoon Oil,Salt , to taste.",https://drive.google.com/file/d/1i5Lw28OhNUHOa1bnpCkGCZicoSE3_Mjk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MatkiCurry.jpg
Aloo Mutter,ProductType,19,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,"½ cup chopped onions, cup chopped tomatoes, teaspoon chopped ginger, teaspoon chopped garlic , tablespoons oil,½ teaspoon cumin seeds, to  tablespoons fresh malai , grams potatoes , cup green peas, generous pinch asafoetida ,½ teaspoon red chili powder,¼ teaspoon turmeric powder,½ teaspoon Garam Masala,. cups water, tablespoon chopped coriander leaves,salt as required.",https://drive.google.com/file/d/19YNKlvAvT3I_Fai-s4CDdCRupTBvXJTF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooMutter.jpg
Aloo Gobi,ProductType,20,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,"  oil, florets gobi / cauliflower, potato / aloo (peeled & chopped),  oil,  cumin / jeera,   kasuri methi, onion (finely chopped),   ginger garlic paste, chilli (slit),¼  turmeric,½  kashmiri red chilli powder,½  coriander powder,¼  cumin powder / jeera powder,¾  salt, tomato (finely chopped),½  aamchur,¼  garam masala,  coriander (finely chopped).",https://drive.google.com/file/d/1Uuw5SMoYhoRvHYS3NhDOTKkhMNUrcQyW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/AlooGobi.jpg
Gobi Mutter,ProductType,21,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,," to  grams cauliflower,¾ to  cup peas, grams onion , large tomato, to  green chillies, inch ginger , to  medium sized garlic ,½ teaspoon caraway seeds, inch cinnamon, green cardamoms,½ of a star anise, to  black pepper, small to medium tej patta,¼ teaspoon turmeric powder,¼ teaspoon kashmiri red chili powder, teaspoon Coriander Powder,¼ teaspoon Garam Masala, to  cloves, to  tablespoon oil,salt as required,▢some chopped mint leaves or coriander.",https://drive.google.com/file/d/1_tgf5UCMy17V9cx-5vh0l4u6gpLw00Yr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/GobiMutter.jpg
Gobi Masala,ProductType,22,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,," cups cauliflower,/ cup medium onion, tomatoes , cashews , teaspoon ginger , teaspoon garlic, teaspoon chili powder, teaspoon garam masala powder, teaspoon coriander powder,/ teaspoon turmeric powder,/ cup almond milk,salt, tablespoons oil,- cloves,small cinnamon stick, black cardamom,",https://drive.google.com/file/d/1COWKM46hafRmzQy4uTTfPIXcAvZaZF7a/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiMasala.jpg
Mix Veg,ProductType,23,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,,"/ Cup Chopped Potatoes,/ Cup Chopped Cauliflower,/ Cup Chopped Carrots,/ Cup Chopped French Beans,/ Cup Chopped Capsicum,/ Cup Green Peas, Small Onion, Medium Sized Tomatoes,- Green Chillies,- Cloves of Garlic, Inch Piece of Ginger,- Cashews, Tablespoons Cream or / Cup Milk, Teaspoon Cumin Seeds, Teaspoon Red Chilli Powder, Teaspoon Coriander Powder,/ Teaspoon Garam Masala, Teaspoon Salt, or to taste,/ Teaspoon Dried Fenugreek Leaves,/ Cup Chopped Coriander Leaves, Tablespoons Oil.",https://drive.google.com/file/d/1ck00uoIiKEXjtfN1K8Zx7xfA2Dsc5VeU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MixVeg.jpg
Kaju Curry,ProductType,24,"Inventory,Food,Restaurant,Entree,Vegeterian,",130,," cup cashews –  grams, tablespoon Butter,. cups chopped tomatoes, tej patta ,½ cup water, to  cashews, teaspoon Ginger Garlic Paste, or  green chilies,½ teaspoon kashmiri red chili powder,½ teaspoon Garam Masala,⅔ to ¾ cup water, tablespoons Butter,¼ to ½ teaspoon sugar, teaspoon kasuri methi, to  tablespoon chopped coriander leaves,salt as required.",https://drive.google.com/file/d/1gC6vM-RK8u99OSMQLKktR7ByUm1Jnk6W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuCurry.jpg
Mushroom,ProductType,25,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,,,,
Veg Kolhapuri,ProductType,26,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,,"Tomatoes finely chopped  nos,ginger garlic paste  ,Coriander seeds  ,Whole garammasala: Cardamom  nos,cloves - nos,cinnamon  ,shahi jeera  ,star anise  nos,black peppers - nos,javetri,  nos,tej pata  nos,poppy seeds  ,Cashews( soaked) - nos,watermelon seeds( soaked)  ,turmeric PD / ,dry grated Coconut / cups",https://drive.google.com/file/d/1m1uzUXSxt9B7c1QZzLM8f5Xkfl5SnP3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegKolhapuri.jpg
Veg Kofta,ProductType,27,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,,,https://drive.google.com/file/d/1Mvg_zicUKWbqy17-QkdNaNjk6pwcqvxT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kofta.jpg
Veg Tiranga,ProductType,28,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,,,https://drive.google.com/file/d/1eYtwL3_ANYaMjfKCJAG19gEe-Zy84Bmx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegTiranga.jpg
Veg Maratha,ProductType,29,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,,"""beetroot grated  nos,capsicum finely chopped  nos,paneer grated  ,besan (or u cn even use _ slices of bread soaked n squeezed for binding) - ,red chilli powder  ,amchur powder  ,garam masala  ,chat masala  ,""",https://drive.google.com/file/d/11npxFNMHAT_8ZUmXoQfJPlwBvEI85GCn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Maratha.jpg
Veg Patiyala,ProductType,30,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,," Cup Shredded paneer,/ cup finely chopped onions,/ cup finely chopped beans,/ cup shredded carrots,/ cup shredded cabbages, cup Tomato Puree,/ cup Onion paste,  Ginger garlic paste,  Crushed dry fruits,  Jeera,  Saunf,  Jeera powder,  Red chilly powder,  Haldi,Salt according to taste,  Ghee,  Cream,  Butter.",https://drive.google.com/file/d/1M6FYkqQocF9gpFyWigk2hc4F7T77QhGG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPatiyala.jpg
Veg Bhuna Masala,ProductType,31,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,,https://drive.google.com/file/d/1PQ8dE0FOCoKUFTA9GwuYU5YopYhlI9ZJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegBhunaMasala.jpg
Paneer Masala,ProductType,32,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,,"Cashewnut ( Piece Split),Watermelon Seeds . teaspoons,Refined Oil  teaspoon,Cumin  pinch,Red Chilli Powder (kashmiri)  pinch,Turmeric Powder pinch,Coriander Powder  pinch,
Salt . teaspoons,Ginger  small piece,Onion . cups,Tomato . cups,Tomato Puree  teaspoons,Paneercup,GarlicGreen Chillies . unit,Jeera Powder  pinch,Coriander Leaves  leafs.",https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg
Paneer Varhadi,ProductType,33,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,,,https://drive.google.com/file/d/1bVo0Papzf88UOwF9IJzteEqsXJ_dARCA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerVarhadi.jpg
Paneer Butter,ProductType,34,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,,https://drive.google.com/file/d/1Yne-Ud4IjCtH3X5aguD4hVeJkgdgDCsa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerButter.jpg
Paneer Chatpata,ProductType,35,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,"g ( cup) Paneer, (medium sized) Onion,- (cloves) garlic, (inch) Ginger,g () Ghee,  Red chili powder,/  Coriander powder,/  Turmeric powder,  Tomato sauce,  Green chili sauce,  Soya sauce, (piece) Green chili,  Lime juice,/  Chat masala, (bunch) Coriander leaves ,a pinch Asafoetida ,Salt.",https://drive.google.com/file/d/1f2BnH3LopWJiMTOcBVQClA84nrL8YHif/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChatpata.jpg
Paneer Tikka,ProductType,36,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,," to  grams Paneer,½ cup diced onions,½ diced capsicum, grams Hung Curd , tablespoon Ginger Garlic Paste, teaspoons kashmiri red chili powder,½ teaspoon turmeric powder, teaspoon cumin powder , teaspoon Coriander Powder,½ teaspoon Garam Masala, teaspoon ajwain , teaspoon chaat masala,½ teaspoon black pepper powder ,. teaspoons lemon juice, tablespoon mustard oil ,½ teaspoon black salt,salt as required.",https://drive.google.com/file/d/1PJwE1sbtvBu26CpKRTyXSOwWl4B0uAHa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerTikka.jpg
Paneer Laccha,ProductType,37,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,,https://drive.google.com/file/d/17FqehHC_PVMGUfVp2Z5X5E5d3Qo58kt3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/PaneerLaccha.jpg
Paneer Pasanda,ProductType,38,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,," grams Paneer, tablespoon raisins , to  cashews, or  green chilies,, tablespoon chopped coriander leaves,½ tablespoon chopped mint leaves,¼ teaspoon red chili powder,½ teaspoon cumin powder,¼ teaspoon salt or add as required, tablespoon oil for frying.",https://drive.google.com/file/d/17Yu6KNCHcPsLQufrz0v7tdk_nlJECrZ3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPasanda.jpg
Paneer Shahi,ProductType,39,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,,"  paneer, inch ginger, green cardamom, teaspoon red chilli, teaspoon garam masala powder, / cup tomato puree,water as required,/ cup almonds, onion, green chilli,/ cup yoghurt (curd), tablespoon ghee, cup milk,salt as required,/ cup cashews.",https://drive.google.com/file/d/10UCsN1lRXPZTgl0cmW_za9aQs8Z-H_x_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerShahi.jpg
Paneer Angara,ProductType,40,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,," Medium Onions Roughly Chopped, Medium Tomatoes Roughly Chopped,- Cashews, Dried Red Chilli, Dry Bay Leaf, Cinnamon Stick, Cardamom, Clove,½ teaspoon Cumin Seeds,½ teaspoon Fennel Seeds,¼ teaspoon Black Peppercorns, Garlic Cloves, teaspoon Oil, Grams Paneer/Cottage Cheese, Medium Onion Cubed, Small Capsicum Cubed, tablespoon Oil,½ teaspoon Cumin Seeds,¼ teaspoon Turmeric Powder,½ tablespoon Kashmiri Red Chilli Powder,½ teaspoon Coriander Powder,½ teaspoon Garam Masala Powder, tablespoon Fresh Cream,Water as needed,Salt as needed.",https://drive.google.com/file/d/1TWKrad110VxkZ1Kp11_hACH784etr3za/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAngara.jpg
Paneer Kofta,ProductType,41,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,," gram Paneer,  / Potatoes (mashed), boiled,  Ginger garlic paste, /  Turmeric powder,  Red chili powder,Handful Fresh coriander,/  Cumin seeds,-  Mustard oil, gram Raisins, chopped, gram Flour,to taste Salt,",https://drive.google.com/file/d/1KcYDcZ4QMe9pvL3rJhN3-ef5umFHRmhR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerKofta.jpg
Paneer Bhurji Curry,ProductType,42,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,,"  oil,  butter,  cumin, onion,  ginger garlic paste,¼  turmeric,  chilli powder,½  cumin powder,  coriander powder,¾  salt,  besan / gram flour, tomato,½ capsicum, cup water, grams paneer / cottage cheese ,½  garam masala,  kasuri methi ,  coriander .",https://drive.google.com/file/d/1StioZG2UmH51Sjli5ETMu1HGn-RZqjfM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerBhurjiCurry.jpg
Paneer Patiyala,ProductType,43,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,,"Paneer –  grm,Green chilli –   chopped,Onion  –  chopped,Coriander –   chopped,Salt – / ,Oil –  ,Garam masala – / ,Coriander leaves –  ,Cream –  ,Oil –  ,Salt –  ,Kitchen king masala – / ,Coriander powder –  ,Red chilli powder –  ,Cumin seeds –  ,Red chilli dry – -,Cashew – -,Tomato –  Onion – .",https://drive.google.com/file/d/1Qo49vPHnwNLKiiUxNnE9U3-FBF0_wAkj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPatiyala.jpg
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti and Naan,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roti and Naan,",,,,,
Tandoori Roti,ProductType,4,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,". cups whole wheat flour,½ tablespoon oil – any neutral oil or ½ tablespoon softened butter, teaspoon salt or add as required,¾ to  cup water.",https://drive.google.com/file/d/1p6eNQrcVnNmzujXu2Tlh9MKJdIX9WyOK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandooriRoti.jpg
Butter Tandoori Roti,ProductType,5,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,,". cups whole wheat flour,½ tablespoon oil – any neutral oil or ½ tablespoon softened butter, teaspoon salt or add as required,¾ to  cup water for kneading or as required, to  tablespoons Butter.",https://drive.google.com/file/d/1EreQaxbXLPmGXK7Oxl90rBCqX0AjjKHc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterTandooriRoti1.jpg
Poli,ProductType,6,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,,https://drive.google.com/file/d/1_MTN5AmEfbI4qAsPxKxjhGqf1_AYvh36/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/Poli.jpg
Paratha,ProductType,7,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,," cups whole wheat flour (atta) –  grams, to  teaspoons oil or ghee (clarified butter),½ teaspoon salt or add as required,½ cup water or add as required,oil or ghee .",https://drive.google.com/file/d/1TzQe_S2wAAEOYGt6H0PIyCfvU5Kmrnwx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paratha.jpg
Laccha Paratha,ProductType,8,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",30,," cups whole wheat flour (atta) –  grams, to  teaspoons oil or ghee ,½ teaspoon salt,½ cup water,oil or ghee .",https://drive.google.com/file/d/1EQFxVvfOVDYeOTq1kgFx5I-_55U1l3DF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/LacchaParatha.jpg
Butter Naan,ProductType,9,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",30,," / cups maida/all purpose flour + more for dusting,/ cup warm milk or warm water, tablespoon curd optional,Salt,soft or melted butter for brushing on naan ,Toasted sesame seeds.",https://drive.google.com/file/d/1MtQMs3CTx3V8aidYwZMPC4fkYQr9cYrr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterNaan.jpg
Bajari Bhakri,ProductType,10,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",15,," cups Bajra Flour ,Salt , to taste,Lukewarm Water , as required.",https://drive.google.com/file/d/1jZq42wTQfbq34Bqx3bLuMSNosZG3gusF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/BajariBhakri.jpg
Aloo Paratha,ProductType,11,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,," cups atta  grams,/ teaspoon salt, teaspoons oil,water,- medium potatoes, green chili,/ teaspoon cumin powder,/ teaspoon garam masala,/ teaspoon Kashmiri red chili powder,/ teaspoon salt, tablespoons chopped cilantro.",https://drive.google.com/file/d/1-e7xl7ssjjkFNLd1vWJF_Hp9o9FVEZyS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AlooParatha.jpg
Gobi Paratha,ProductType,12,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,," cups atta  grams,/ teaspoon salt, teaspoons oil,water, cup Gobi, green chili,/ teaspoon cumin powder,/ teaspoon garam masala,/ teaspoon Kashmiri red chili powder,/ teaspoon salt, tablespoons chopped cilantro.",https://drive.google.com/file/d/1uqbx4hCNGeRIN4jAJB08rBOx_77Fxkk1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiParatha.jpg
Paneer Paratha,ProductType,13,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,," to . cups whole wheat flour,⅔ cup water or add as required, teaspoon Ghee or oil,½ teaspoon salt or add as required, grams Paneer , or  green chilies,½ teaspoon red chili powder,½ teaspoon Garam Masala,½ teaspoon salt or add as required,Ghee or oil as required for roasting parathas.",https://drive.google.com/file/d/1I-rBvyFffhbWe6DuK4DOPx_Y3S66DnHx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerParatha.jpg
Tandoor Paratha,ProductType,14,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,,"Whole wheat flour  cups,Salt / teaspoon,Baking powder  teaspoon,Baking soda  pinches,Powdered Sugar  teaspoon,Curd little sour / cup,Ghee  tablespoons,Melted butter  tablespoons or as required,White sesame seeds for sprinkling,Water / cup or as required.",https://drive.google.com/file/d/1T_0SPstqACMvAkgv7OosVkqguHpLhyFU/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TandoorParatha.jpg
Kaju Badam Paratha,ProductType,15,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",80,,,,
Mix Paratha,ProductType,16,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",70,,,https://drive.google.com/file/d/14srw2HSkApFZzrN-r8thzZopZDDtNna_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixParatha.jpg
Plain Kulcha,ProductType,17,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",20,," cup maida / plain flour / all purpose flour,  sugar,  baking powder,¼  baking soda,½  salt,  oil,¼ cup curd / yogurt,¾ cup water,  black sesame seeds / til,¼ cup coriander leaves,  butter,",https://drive.google.com/file/d/1kDBOpqSsSJgNRmi0kCEEbDlMGyfP0KZ4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PlainKulcha.jpg
Garlic Naan,ProductType,18,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",50,," cup maida / plain flour,¼  baking soda,  baking powder,¾  salt,  oil,¼ cup curd / yogurt,  garlic (grated),  garlic (grated),water,  butter,  garlic ,  coriander .",https://drive.google.com/file/d/1ZrjzImNdtXyFGwa8e1Mzd7oH4glw7hFg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GarlicNaan.jpg
