label,nodeType,order,path,price,description,ingredients,link,imageLink
Chicken Biryani,ProductType,4,"Inventory,Food,Restaurant,Non Veg Rice,NonVegeterian,",170,,"  chopped chicken,  boiled basmati rice,  garam masala powder, ml ghee, ml water,  beaten yoghurt ,  ginger paste,  garlic paste,salt as required, tablespoon coriander leaves,  red chilli powder,Etc",https://drive.google.com/file/d/1t_vJcJvBj1doCQPhohH0pwo72xfAG-wI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBiryani.jpg
Chicken Biryani Full,ProductUnit,5,"Inventory,Food,Restaurant,Non Veg Rice,NonVegeterian,",170,,"  chopped chicken,  boiled basmati rice,  garam masala powder, ml ghee, ml water,  beaten yoghurt ,  ginger paste,  garlic paste,salt as required, tablespoon coriander leaves,  red chilli powder,Etc",https://drive.google.com/file/d/1cB4acCApo4z12zUML2oy6S9GRCDvT72p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBiryaniFull.jpg
Chicken Biryani Half,ProductUnit,6,"Inventory,Food,Restaurant,Non Veg Rice,NonVegeterian,",90,,"  chopped chicken,  boiled basmati rice,  garam masala powder, ml ghee, ml water,  beaten yoghurt ,  ginger paste,  garlic paste,salt as required, tablespoon coriander leaves,  red chilli powder,Etc",https://drive.google.com/file/d/1aloKeSRYqs7qHXeY2iQsIPyXg_uX_UtY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBiryaniHalf.jpg
Veg Main Course,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://drive.google.com/file/d/1eeKrqhcD63NDpIGx25LAq5iA92Cm7coE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food01092022/VegMainCourse.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Veg Main Course,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Veg Main Course,",,,,,
Kaju Masala,ProductType,4,"Inventory,Food,Restaurant,Veg Main Course,Vegeterian,",150,,,https://drive.google.com/file/d/1jk05_NhTywUDWFYjKrbLV45fLqWAkGm0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuMasala.jpg
Methi Masala,ProductType,5,"Inventory,Food,Restaurant,Veg Main Course,Vegeterian,",120,,"  split fenugreek seeds, cup split mustard seeds,¼  turmeric,  salt,  asofetida hing,  oil,  kashmiri chilli.",https://drive.google.com/file/d/1dErgRMsOVhFdohv1aCOlsQvMfilDWgAc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiMasala.jpeg.crdownload.jpg
Bhendi Masala,ProductType,6,"Inventory,Food,Restaurant,Veg Main Course,Vegeterian,",100,," s bhindi, bowl water, small,-  mustard oil,  jeera seeds,  fennel seeds, bowl onion, finely chopped,  ginger, chopped,to taste Salt, /  aamchoor powder,/  pepper powder,/  sugar.",https://drive.google.com/file/d/19fqIuFOUUhUgkG8ydZ2ZF_cSaIi2c7DT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/BhendiMasala.jpg
Paneer Masala,ProductType,7,"Inventory,Food,Restaurant,Veg Main Course,Vegeterian,",150,," grams paneer (cut into -inch pieces)½ teaspoon salt,½ teaspoon Kashmiri red chili powder,½ teaspoon turmeric powder, tablespoons vegetable oil, tablespoons vegetable oil,▢ tablespoons ghee, green cardamoms ,- cloves,- black peppercorns, inch piece of cinnamon stick,- whole dry red chilies, teaspoon cumin seeds,¼ teaspoon asafetida (hing), cup finely chopped onions, teaspoons ginger garlic paste, teaspoons coriander powder,½ teaspoon turmeric powder,½ teaspoon cumin powder,½ teaspoon cumin powder,- green chilies ,",https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg
Shahi Tukda,ProductType,8,"Inventory,Food,Restaurant,Veg Main Course,Vegeterian,",40,,,https://drive.google.com/file/d/1xWFmtz48CGS5diVAJjqq_JqSwlu5UbFE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shahi-Tukda.jpg
Gulab Jamun,ProductType,9,"Inventory,Food,Restaurant,Veg Main Course,Vegeterian,",40,," cups sugar, cups water,  milk,/  cardamom seeds,/  saffron,/  cardamom powder, / cups khoya, grated,/ cup maida,  milk.",https://drive.google.com/file/d/1TbtnkGTLMpu0NDPKRVb7_KyhTDD652nr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GulabJamun.jpg
