label,nodeType,order,path,price,link,imageLink,description
Paneer Tikka Fry,ProductType,22,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1jE-qT5bYNqnKO_O-DDspG1KnzAZpd3VT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaFry.jpg,
Paneer Chilly Dry,ProductType,23,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1nTla9B6fd-E4jZKNY4fs-sNre_VRVJUj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerChillyDry.jpg,
Paneer Manchurian Dry,ProductType,24,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1iphxPADj136KiBhX4DvSmgVwW73AIPIR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerManchurianDry.jpg,
Mushroom Manchurian,ProductType,25,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1h9mq-N1nat_cG5ELIeoeIHppq06tVhlv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomManchurian.jpg,
Pan Fried Mushroom,ProductType,26,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/10lrU1rE2HbeNb18_KN56L8ZqG5i68gDK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PanFriedMushroom.jpg,
Mushroom Chilly,ProductType,27,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1WAhzUSicYMIiq23onAGlgbbxsfYvizP5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomChilly.jpg,
Mushroom 65,ProductType,28,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1bJ-A8uTjILB-X4-AvGlb5xjqKwvEMhBk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mushroom65.jpg,
Soyabean 65,ProductType,29,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1a6xw_9uFk8pfcdc21f45-RGsBENmuNlD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-65.jpg,
Bhendi Roasted,ProductType,30,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1QPXv8343VC-qiliVw2ngfHcjPJH_Wy3S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BhendiRoasted.jpg,
Veg Spring Roll,ProductType,31,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1B6jABivt6vPzdMLxzUamh_sH58-CN1Nl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Spring-Roll.jpg,
Veg Crunchy,ProductType,32,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1JbF4IP87oga3A6abBI1p2fKiscph9msu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegCrunchy.jpg,
Paneer Sadba,ProductType,33,"Inventory,Food,Restaurant,Starters,Vegeterian,",,,,
Baby Corn Chilly,ProductType,34,"Inventory,Food,Restaurant,Starters,Vegeterian,",,https://drive.google.com/file/d/1AyA_tDDEGsGg5SB6Rb196AJBQKz4Q67y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BabyCornChilly.jpg,
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,
Hot and Sour Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/1lKGpyKmEvcYbRns_2VEx1uBV01301bpF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotSourSoup.jpg,
Tomato Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/1qhWW38vtbUr23w3F0uYayqtGNJhxmiYf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Soup.jpg,
Cream and Mushroom Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/13Z_4Feoq8kAvZEPpdtbNuphURUQ3NnPE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CreamMushroomSoup.jpg,
Sweet Corn Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/1_1FoZQ6LO1CAso_34uhApiZBAirl2JuB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sweet-Corn-Soup.jpg,
Vej Clear Soup,ProductType,8,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/12WVo7--LQwrgtnTcqfXJ7drESSBsDcGW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vej-Clear-Soup.jpg,
Tomato and Dhania,ProductType,9,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/1QOvwUi81pcWrjp8YuS4EHIu-Em9NGlhA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TomatoDhania.jpg,
Veg Manchaw Soup,ProductType,10,"Inventory,Food,Restaurant,Soups,Vegeterian,",,https://drive.google.com/file/d/10jIQgrEAY2l_rN0FIrPAZYAXidNCdxRa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchawSoup.jpg,
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roasted,",,,,
Roasted Papad,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",,https://drive.google.com/file/d/1of1vgMY8AXJeDPdUGKu4-2fJb9nwbbQ4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastedPapad.jpg,
Fry Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",,https://drive.google.com/file/d/1CXp-AUOHGYhoMisfi_jKPGpu_ezSeqan/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FryPapad.jpg,
Masala Papad,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,
Khakara Papad,ProductType,7,"Inventory,Food,Restaurant,Roasted,Vegeterian,",,https://drive.google.com/file/d/18mDd70_0nGT85mdHYvjNWp_0kZsch1_N/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KhakaraPapad.jpg,
Salad,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Salad,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Salad,",,,,
Green Salad,ProductType,4,"Inventory,Food,Restaurant,Salad,Vegeterian,",,https://drive.google.com/file/d/13f6xLUaMAgsL5WTIgZ5CBWFIUQK4FgBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenSalad.jpg,
Tomato Salad,ProductType,5,"Inventory,Food,Restaurant,Salad,Vegeterian,",,https://drive.google.com/file/d/1EKvBO-AElsxN9Ct6Vj-N2-ciuqDW7_ro/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TomatoSalad.jpg,
Kakadi Salad,ProductType,6,"Inventory,Food,Restaurant,Salad,Vegeterian,",,https://drive.google.com/file/d/1CEix2f_u9fH7wjNjMHEJ7Jr7nemfW7yK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KakadiSalad.jpg,
Anil Special Salad,ProductType,7,"Inventory,Food,Restaurant,Salad,Vegeterian,",,,,
Sweets,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/sweet.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sweets,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Sweets,",,,,
Shreekhand,ProductType,4,"Inventory,Food,Restaurant,Sweets,Vegeterian,",,https://drive.google.com/file/d/1CLbTKI-BigTrRTEoIAtwvJohXCX1Jqks/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shreekhand.jpg,
Basundi,ProductType,5,"Inventory,Food,Restaurant,Sweets,Vegeterian,",,https://drive.google.com/file/d/1V28jcGpS-2v6W2Ip_XRtcU2pKcCzFnWz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Basundi.jpg,
Shevyachi Khir,ProductType,6,"Inventory,Food,Restaurant,Sweets,Vegeterian,",,https://drive.google.com/file/d/1IqJj6nqeA74LfojM67UYwbCKm5cGE_Mx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shevyachi-Khir.jpg,
Ravyachi Khir,ProductType,7,"Inventory,Food,Restaurant,Sweets,Vegeterian,",,https://drive.google.com/file/d/1mP2FgK0jIEY66jYLQGtq34zJZeUxj2Pn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Ravyachi-Khir.jpg,
Raita,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Raita.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Raita,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Raita,",,,,
Veg Rayta,ProductType,4,"Inventory,Food,Restaurant,Raita,Vegeterian,",,https://drive.google.com/file/d/1OP2kF0vzCJ6CAxMOeHgfFOauTOaCsxpJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Rayta.jpg,
Mix Veg Rayta,ProductType,5,"Inventory,Food,Restaurant,Raita,Vegeterian,",,https://drive.google.com/file/d/1Id93eYrH7_jO6FyjjgJGh7FAoOb_nptt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixVegRayta.jpg,
Onion (Kanda) Rayta,ProductType,6,"Inventory,Food,Restaurant,Raita,Vegeterian,",,https://drive.google.com/file/d/1bog4vXqyogAmHxsRXfwQWZyyUbectaKy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OnionKandaRayta.jpg,
Bundi Rayta,ProductType,7,"Inventory,Food,Restaurant,Raita,Vegeterian,",,https://drive.google.com/file/d/1rPduhWy2X7z4IeaZSobIUTeyzT4_BVqT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BundiRayta.jpg,
Potato Rayta,ProductType,8,"Inventory,Food,Restaurant,Raita,Vegeterian,",,https://drive.google.com/file/d/1nXsuBgQl5QFydU_AQoLKE0hUucHVJ4Bm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Potato-Rayta.jpg,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,
Plain Dahi,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/1lWLexEkFySwU5g2xioudVe9U8KhPLFP4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Dahi.jpg,
Ghatta Dahi,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/19wRiqk_vhw0usUyQymP9xeHs3xn9k6Cy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GhattaDahi.jpg,
Punjabi Lassi,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/1kPbapT_BUUusZJ6vRkOaT4LtGSSEtlwo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Punjabi-Lassi.jpg,
Mineral Water,ProductType,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/1dE6p3x7iaL_Ob1eUU_qTV5Mgo1QFiBzv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MineralWater.jpg,
Soft Drink,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/18fw-FCd3byUeOhGSU1HJaoOCqux3d3BX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soft-Drink.jpg,
Fresh Lime Soda,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/1XWxK7uoHR0YdXYlWzRSpVWnyAKPqSJfd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/FreshLimeSoda.jpg,
Fresh Lime Water,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/1Nb2hCv9QtkXOgJZXvMzPVWV4mljtCmJc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FreshLimeWater.jpg,
Butter Milk (Thand Tak),ProductType,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",,https://drive.google.com/file/d/1SjBa3m1UdG61f1sz1XnS72fPT-Wr3y7J/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilkThandTak.jpg,
