label,nodeType,order,path,price,description,link,imageLink
Spl. Solkadi,ProductType,5,"Inventory,Food,Restaurant,Digestive Drink,Vegeterian,",50,,https://drive.google.com/file/d/14WYMQGBYAkQaEWp_FjUrfEQ6t9z6RstD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/Spl.Solkadi.jpg
Non Veg Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1l48Bw9QE_ftAGXNJZ8ierI_m81fWPtdk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/NonVegEntree.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Non Veg Entree,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Non Veg Entree,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Mutton Masala,ProductType,4,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",280,,https://drive.google.com/file/d/1-4YOHkbknBQIIukm4yZwJM6f8unGYrqS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonMasala.jpg
Chicken Masala,ProductType,5,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg
Chicken Kolhapuri,ProductType,6,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,https://drive.google.com/file/d/1bWc_W7DKNzxS53IXTgHDSqj4gfK3f2wm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenKolhapuri.gif
Khima Bhakri,ProductType,7,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",280,,https://drive.google.com/file/d/1Lq8aNlXF51xLBNTolMts5LECv2KL_IfB/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/KhimaBhakri.jpg
Vajari Bhakri,ProductType,8,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,,
Javala Bhakari,ProductType,9,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",200,,https://drive.google.com/file/d/13iJZ8xNtCRThu6RKzRbAd0OZCD2iHebA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/JavalaBhakari.jpg
Pomfret Fry,ProductType,10,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,https://drive.google.com/file/d/1GYm1yLYzDs5aAj_kPQIg1w0w1BxPWU3_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pomfret-Fry.jpg
Surmai Fry,ProductType,11,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,https://drive.google.com/file/d/1G2sovl0C73_dXrpFaFhS9AU1t23CXtwI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/grocery20220203/SurmaiFry.jpg
Bangada Fry,ProductType,12,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,https://drive.google.com/file/d/1ek_P_dp5UwpS-eJOjgjquxFHAjzsTs0K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/BangadaFry.jpg
Kolambi Fry,ProductType,13,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,https://drive.google.com/file/d/1sdG4UidJ-PWVaY0KSuVu1VRXtLVIyClb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/KolambiFry.jpg
Bombil Fry,ProductType,14,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",150,,https://drive.google.com/file/d/1V44rvneJg4uAA0kD6YhS6yhxL9Wd_JRw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/grocery20220203/BombilFry.jpg
Chicken Fry,ProductType,15,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",250,,https://drive.google.com/file/d/1mWmrLNgJfrNpnzlbAzFVibM_tkVFr_ge/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenFry.jpg
Kolambi Masala,ProductType,16,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",300,,https://drive.google.com/file/d/1C1hNlXfkws9KoC5CvL8_fmmVPqSLOW_w/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/KolambiMasala.jpg
Mutton Handi,ProductType,17,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",1300,,https://drive.google.com/file/d/1cDgJjzfBznwA7SQ2sVr2-m7bkYjS25MQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandi.jpg
Mutton Handi Full,ProductUnit,18,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,Mutton Handi,",1300,,https://drive.google.com/file/d/1FycDNv3fIZ4FgUmyTHr5bWKHB-S7JPU9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandiFull.jpg
Mutton Handi Half,ProductUnit,19,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,Mutton Handi,",800,,https://drive.google.com/file/d/1rSZt2OdDaPDJaxpteehvbb3EICXF11Ge/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandiHalf.jpg
Chicken Handi,ProductType,20,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,",700,,https://drive.google.com/file/d/1RMADFPBuSEsBClMMjRRF3Ywu4mtb54pt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandi.jpg
Chicken Handi Full,ProductUnit,21,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,Chicken Handi,",700,,https://drive.google.com/file/d/1LabfJ7U7HGWmo2mIPWym0Wm76D0yr7tH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiFull.jpg
Chicken Handi Half,ProductUnit,22,"Inventory,Food,Restaurant,Non Veg Entree,NonVegeterian,Chicken Handi,",400,,https://drive.google.com/file/d/1XLzwK9SmXm48SjgSpen2LYnKWNg5f2Pv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandiHalf.jpg
Non Veg Thali,ProductClass,1,"Inventory,Food,Restaurant,",,,https://drive.google.com/file/d/1GRaOiT29TrRB7dPjrVFGMCFOorMWw16X/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/NonVegThali.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Non Veg Thali,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Non Veg Thali,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg
Mutton Thali,ProductType,4,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",350,,https://drive.google.com/file/d/151bS-vc9-aQqX-uAJGrVJSxKUIe1b2PR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonThali.jpg
Chicken Thali,ProductType,5,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",220,,https://drive.google.com/file/d/1nhaEG3yunb-TgJcnFb7b6qs4tEnpDBO9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenThali.jpg
Egg Curry Thali,ProductType,6,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",180,,https://drive.google.com/file/d/1q97JMm-VS6IiFMISHHhQazhnZTsH74mW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/EggCurryThali.jpg
Pomfret Thali,ProductType,7,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",350,,https://drive.google.com/file/d/15XyhNQ07s8HNkO_Dv9ilFecg9ZoKTRu1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/PomfretThali.jpg
Surmai Thali,ProductType,8,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",350,,https://drive.google.com/file/d/1FP4LBCV8HG-W2rV5r0k7-juz0aNRHtms/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220304/SurmaiThali.jpg
Bangada Thali,ProductType,9,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",300,,https://drive.google.com/file/d/1RY2JOjDE5mwYMJoP2gYTeB1FFidNEUtq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/BangadaThali.jpg
Kolambi Thali,ProductType,10,"Inventory,Food,Restaurant,Non Veg Thali,NonVegeterian,",300,,https://drive.google.com/file/d/1Q21cge0Sx5P8kgmoOMpmK4Mabccr3gT0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220524/KolambiThali.jpg
