label,nodeType,order,path,price,description,ingredients,link,imageLink
Palak Paneer,ProductType,14,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,"500 gms Spinach, pureed,15-16 Paneer cubes,2 tbsp Oil,1 tsp Cumin seeds,1 Bay leaf,1 tsp Ginger, finely chopped,1 tsp Garlic, finely chopped,1 cup Onion paste (boiled), grated,1/2 cup Tomato, pureed,2 tsp Salt,1/2 tsp Garam masala,1/2 tsp Red pepper, powdered,1 tbsp Cream,etc",https://drive.google.com/file/d/15TSU15zdBHcKR9I_i1fBqvMPLl4_FgN7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PalakPaneer.jpg
Pelen Palak,ProductType,15,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,,,
Methi Masala,ProductType,16,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,"2 tbsp split fenugreek seeds,1 cup split mustard seeds,¼ tsp turmeric,2 tbsp salt,1 tbsp asofetida hing,2 tbsp oil,2 tbsp kashmiri chilli.",https://drive.google.com/file/d/1dErgRMsOVhFdohv1aCOlsQvMfilDWgAc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiMasala.jpeg.crdownload.jpg
Chana Masala,ProductType,17,"Inventory,Food,Restaurant,Entree,Vegeterian,",80,,"1 cup chickpea / chana,water (for soaking),¼ tsp baking soda,¾ tsp salt,3 cup water (for pressure cooking),¼ cup coriander seeds,¼ cup cumin / jeera,2 tsp pepper,1 tsp clove,2 pod black cardamom,2 inch cinnamon,1 mace / javitri,1 tsp fennel / saunf,1 tsp shah jeera / caraway seed,10 dried red chilli,2 tbsp aamchur,2 tbsp kasuri methi,1 tsp turmeric,2 tbsp ghee / clarified butter,3 pod cardamom,1 bay leaf,1 tsp cumin / jeera,1 onion (finely chopped),1 chilli (slit),1 tsp ginger garlic paste,½ tsp salt,2 cup tomato puree,2 tbsp coriander (finely chopped).",https://drive.google.com/file/d/1nZdItXvChE8U5tIvcRPEw-xj1k3IGUsu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/ChanaMasala.jpg
Roti and Naan,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Roti.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti and Naan,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roti and Naan,",,,,,
Paratha,ProductType,4,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,"2 cups whole wheat flour (atta) – 240 grams,1 to 2 teaspoons oil or ghee (clarified butter),½ teaspoon salt or add as required,½ cup water or add as required,oil or ghee .",https://drive.google.com/file/d/1TzQe_S2wAAEOYGt6H0PIyCfvU5Kmrnwx/view?usp=sharing,
Tandoor,ProductType,5,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,,,
Bajari Roti,ProductType,6,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,,https://drive.google.com/file/d/1Blaja7Qpz7G8b-5j3MN7dkKPXqVgNxi-/view?usp=sharing,
Jawari Roti,ProductType,7,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,"""jowar flour 1 cups,rice flour 2 tbsp,hot water 1/4 cups,salt to taste 1 tsp",https://drive.google.com/file/d/1o8KrKrHgfcxhV2PAA7wtsQxJ5iWS6VzK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JawariRoti.jpg
Damka Murga,ProductType,4,"Inventory,Food,Restaurant,Entree,NonVegeterian,",1000,,,,
Mutton Handi,ProductType,5,"Inventory,Food,Restaurant,Entree,NonVegeterian,",1000,,"1 kilograms lamb,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspoon coriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoon ginger paste,1 teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1cDgJjzfBznwA7SQ2sVr2-m7bkYjS25MQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonHandi.jpg
Chicken Handi,ProductType,6,"Inventory,Food,Restaurant,Entree,NonVegeterian,",800,," Chicken 500gm,3 finely chopped Onions,1 finely chopped Tomato,2 slit Green chilies,1/4 cup Curd / Yogurt, 1 tsp Ginger-Garlic paste,1 tsp Garam masala,1 tsp Red chili powder,1 tsp Coriander powder,1/4 tsp Turmeric powder,Salt to taste,3 tsp Oil.",https://drive.google.com/file/d/1RMADFPBuSEsBClMMjRRF3Ywu4mtb54pt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenHandi.jpg
Macchi Handi,ProductType,7,"Inventory,Food,Restaurant,Entree,NonVegeterian,",700,,,,
Chicken Masala,ProductType,8,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,"""500 gms Chicken,2 tbsp coriander powder,4 onions thinly sliced,2 tsp Garlic paste,salt as required,4 tbsp ghee,2 cup water,4 tbsp ghee,½ cup Yoghurt,2 tsp Ginger Paste,2 tsp red chilli powder,3 Tomatoes finely chopped,1 tsp Garam masala powder,½ tsp turmeric,etc.",https://drive.google.com/file/d/16eM27vE_lLNM8GKZT5a35PjfaUi0laY9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenMasala.jpg
Mutton Masala,ProductType,9,"Inventory,Food,Restaurant,Entree,NonVegeterian,",200,,"""200 g mutton- washed and cut,3 tbsp oil,3 onions- finely sliced,1 tbsp ginger-garlic paste,1 tsp salt,1 tbsp chilli powder- red,1/4 tsp turmeric powder,1 tbsp coriander powder,	1/2 tsp cumin powder,2 tomatoes- finely chopped,2 tomatoes- finely chopped,1 cup yogurt,	2 tbsp coriander leaves- chopped,1 tsp mutton masala powder,	1/2 tsp garam masala powder,""",https://drive.google.com/file/d/1-4YOHkbknBQIIukm4yZwJM6f8unGYrqS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonMasala.jpg
Macchi Masala,ProductType,10,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220511/MacchiMasala.jpg
Chicken Curry,ProductType,11,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,"500gm,1 handful mint,3 tablespoon yoghurt (curd),1 teaspoon red chilli powder,3 black cardamom,1 tablespoon garlic paste,2 teaspoon coriander powder,1/2 cup onion,4 tablespoon mustard oil,1 teaspoon turmeric,5 green cardamom,2 teaspoon ginger paste,1 teaspoon garam masala powder,salt as required",https://drive.google.com/file/d/1dU5-tSB4k1PcuEGJMCv4sWBNDgUrp2y5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenCurry.jpg
Mutton Curry,ProductType,12,"Inventory,Food,Restaurant,Entree,NonVegeterian,",150,,"200 gms Mutton,2 tbsp coriander powder,4 onions thinly sliced,2 tsp Garlic paste,salt as required,4 tbsp ghee,2 cup water,4 tbsp ghee,½ cup Yoghurt,2 tsp Ginger Paste,2 tsp red chilli powder,
3 Tomatoes finely chopped,1 tsp Garam masala powder,½ tsp turmeric,etc.",https://drive.google.com/file/d/1CP3wcgWMWMVL_sPTGa280Id7ztTSw8-C/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NonVegeterian/MuttonCurry.jpg
Macchi Curry,ProductType,13,"Inventory,Food,Restaurant,Entree,NonVegeterian,",100,,,https://drive.google.com/file/d/1idcNBOX5hpJ_7_NEnJS2bzRUVv_NNIyi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MacchiCurry.jpg
Anda Curry,ProductType,14,"Inventory,Food,Restaurant,Entree,NonVegeterian,",80,,"2-3 Hard Boiled Eggs,1 tablespoon Oil,2 Large Onions Roughly Chopped,1 Large Tomato Roughly Chopped,2"" Ginger Piece Finely Chopped,1 teaspoon Coriander Seeds,Water as needed,Salt as needed,etc",https://drive.google.com/file/d/1BCryV9DFuzGTHFf0DaHehExwimD3aw2Z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaCurry.jpg
Anda Kheema,ProductType,15,"Inventory,Food,Restaurant,Entree,NonVegeterian,",80,,,,
Anda Bhurji,ProductType,16,"Inventory,Food,Restaurant,Entree,NonVegeterian,",70,,"Chop Green Chili 1 nos,Chop Garlic Cloves 2 nos,Chop Green Dhaniya 2 tsp,
Salt,to taste 1 tsp,Red Chili Powder 1/4 tsp,Haldi 2 pinch,Garam Masala 2 pinch,
Milk 4 tsp,Eggs 4 nos",https://drive.google.com/file/d/1wi9l6ECzOYiNdYtzPD6dpatQrKA0pKSR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaBhurji.jpg
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,,
Anda Rice,ProductType,4,"Inventory,Food,Restaurant,Rice,NonVegeterian,",50,,"2 Eggs,1 cup rice,1/4 tsp salt,1 onion, finely chopped,2 tbsp oil,2 garlic cloves, finely chopped,1 tbsp celery, finely chopped,1 tsp soya sauce,1 tsp chilli sauce,2 tbsp oil.",https://drive.google.com/file/d/11N08-PNHp-rAI9RVU-mRky0yVEOud3AS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/AndaRice.jpg
Chicken Biryani,ProductType,5,"Inventory,Food,Restaurant,Rice,NonVegeterian,",800,,"1 kg chopped chicken,300 gm boiled basmati rice,20 gm garam masala powder,30 ml ghee,10 ml water,60 gm beaten yoghurt ,15 gm ginger paste,15 gm garlic paste,salt as required,1 tablespoon coriander leaves,7 gm red chilli powder,Etc",https://drive.google.com/file/d/1t_vJcJvBj1doCQPhohH0pwo72xfAG-wI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChickenBiryani.jpg
Mutton Biryani,ProductType,6,"Inventory,Food,Restaurant,Rice,NonVegeterian,",1000,,"Basmati rice -1kg,Mutton–1kg,Oil–200ml,Onion–400gm (medium sized–6),Tomato–400gm (medium sized–6),Coriander Leaves-half hand,Mint Leaves-half hand,Ginger100gm,Garlic 50gm,Red Chili powder2 tablespoon ,Salt 2 tablespoon,Curd 200ml,Green Chili 3,Water – 1.3 litre,Lemon 1/2,etc",https://drive.google.com/file/d/1LoNGcmv8OAlfx8Ryh7Fqaz3YxRdO0wAS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MuttonBiryani.jpg
Breakfast,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Breakfast.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Breakfast,",,,,,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Breakfast,",,,,,
Anda Omlett,ProductType,4,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",50,,"2-3egg,1/6 tbsp Red Chili Powder,onion,Tomato ,Salt,etc",https://drive.google.com/file/d/1FOo8_Y9OsNRHXeHccB9kJKXHOUMYQ5EW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AndaOmlett.jpg
Boiled Fry,ProductType,5,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",30,,,https://drive.google.com/file/d/1hkVIybsCvcTpgJgWn63uCsbKmco_S_BG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/BoiledFry.jpeg
Boiled,ProductType,6,"Inventory,Food,Restaurant,Breakfast,NonVegeterian,",10,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food2022022/Boiled.jpg
