label,nodeType,order,path,price,description,link,imageLink,Zomato
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Sandwich,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Sandwich,",,,,,
Veg Sandwich,ProductType,4,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",90,,https://drive.google.com/file/d/1PlGgNGtrT2Yat2aVQ8fMrdt-7q3J88A0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSandwich.jpg,110
Veg Club Sandwich,ProductType,5,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",120,,https://drive.google.com/file/d/1x9A7JfWACoRXLAdBoytn2pA7Cc07lgaP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Club-Sandwich.jpg,130
Cheese Grill Sandwich,ProductType,6,"Inventory,Food,Restaurant,Sandwich,Vegeterian,",100,,https://drive.google.com/file/d/114V2AWJXeQosuSrLPbnn-7qNzQrDG8q_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/CheeseGrillSandwich.jpg,
Burgers,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Burger.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Burgers,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Burgers,",,,,,
Veg Classic Burger,ProductType,4,"Inventory,Food,Restaurant,Burgers,Vegeterian,",100,,https://drive.google.com/file/d/1XcKdCtHyYO8a-mdIUMfEecqfbp0Y5Ryl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegClassicBurger.jpg,120
Cottage Cheese Burger,ProductType,5,"Inventory,Food,Restaurant,Burgers,Vegeterian,",120,,https://drive.google.com/file/d/1wDO5nSJoM9zQNZt24EAFLZ3InzMnaq4l/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/CottageCheeseBurger.jpg,
Pizza,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1/pizza.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Pizza,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Pizza,",,,,,
Vegetable Pizza,ProductType,4,"Inventory,Food,Restaurant,Pizza,Vegeterian,",110,,https://drive.google.com/file/d/1n3yKrgurBP-IIWCSrZCwu9BWe7_xTsSv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VegetablePizza.jpg,
Corn Cheese Pizza,ProductType,5,"Inventory,Food,Restaurant,Pizza,Vegeterian,",140,,https://drive.google.com/file/d/19gmmeezVqtRekMi-uLLXeUHopbsxh5Qd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/CornCheesePizza.jpg.crdownload.jpg,160
Margerita Pizza,ProductType,6,"Inventory,Food,Restaurant,Pizza,Vegeterian,",160,,https://drive.google.com/file/d/1GHNwNit2d46jcZjMoA_RO1GQxZisCXSY/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MargeritaPizza.jpg,
Paneer Cheese Pizza,ProductType,7,"Inventory,Food,Restaurant,Pizza,Vegeterian,",160,,https://drive.google.com/file/d/14EbbA2xKHL5PYyxe0WLpEVewl4er8b4b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerCheesePizza.jpg,180
Paneer Tikka Pizza,ProductType,8,"Inventory,Food,Restaurant,Pizza,Vegeterian,",180,,https://drive.google.com/file/d/1HY1LUJ8B1WSeKBagmPgHdLPidChbNsYK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PaneerTikkaPizza.jpg,200
Shafe Spl Pizza,ProductType,9,"Inventory,Food,Restaurant,Pizza,Vegeterian,",200,, ,,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,,
Vanila Ice Cream,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,https://drive.google.com/file/d/1ft5XtMxkzEda406-fIO0XBrbAHsOXfle/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VanilaIceCream.jpg,
Strawberry Ice Cream,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1OjhtOcogtVerazjOYpKXg7y_kYaViLP8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StrawberryIceCream.jpg,
Mango Ice Cream,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1uqPSpgSPzXUjCg8HRC_bT9Pu8KSeUOT5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoIceCream.jpg,
Chocolate Ice Cream,ProductType,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1qR9msM6wEtvcjWBbzrZExguz6aeMfmaA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ChocolateIceCream.jpg,
Butter Scotch Ice Cream,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1-a-q4go2bkH7WxUIstGJa2gEK6yx79bI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterscotchIceCream.jpg,
Hot Choco Brownie,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",130,, ,,
Jamun With Ice Cream,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",100,, ,,
Malai Basundi,ProductType,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1XzGYmOve9CKijYvkOTNRaVUO7_HZatCc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MalaiBasundi.jpg,70
Gulab Jamun,ProductType,12,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1TbtnkGTLMpu0NDPKRVb7_KyhTDD652nr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/GulabJamun.jpg,
Shahi Jamun,ProductType,13,"Inventory,Food,Restaurant,Beverages,Vegeterian,",100,, ,,
Classic Cold Coffee,ProductType,14,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1mKvF7zzHZZ6os3xjxiG__5WI4DX4hkvH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ClassicColdCoffee.jpg,
Faluda,ProductType,15,"Inventory,Food,Restaurant,Beverages,Vegeterian,",120,,https://drive.google.com/file/d/18QYH64FKFi7FcRKshly8PL2NzpcZK8wh/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Faluda.jpg,
Milk Shake Ice Cream,ProductType,16,"Inventory,Food,Restaurant,Beverages,Vegeterian,",130,,https://drive.google.com/file/d/1Y08CPaN0PwPNxfP4cln6crN4XyNQos2b/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MilkShakeIceCream.jpg,
Cold Coffe and Ice Cream,ProductType,17,"Inventory,Food,Restaurant,Beverages,Vegeterian,",100,, ,,
Strawberry Mastani,ProductType,18,"Inventory,Food,Restaurant,Beverages,Vegeterian,",120,,https://drive.google.com/file/d/1-VrZqVxwSpNRlhYrK4cz28hbVT-V4bK-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Strawberry-Mastani.jpg,
Blue Mojito,ProductType,19,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1_T0GQgmiMc_gTarKDNidK68DCFNO6DFH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/BlueMojito.jpg,
Classic Mojito,ProductType,20,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1xNd-CsP94rYxWr_FsuYLfKgnDTI9Luyg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ClassicMojito.jpg,
CraneBerry Mojito,ProductType,21,"Inventory,Food,Restaurant,Beverages,Vegeterian,",80,,https://drive.google.com/file/d/1F0aALKBpC6hvHi0N__Bp-lAyOWnqILO9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/CraneBerryMojito.jpg,
Mango Mastani,ProductType,22,"Inventory,Food,Restaurant,Beverages,Vegeterian,",120,,https://drive.google.com/file/d/1x1W3-4w0CLGLlbwKYCXVTc1dCDP448KA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MangoMastani.jpg,140
Sweet Lime Soda,ProductType,23,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1ksSM8XxNZdQYxCbIg0hw5s3eOlSjO3e7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/SweetLimeSoda.jpg,
Butter Milk Masala,ProductType,24,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/1dNFdzmlpU27Fhw8KmvTzNdtSMXLbnlzx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilkMasala.jpg,
Butter Milk Plain,ProductType,25,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,https://drive.google.com/file/d/13C2HNm1nwA5zBhYiI7xYXyCGnA9X8QMH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterMilkPlain.jpg,
Mineral Water,ProductType,26,"Inventory,Food,Restaurant,Beverages,Vegeterian,",20,,https://drive.google.com/file/d/1dE6p3x7iaL_Ob1eUU_qTV5Mgo1QFiBzv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MineralWater.jpg,
Plain Curd,ProductType,27,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1wJ7XICCfLtmDs15Kx_1krAzfSmxVsFh4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Curd.jpg,70
Shakes,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Shakes.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Shakes,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Shakes,",,,,,
Strawberry Milk Shake,ProductType,4,"Inventory,Food,Restaurant,Shakes,Vegeterian,",90,,https://drive.google.com/file/d/1Hw6hhLol8lioR4rZ7bw2hTYltDyyj_Ei/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/StrawberryMilkShake.jpg,
Vanila Milk Shake,ProductType,5,"Inventory,Food,Restaurant,Shakes,Vegeterian,",80,,https://drive.google.com/file/d/1Co4ZO_ncUxCsCDTod5i_mPD2zGI6axI1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/VanilaMilkShake.jpg,
Chocolate Milk Shake,ProductType,6,"Inventory,Food,Restaurant,Shakes,Vegeterian,",90,,https://drive.google.com/file/d/1GAjSfbm10dvCYgcQgx5oCyFMYoVb_W_z/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/ChocolateMilkShake.jpg,
Mango Milk Shake,ProductType,7,"Inventory,Food,Restaurant,Shakes,Vegeterian,",90,,https://drive.google.com/file/d/15r_5rNaKg3JKdHknCmBypXseL77JOfOc/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MangoMilkShake.jpg,
Salads,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Salads,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Salads,",,,,,
Green Salad,ProductType,4,"Inventory,Food,Restaurant,Salads,Vegeterian,",80,,https://drive.google.com/file/d/13f6xLUaMAgsL5WTIgZ5CBWFIUQK4FgBO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GreenSalad.jpg,100
Tomato Salad,ProductType,5,"Inventory,Food,Restaurant,Salads,Vegeterian,",60,,https://drive.google.com/file/d/1EKvBO-AElsxN9Ct6Vj-N2-ciuqDW7_ro/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/TomatoSalad.jpg,180
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roasted,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Roasted,",,,,,
Masala Papad,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",30,,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,35
Fried Papad,ProductType,5,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,,https://drive.google.com/file/d/1_cipNx32xuCqWgNbl-QrhQvLC9UDOwAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/FriedPapad.jpg,25
Roasted Papad,ProductType,6,"Inventory,Food,Restaurant,Roasted,Vegeterian,",20,,https://drive.google.com/file/d/1of1vgMY8AXJeDPdUGKu4-2fJb9nwbbQ4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/RoastedPapad.jpg,25
Soups,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Soup.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Soups,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Soups,",,,,,
Veg Manchaw Soup,ProductType,4,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/10jIQgrEAY2l_rN0FIrPAZYAXidNCdxRa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchawSoup.jpg,
Veg Hot and Sour Soup,ProductType,5,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1RIL99bCMMqIHSB6ATZlHsxi4D71vYOCP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/VegHotSourSoup.jpg,
Veg Sweet Corn Soup,ProductType,6,"Inventory,Food,Restaurant,Soups,Vegeterian,",130,,https://drive.google.com/file/d/1DhM9DUO6aGaH98qUCjU6GjG9Q4SeSyg2/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSweetCornSoup.jpg,140
Tomato Soup,ProductType,7,"Inventory,Food,Restaurant,Soups,Vegeterian,",110,,https://drive.google.com/file/d/1qhWW38vtbUr23w3F0uYayqtGNJhxmiYf/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Soup.jpg,130
Palak Soup,ProductType,8,"Inventory,Food,Restaurant,Soups,Vegeterian,",100,,https://drive.google.com/file/d/1b_lZk1-jhMLuqQF-BoqOibwGWxw_y8qi/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PalakSoup.jpg,120
Snacks,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/Smiley.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Snacks,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Snacks,",,,,,
Veg Manchurian,ProductType,4,"Inventory,Food,Restaurant,Snacks,Vegeterian,",150,,https://drive.google.com/file/d/1JcRpKUkGtHAU_F6awJQH4SDEVFXNNJY_/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegManchurian.jpg,170
Gobi Manchurian,ProductType,5,"Inventory,Food,Restaurant,Snacks,Vegeterian,",150,,https://drive.google.com/file/d/1mgG8Dsqth64ofBMGNjgKK3jCOuEAatZF/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GobiManchurian.jpg,170
Mushroom Manchurian,ProductType,6,"Inventory,Food,Restaurant,Snacks,Vegeterian,",170,,https://drive.google.com/file/d/1h9mq-N1nat_cG5ELIeoeIHppq06tVhlv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomManchurian.jpg,180
Paneer Chilli,ProductType,7,"Inventory,Food,Restaurant,Snacks,Vegeterian,",180,,https://drive.google.com/file/d/1Kk0U0y2YhiaEMjyJl-zWAzSE1Y1J7mHd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paneerchilli.jpg,200
Paneer Manchurian,ProductType,8,"Inventory,Food,Restaurant,Snacks,Vegeterian,",180,,https://drive.google.com/file/d/1EqHE3hvCkPqEYjP6uu4p5S3htSY97pAP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/PaneerManchurian.jpg,200
Paneer 65,ProductType,9,"Inventory,Food,Restaurant,Snacks,Vegeterian,",180,,https://drive.google.com/file/d/18eQOtotfInWqsh70Rc6NLKcegEIaW-3Y/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Paneer65.jpg,200
Paneer Tikka Pahadi,ProductType,10,"Inventory,Food,Restaurant,Snacks,Vegeterian,",180,,https://drive.google.com/file/d/1O2boKyK98Z-s_ZA9e3LzD_FaQhDQQXur/view?usp=sharing,,
Harabara Kabab,ProductType,11,"Inventory,Food,Restaurant,Snacks,Vegeterian,",120,,https://drive.google.com/file/d/1hKrbQxL4A65bBrXR1lhkG-y8_9U8GQ1m/view?usp=sharing,,
Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,,,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Noodles,",,,,,
NonVegetarian ,ProductLine,3,"Inventory,Food,Restaurant,Noodles,",,,,,
Veg Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Noodles,Vegeterian,",140,,https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,,160
Veg Schezwan Noodles,ProductType,5,"Inventory,Food,Restaurant,Noodles,Vegeterian,",160,,https://drive.google.com/file/d/110qPjMnVJgCASzjlU24PKREL29s_4OW1/view?usp=sharing,,180
,,,,,,,,
,,,,,,,,
.,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1,,,,,,,,
