label,nodeType,order,path,price,ingredients,link,imageLink,description
Rice,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rice.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Rice,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Rice,",,,,,
Veg Fried Rice,ProductType,3,"Inventory,Food,Restaurant,Rice,Vegeterian,",40,"rice,soy sauce,capsicum,cabbage,onion, ginger-garlic paste,salt,oil",https://drive.google.com/file/d/1bz2y7h_zxW5FIwkPU1ouPFuPXrxVdyrI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice.jpg,
Veg Fried Rice Half,ProductUnit,4,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Fried Rice,",20,"rice,soy sauce,capsicum,cabbage,onion,ginger-garlic paste,salt,oil",https://drive.google.com/file/d/1B4egQaFhBCqXzznAr7Ltk_AwXO-2Qsee/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Rice-Half.jpg,
Veg Fried Rice Full,ProductUnit,5,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Fried Rice,",40,"rice,soy sauce,capsicum,cabbage,onion,ginger-garlic paste,salt,oil",https://drive.google.com/file/d/1KY5u59qqYcO2b5YzHONrSAcfOYgrb-9m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegFriedRiceFull.jpg,
Veg Schezwan Rice,ProductType,6,"Inventory,Food,Restaurant,Rice,Vegeterian,",50,"Rice,Mixed Vegetables,Garlic,Schezwan Sauce",https://drive.google.com/file/d/1-I-WSFeFbKd9hlnc9-xzXQYn5XKPgbKD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanRice.jpg,
Veg Schezwan Rice Half,ProductUnit,7,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Schezwan Rice,",30,"Rice,Mixed Vegetables,Garlic,Schezwan Sauce",https://drive.google.com/file/d/1D_RXfGGX9-IXd_hUYg2ZunYwiB-Wbob1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Rice-Half.jpg,
Veg Schezwan Rice Full,ProductUnit,8,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Schezwan Rice,",50,"Rice,Mixed Vegetables,Garlic,Schezwan Sauce",https://drive.google.com/file/d/1B0wNiPGpAwHsTLif9knLsmKKFE2LErEu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Rice-Full.jpg,
Veg  Singapur Rice,ProductType,9,"Inventory,Food,Restaurant,Rice,Vegeterian,",50,"rice,garlic,spring onions,bell peppers,peri peri sauce,chilli garlic sauce,light soya sauce",,,
Veg Singapur Rice Half,ProductUnit,10,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg  Singapur Rice,",30,"rice,garlic,spring onions,bell peppers,peri peri sauce,chilli garlic sauce,light soya sauce",https://drive.google.com/file/d/129YyKeCX5bkGeWnUFLvQjiATEmm7ky61/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Singapore-Rice-Half.jpg,
Veg Singapur Rice Full,ProductUnit,11,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg  Singapur Rice,",50,"rice,garlic,spring onions,bell peppers,peri peri sauce,chilli garlic sauce,light soya sauce",https://drive.google.com/file/d/1hfsMiHIpyA4pdH6CW0FkDplTNF8ehYHZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Singapur-Rice-Full.jpg,
Veg Hongkong Rice,ProductType,12,"Inventory,Food,Restaurant,Rice,Vegeterian,",70,"cooked rice,french beans,carrot,capsicum,onion,soy sauce,red chilli sauce,peppercorn crushed",https://drive.google.com/file/d/1tm51IijIFlGCGm3mo_gvQrAdv9B0MxzE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hong-Kong-Rice.jpg,
Veg Hongkong Rice Half,ProductUnit,13,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Hongkong Rice,",40,"cooked rice,french beans,carrot,capsicum,onion,soy sauce,red chilli sauce,peppercorn crushed",https://drive.google.com/file/d/1-noufQKmDo7zBR8UqQyQwAJZ8Q1-SBfK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hongkong-Rice-Half.jpg,
Veg Hongkong Rice Full,ProductUnit,14,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Hongkong Rice,",70,"cooked rice,french beans,carrot,capsicum,onion,soy sauce,red chilli sauce,peppercorn crushed",https://drive.google.com/file/d/1XA_-iEcL7hrn9-A15HM8A0kiU_sJ4gQN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hongkong-Rice-Full.jpg,
Veg Tripple Rice,ProductType,15,"Inventory,Food,Restaurant,Rice,Vegeterian,",90,"rice,Boiled Noodles,Carrots,Shredded,Spring onion chopped,Garlic",https://drive.google.com/file/d/1mzNSff6I9zOqF5Re0HH4M1NYnzbubdv0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tripple-Rice.jpg,
Veg Tripple Rice Half,ProductUnit,16,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Tripple Rice,",50,"rice,Boiled Noodles,Carrots,Shredded,Spring onion chopped,Garlic",https://drive.google.com/file/d/1c2fq4U4KEC-_N9F2nG7rtN8AaJzKji2P/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tripple-Rice-Half.jpg,
Veg Tripple Rice Full,ProductUnit,17,"Inventory,Food,Restaurant,Rice,Vegeterian,Veg Tripple Rice,",90,"rice,Boiled Noodles,Carrots,Shredded,Spring onion chopped,Garlic",https://drive.google.com/file/d/1JF3SCFLl8QrkiMwOyioDc0AqoPYrcUS5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tripple-Rice-Full.jpg,
Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Noodles.jpg,
Vegeterian,ProductLine ,2,"Inventory,Food,Restaurant,Noodles,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine ,2,"Inventory,Food,Restaurant,Noodles,",,,,,
Veg Fried Noodles,ProductType,3,"Inventory,Food,Restaurant,Noodles,Vegeterian,",50," noodles,onion,capsicum,carrot,ginger paste,tomato sauce,Salt to taste,Oil to fry",https://drive.google.com/file/d/1R2sfNK9rvcuD_7IJzc4dht4W802g7WkZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Noodles.jpg,
Veg Fried Noodles Half,ProductUnit,4,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Fried Noodles,",30," noodles,onion,capsicum,carrot,ginger paste,tomato sauce,Salt to taste,Oil to fry",https://drive.google.com/file/d/1sS-qaolfcVWGVQtbOne02NLUh-AX2NrR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Noodles-Half.jpg,
Veg Fried Noodles Full,ProductUnit,5,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Fried Noodles,",50," noodles,onion,capsicum,carrot,ginger paste,tomato sauce,Salt to taste,Oil to fry",https://drive.google.com/file/d/1IYixaWgoWBEyaFrZNNVYEhMkVmMVjPtj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Fried-Noodles-Full.jpg,
Veg Schezwan Noodles,ProductType,6,"Inventory,Food,Restaurant,Noodles,Vegeterian,",70,"noodles,olive oil, garlic,onion,carrot,cabbage,capsicum,schezwan",https://drive.google.com/file/d/110qPjMnVJgCASzjlU24PKREL29s_4OW1/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSchezwanNoodles.jpg,
Veg Schezwan Noodles Half,ProductUnit,7,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Schezwan Noodles,",40,"noodles,olive oil, garlic,onion,carrot,cabbage,capsicum,schezwan",https://drive.google.com/file/d/1D6a2dmdQWfIzQJ2DGq965ffEH0aQEJ7c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-Noodles-Half.jpg,
Veg Schezwan Noodles Full,ProductUnit,8,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Schezwan Noodles,",70,"noodles,olive oil, garlic,onion,carrot,cabbage,capsicum,schezwan",https://drive.google.com/file/d/1CDwNEO2mYyxWdLNxZsfLDLQ55qwhS8dq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Schezwan-NoodlesFull.jpg,
Veg Singapur Noodles,ProductType,9,"Inventory,Food,Restaurant,Noodles,Vegeterian,",70,"Noodle,chopped,spring onions,bell peppers,peri peri sauce,chilli garlic sauce,light soya sauce",,,
Veg Singapur Noodles Half,ProductUnit,10,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Singapur Noodles,",40,"Noodle,chopped,spring onions,bell peppers,peri peri sauce,chilli garlic sauce,light soya sauce",https://drive.google.com/file/d/1ZcrslNz9Rd_OlRmHamrVXfo_MKLoLeA7/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Singapur-Noodles-Half.jpg,
Veg Singapur Noodles Full,ProductUnit,11,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Singapur Noodles,",70,"Noodle,chopped,spring onions,bell peppers,peri peri sauce,chilli garlic sauce,light soya sauce",https://drive.google.com/file/d/1H_fk6r7aCXAnPAOU3eLPZaHEkGG4bSxG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Singapur-Noodles-Full.jpg,
Veg Hongkong Noodles,ProductType,12,"Inventory,Food,Restaurant,Noodles,Vegeterian,",90,"Noodles,french beans chopped,carrot chopped,capsicum chopped,onion chopped,soy sauce,red chilli sauce,peppercorn crushed,cooking oil",https://drive.google.com/file/d/178Eehi56D9hj6T2f1F3pUCLdoUq99Gyx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegHongkongNoodles.jpg,
Veg Hongkong Noodles Half,ProductUnit,13,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Hongkong Noodles,",50,"Noodles,french beans chopped,carrot chopped,capsicum chopped,onion chopped,soy sauce,red chilli sauce,peppercorn crushed,cooking oil",https://drive.google.com/file/d/1UZ0553dBdb2KZn0Lut8Qksg0-BfNFyhN/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hongkong-Noodles-Half.jpg,
Veg Hongkong Noodles Full,ProductUnit,14,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Hongkong Noodles,",90,"Noodles,french beans chopped,carrot chopped,capsicum chopped,onion chopped,soy sauce,red chilli sauce,peppercorn crushed,cooking oil",https://drive.google.com/file/d/1obQ4aISNza_niAIQdTbzMIvB1RDpfgE6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hongkong-Noodles-Full.jpg,
Veg Tripple Noodles,ProductType,15,"Inventory,Food,Restaurant,Noodles,Vegeterian,",120,"Noodles,Boiled Noodles,Carrots,Shredded,Spring onion,Garlic",https://drive.google.com/file/d/1cXU3XUSu2UhWJ5fKdoWcr-ixpcny89fr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/VegTrippleNoodles.jpg,
Veg Tripple Noodles Half,ProductUnit,16,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Tripple Noodles,",70,"Cooked Basmati Noodles,Boiled Noodles,Carrots chopped,Shredded,Spring onion,Garlic",https://drive.google.com/file/d/1Q_ldxiohf5lewdCx6Z46BOr4DZPJ07xK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tripple-Noodles-Half.jpg,
Veg Tripple Noodles Full,ProductUnit,17,"Inventory,Food,Restaurant,Noodles,Vegeterian,Veg Tripple Noodles,",120,"Cooked Basmati Noodles,Boiled Noodles,Carrots chopped,Shredded,Spring onion,Garlic",https://drive.google.com/file/d/1b-fcsX1SH_U49SAAD88n3DyrXcTWRwWD/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tripple-Noodles-Full.jpg,
Roasted,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/ChillyCheeseroast.jpg,
Vegeterian,ProductLine ,2,"Inventory,Food,Restaurant,Roasted,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine ,3,"Inventory,Food,Restaurant,Roasted,",,,,,
Sada Papad,ProductType,3,"Inventory,Food,Restaurant,Roasted,Vegeterian,",10,,https://drive.google.com/file/d/1gOAF2FEPCj4NH1L41LNxttd29CNKpEXy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sada-Papad.jpg,
Masala Papad,ProductType,4,"Inventory,Food,Restaurant,Roasted,Vegeterian,",15,,https://drive.google.com/file/d/1ypAnHqCtC52zDbEKyPOq7b5i9Uwj2c_r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/MasalaPapad.jpg,
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine ,2,"Inventory,Food,Restaurant,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine ,3,"Inventory,Food,Restaurant,Beverages,",,,,,
Sprite,ProductType,3,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,https://drive.google.com/file/d/1J1eAU2b-sOeLxkhbjgc3tW-R5ZVC_glZ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Sprite.jpg,
Thumpsup,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",25,,,,
Jeera Soda,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",15,,https://drive.google.com/file/d/1cLOejeriqCZ_On4UO4Q9gLx-hqAiIKYT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JeeraSoda.jpg,
Water Bottle,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",15,,https://drive.google.com/file/d/1vEbwJeaAS8gRxK1I1LRkYzYupxpKd-Fw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Water-Bottle.jpg,
Sweets,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/sweet.jpg,
Vegeterian,ProductLine ,2,"Inventory,Food,Restaurant,Sweets,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine ,3,"Inventory,Food,Restaurant,Sweets,",,,,,
Shahi Tukda,ProductType,3,"Inventory,Food,Restaurant,Sweets,Vegeterian,",60,,https://drive.google.com/file/d/1xWFmtz48CGS5diVAJjqq_JqSwlu5UbFE/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shahi-Tukda.jpg,
Kaddu Khir,ProductType,4,"Inventory,Food,Restaurant,Sweets,Vegeterian,",30,"peeled ,grated White Pumpkin,Milk, Sugar,Cardamom Powder ,Saffron strands,Almonds, thinly sliced",https://drive.google.com/file/d/1cfllTz3GrUF8GSoFAG3IAApkinmFEi6R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KadduKhir.jpg,
Rashmalai,ProductType,5,"Inventory,Food,Restaurant,Sweets,Vegeterian,",30,,https://drive.google.com/file/d/1gSiduy_iW05kQd265gcpAIrHa06ecQUM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Rashmalai.jpg,
Kashmiri Jamun,ProductType,6,"Inventory,Food,Restaurant,Sweets,Vegeterian,",80,,https://drive.google.com/file/d/1hBpPHs5Db4B55GrlilCwK6w3PU-g7rEo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KashmiriJamun.jpg,
Gajar Halwa,ProductType,7,"Inventory,Food,Restaurant,Sweets,Vegeterian,",40,"carrot,ghee,cashew,almonds,milk,sugar,khoya",https://drive.google.com/file/d/1w7R_cZDuDWgCxREjblrZoG1h8QagBGIb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/GajarHalwa.jpg,
Double Ka Mitha,ProductType,8,"Inventory,Food,Restaurant,Sweets,Vegeterian,",20,,https://drive.google.com/file/d/13HJbV_zvGUKOWnsu_dCrfZsUwU8FusGJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DoubleKaMitha.jpg,
Masala Taak,ProductType,9,"Inventory,Food,Restaurant,Sweets,Vegeterian,",30,"Curd,Green Coriander ,Fresh Mint Leaves,Black salt ,Black pepper",https://drive.google.com/file/d/13alvGwhpwLbpIaRyd0SMtaQy_Tm2mLCz/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MasalaTaak.jpg,
Chinese,ProductClass,1,"Inventory,Food,Restaurant,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Chinese.jpg,
Non Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Chinese,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/NonVegetarian.jpg,
Vegeterian,ProductLine,3,"Inventory,Food,Restaurant,Chinese,",,,,,
Chicken 65,ProductType,3,"Inventory,Food,Restaurant,Chinese,Non Vegeterian,",60,"chicken ,salt,chili powder,chopped garli,green chile peppers,cornstarch",https://drive.google.com/file/d/1KiB00yMYljrQJTd8pi_-yERqqS-9omgS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Chicken65.jpg,
