label,nodeType,order,path,price,link,imageLink,description
Veg Maratha,ProductType,25,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/11npxFNMHAT_8ZUmXoQfJPlwBvEI85GCn/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Maratha.jpg,
Lasooni Methi,ProductType,26,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,https://drive.google.com/file/d/1iSp4FlEs1d2vzirI_q392xM98_bjvzF-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/LasooniMethi.jpg,
Kaju Masala,ProductType,27,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1jk05_NhTywUDWFYjKrbLV45fLqWAkGm0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuMasala.jpg,
Kaju Curry,ProductType,28,"Inventory,Food,Restaurant,Entree,Vegeterian,",210,https://drive.google.com/file/d/1gC6vM-RK8u99OSMQLKktR7ByUm1Jnk6W/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/KajuCurry.jpg,
Veg Hangama,ProductType,29,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1Y0s6kayYrcDYyKwxNwZYI57Yhis-pITv/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegHangama.jpg,
Veg Angara,ProductType,30,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1kZGwVBST5cqFqfDfT1eEOj9hBHA3RUZC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegAngara.jpg,
Veg Kofta,ProductType,31,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1Mvg_zicUKWbqy17-QkdNaNjk6pwcqvxT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kofta.jpg,
Veg Chill Mill,ProductType,32,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1yuH9dK6JNqAMR0Mvx7GpZ_8Nn8cpEpNa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegChillMill.jpg,
Veg Jaypuri,ProductType,33,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/11j3bpSkEM8RKcGYrqF5M9hES9slBVvQa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Jaypuri.jpg,
Veg Hyderabadi,ProductType,34,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1dtA8kP58QPcqCFQMBbu9s16z4jT8xux9/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hyderabadi.jpg,
Dum Aloo Panjabi,ProductType,35,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1DTiMiHtsm3Re_FqurtTmSqr8b5jTFUfx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/DumAlooPanjabi.jpg,
Veg Patiyala,ProductType,36,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1M6FYkqQocF9gpFyWigk2hc4F7T77QhGG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegPatiyala.jpg,
Veg Rajwada,ProductType,37,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1DajWz3cdtrWXe2NvBql0eCel8BMTGLEa/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegRajwada.jpg,
Methi Mutter Mall,ProductType,38,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1gRNjOjXT_GvBcT_amMetRmDrF8nJAKyS/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/MethiMutterMall.jpg,
Veg Hara Bhara Kabab,ProductType,39,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/10rC5PaR-8jj3mO2Ds8Ub22GCtoDvhEL6/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/HaraBharaKabab.jpg,
Masala,ProductType,40,"Inventory,Food,Restaurant,Entree,Vegeterian,",,,,
Veg Bhuna Masala,ProductType,41,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1PQ8dE0FOCoKUFTA9GwuYU5YopYhlI9ZJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegBhunaMasala.jpg,
Veg Lahoori,ProductType,42,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1rT1lBf3Cx3aHQDmdGcMkhX_vEaXzbtTT/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegLahoori.jpg,
Veg Lajabab,ProductType,43,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1a2oOJ6dteTSIOOkOslQO0y2ePgPiv71c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegLajabab.jpg,
Malai Kofta,ProductType,44,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1VLPs06se6YOpnFqheEoxjS2W43ntezp8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MalaiKofta.jpg,
Veg Afgani,ProductType,45,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1zXwtxX9wKz0_0djrU0upyp1r3QXssxJ8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegAfgani.jpg,
Navratan Kurma,ProductType,46,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/18Q7T0b7Twnfayve-ZnkVlCo76z3eW1cd/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/NavratanKurma.png,
Veg Tufani,ProductType,47,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1lOs2fQcUCWC1UdwQnooHLudjay5P8Y9w/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Tufani.jpg,
Veg Tawa,ProductType,48,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1oNNPcxIp1izNlVDKH31Ua_RIqFPzBhJj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegTawa.jpg,
Veg Tharthart,ProductType,49,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1jet3x6Aljx8TaxClAaYtyqmFatU7IYZj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-5/VegTharthart.jpg,
Veg Anda Curry,ProductType,50,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/18C0IFUovAUNodzfNJLpDHWfq0xMzyTPG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegAndaCurry.jpg,
Tawa Besan,ProductType,51,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/1CArwuE_kuHJJKpUhuQUQ0YQrQFCgiwhH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tawa-Besan.jpg,
Methi Mutter Masala,ProductType,52,"Inventory,Food,Restaurant,Entree,Vegeterian,",140,https://drive.google.com/file/d/1GHpgTG1Ra-mLaLEvdn_9ChKnCYjuqg66/view?usp=sharinghttps://drive.google.com/file/d/11eZejtIa9qV38xqDueFJak1ymbvkFn6h/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MethiMutterMasala.jpg,
Veg kadai,ProductType,53,"Inventory,Food,Restaurant,Entree,Vegeterian,",150,https://drive.google.com/file/d/1Qw5Oe1JTdDI6JvQhuyRuCTqULE1Jk_i8/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Kadai.jpg,
Soyabean Curry,ProductType,54,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/1AVv8NndPGziAvXDCjjR6-5BJVlMFF0Ug/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-Curry.jpg,
Shevga Curry,ProductType,55,"Inventory,Food,Restaurant,Entree,Vegeterian,",110,https://drive.google.com/file/d/1CeDA7KnJ6fyLIHv-ajlA3o-9zVvupG1n/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ShevgaCurry.JPG,
Shevga Masala,ProductType,56,"Inventory,Food,Restaurant,Entree,Vegeterian,",120,https://drive.google.com/file/d/1PLNegM8wBDLPbjDiiekLmoOYgxcpkeAj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Shevga-Masala.jpg,
Tomato Chatney,ProductType,57,"Inventory,Food,Restaurant,Entree,Vegeterian,",100,https://drive.google.com/file/d/1EnxcJV0HkX3quQIT_2EQGMEg03BzsK0p/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/TomatoChatney.jpg,
Stuff Sheemla,ProductType,58,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,https://drive.google.com/file/d/1NmUHx-xm2pLzmjiSl8VE3J8J6HW7CXIP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/StuffSheemla.jpg,
Veg Dilruba,ProductType,59,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1fcqv2_dogs7gGKwde0sqUeSa_wNshHcA/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegDilruba.jpg,
Stuff Tomato,ProductType,60,"Inventory,Food,Restaurant,Entree,Vegeterian,",170,https://drive.google.com/file/d/1T7N-PXVnwKZF0wl3veOXjuAXH18dUZUQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StuffTomato.jpg,
Veg Dirgi Doima,ProductType,61,"Inventory,Food,Restaurant,Entree,Vegeterian,",210,,,
Veg Mini Kofta,ProductType,62,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/1srIHhqr_kcQR5Gl8JQ5tGldGy1RFx9WP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegMiniKofta.jpg,
Veg Lajij,ProductType,63,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1jDRxZINzVvFSeAeN4lnMVg5EZGMQ7wFt/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-4/VegLajij.jpg,
Veg Garden,ProductType,64,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,,,
Mushroom Pahadi,ProductType,65,"Inventory,Food,Restaurant,Entree,Vegeterian,",180,,,
Paneer Tikka Masala,ProductType,66,"Inventory,Food,Restaurant,Entree,Vegeterian,",190,https://drive.google.com/file/d/1BmyxNFwPwf7zpalxZOSRuGMcKOWv1EoQ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerTikkaMasala.jpg,
Paneer Masala,ProductType,67,"Inventory,Food,Restaurant,Entree,Vegeterian,",160,https://drive.google.com/file/d/1qYwzOkLWokms8zuBp2TCUDb8DJfV9w2S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerMasala.jpg,
Paneer Pasanda,ProductType,68,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/17Yu6KNCHcPsLQufrz0v7tdk_nlJECrZ3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerPasanda.jpg,
Paneer Angara,ProductType,69,"Inventory,Food,Restaurant,Entree,Vegeterian,",200,https://drive.google.com/file/d/1TWKrad110VxkZ1Kp11_hACH784etr3za/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerAngara.jpg,
