label,nodeType,order,path,price,description,ingredients,link,imageLink
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Roti and Naan,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Roti and Naan,",,,,,
Bajra Roti,ProductType,4,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,"  bajra atta,  salt,hot water ",https://drive.google.com/file/d/1iRdpYr1NpVNw90EDQuYLod3OiUYt0PTP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BajraRoti.jpg
Jawari Roti,ProductType,5,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,"  Jawar atta,  salt,hot water",https://drive.google.com/file/d/1o8KrKrHgfcxhV2PAA7wtsQxJ5iWS6VzK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/JawariRoti.jpg
Paratha,ProductType,6,"Inventory,Food,Restaurant,Roti and Naan,Vegeterian,",10,,"  whole wheat flour, to   oil or ghee,  salt,  water,oil or ghee add as required, for roasting,",https://drive.google.com/file/d/1TzQe_S2wAAEOYGt6H0PIyCfvU5Kmrnwx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/Paratha.jpg
Entree,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant7/Entree.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Vegeterian Entree,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Vegeterian Entree,",,,,,
SoyaBean Masala,ProductType,4,"Inventory,Food,Restaurant,Vegeterian Entree,Vegeterian,",90,,"Soya Chunks   ,Onion (finely chopped)  ,Green Corriander (coarsely chopped)   ,Curry Leaves  a few,Lime  ,Stock Cube   small,Garam Masala OR
Meat Masala  ,Kashmiri Red Chilly Powder    to  .,Onion (coarsely chopped)   ,Ginger (chopped)   inch,Garlic   to  cloves,Tomato (coarsely chopped)   medium,Oil    ,Salt",https://drive.google.com/file/d/1XJaHLE_WmdYQz2tocg2xXzmrZfS11UJo/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Soyabean-Masala.jpg
Baigan Masala,ProductType,5,"Inventory,Food,Restaurant,Vegeterian Entree,Vegeterian,",90,," nos baingan,  cumin seeds,  coriander seeds,  sesame seeds,  dessicated coconut,  oil, nos onion, chopped,7 nos curry leaves,  ginger garlic paste,  salt,  turmeric powder,  red chilli powder,  tamarind paste,  coriander leaves,  water,",https://drive.google.com/file/d/1r4aTUAlIRkkqBI_OnVLcGAK3JW2VF6rk/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/baiganmasala.jpg
Sev Bhaji,ProductType,6,"Inventory,Food,Restaurant,Vegeterian Entree,Vegeterian,",90,,"  spicy sev,  onion,  dry grated coconut, garlic clove,  grated ginger ,  jeera,  oil preferably peanut oil ,  dhana powder,  garam masala ,salt as required,  of water,etc",https://drive.google.com/file/d/11FdfisCizLwICaPK_JTJ6NTS0iXA8WSw/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/SevBhaji.jpg
Tomato Chutney,ProductType,7,"Inventory,Food,Restaurant,Vegeterian Entree,Vegeterian,",90,,"  tomatoes, inch ginger, to  dry red chilies, to  black pepper, to  cloves,  water for grinding,  oil,salt ",https://drive.google.com/file/d/12EgS7ysa0DovVts2meTT_dNJ034g0f3V/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tomato-Chutney.jpg
Kaju Kadai,ProductType,8,"Inventory,Food,Restaurant,Vegeterian Entree,Vegeterian,",140,,"  Cashews,  Coriander Leaves, Green Chilies,  Onion,  Tomato,  Cashews,   Red Chilies,  Garam Masala,  Kasuri Methi,  Shah Jeera,  Onion ,salt,etc",https://drive.google.com/file/d/12vF_EJd5p4BhaPPa_ziJvri3xfJkeANs/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KajuKadai.jpg
Dal Fry,ProductType,9,"Inventory,Food,Restaurant,Vegeterian Entree,Vegeterian,",90,,"  toor dal,  water,  ghee,  mustard,  jeera, dried red chilli,few curry leaves, onion,  ginger garlic paste, green chilli ,¼  turmeric,  kashmiri red chilli powder,, tomato,  kasuri methi,etc",https://drive.google.com/file/d/1K8tvnEHHFvnC05dq2Qx-p-dJ1RZDhOaK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Vegeterian/DalFry.jpg
