label,nodeType,order,path,price,description,ingredients,link,imageLink
Noodles,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-6/Noodles.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Noodles,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Noodles,",,,,,
Veg Hakka Noodles,ProductType,4,"Inventory,Food,Restaurant,Noodles,Vegeterian,",70,,"""  oil,   onion chopped,  crushed garlic and green chillies, carrot, s beans,   capsicum,  chilli sauce,  soya sauce,  Schezwan sauce,  mixed herbs""",https://drive.google.com/file/d/1Q90LHM1ZJtlXVlbMoWnysu0n9Ip0TJG0/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Veg-Hakka-Noodles.jpg
Veg Schezwan Hakka Noodles,ProductType,5,"Inventory,Food,Restaurant,Noodles,Vegeterian,",70,,"  noodles,  olive oil, clove garlic (finely chopped),  spring onion (chopped), carrot (chopped),  cabbage (shredded), capsicum (chopped),  schezwan sauce,  salt,etc",https://drive.google.com/file/d/1yUdA8Ox7wByuwSQ6Pm-GnmVdfP7Rj9iy/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220217/VegSchezwanHakkaNoodles.jpg
Veg Hongkong Noodles,ProductType,6,"Inventory,Food,Restaurant,Noodles,Vegeterian,",70,,"  cooked Noodles,  french beans chopped,  carrot chopped,  capsicum chopped, onion chopped,  soy sauce,  red chilli sauce,  peppercorn crushed,  cooking oil,salt to taste,etc",https://drive.google.com/file/d/178Eehi56D9hj6T2f1F3pUCLdoUq99Gyx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegHongkongNoodles.jpg
Veg Singapuri Noodles,ProductType,7,"Inventory,Food,Restaurant,Noodles,Vegeterian,",70,,"  Noodle,   garlic chopped,   leek or spring onions,   bell peppers (red, green and yellow),   peri peri sauce,   chilli garlic sauce,   light soya sauce,etc",https://drive.google.com/file/d/1dXiPWFtx4V8HdI5vKLIWqKSIzm2tmsmR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/VegSingapuriNoodles.jpg
Manchurian Noodles,ProductType,8,"Inventory,Food,Restaurant,Noodles,Vegeterian,",90,,,https://drive.google.com/file/d/19N-JQkUrPKu0oRyP7RY2aOh0gUT7yL3K/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ManchurianNoodles.jpg
Triple Noodles,ProductType,9,"Inventory,Food,Restaurant,Noodles,Vegeterian,",100,,,https://drive.google.com/file/d/1gclBtJ5-c0ghqzq6E5TMixwDFnZPZEWx/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Triple-Noodles.jpg
Cocktail Noodles,ProductType,10,"Inventory,Food,Restaurant,Noodles,Vegeterian,",100,,,https://drive.google.com/file/d/1zARrYWTUH6PVfcWzTjpoUYHht8kJV775/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/CocktailNoodles.jpg
Mushroom Noodles,ProductType,11,"Inventory,Food,Restaurant,Noodles,Vegeterian,",110,," Noodles,  Mushrooms,  Chopped Garlic,  Chopped ginger,  Chopped green chilies,  Black pepper or white pepper,  Chopped spring onions, to .  Oil,  Soya Sauce,  Rice vinegar or regular vinegar,Spring onion greens for garnish,salt as required.",https://drive.google.com/file/d/1LpIuh6Qae06blbHRIf-nqM0OwPDvM-CP/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MushroomNoodles.jpg
Spl Noodles,ProductType,12,"Inventory,Food,Restaurant,Noodles,Vegeterian,",110,,,https://drive.google.com/file/d/1Li920_QTgqEZGUZ3QbWfaFkR7H8TZ9Le/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/SplNoodles.jpg
Paneer Noodles,ProductType,13,"Inventory,Food,Restaurant,Noodles,Vegeterian,",110,,"Noodles  ,Onions   chopped,Spring onions,Corrot  ,Chilly sauce  tbs,Roasted cashewnuts,Pepper powder  tbs,Chopped French Beans  ,Cabbage   chopped,Garlic   chopped,Green chilies  chopped,Paneer (cottage cheese) .",https://drive.google.com/file/d/1k8Tjx8FJsxTvB9M1zcPv26BF_CCbGkdX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PaneerNoodles.jpg
Paneer Triple Schezwan Noodles,ProductType,14,"Inventory,Food,Restaurant,Noodles,Vegeterian,",110,,,https://drive.google.com/file/d/1JRA-syG5-8Ap559VP3oVtrd2fuD3ldX-/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaneerTripleSchezwanNoodles.jpg
Juices,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OrengeJuice.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Juices,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Juices,",,,,,
Pineapple Juice,ProductType,4,"Inventory,Food,Restaurant,Juices,Vegeterian,",40,," Ripe Pineapple ,  Sugar or to taste , Ice cubes.",https://drive.google.com/file/d/1ZEbR-NEdaJrVFOlCKFWiOWfhZr80EI-t/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Pineapple-juice.jpg
Mango Juice,ProductType,5,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,," Ripe  Mango ,  Sugar or to taste , Ice cubes.",https://drive.google.com/file/d/1Z2ndzc3lm0bwIqXvHXUUWbBmlXq4if_k/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mangojuice.png
Chikoo Juice,ProductType,6,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,," Ripe  Chikoo ,  Sugar or to taste , Ice cubes.",https://drive.google.com/file/d/1v4flN05eFpLh4aEkTDhqp1EnU-UaQHAg/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/IceCream/ChikooJuice.jpg
Apple Juice,ProductType,7,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,," Apple, Chikoo ,  Sugar or to taste , Ice cubes.",https://drive.google.com/file/d/1SSByeYHJ7OOY4sbQnftcyiadxrpfgoo5/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/AppleJuice.jpg
Mix Juice,ProductType,8,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,,,https://drive.google.com/file/d/1L5IHjoQIkIx3300TL2BHvtOKnAh1pbNb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/MixJuice.jpg
Papai Juice,ProductType,9,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,,"   Papaya ,  Sugar or to taste , Ice cubes.",https://drive.google.com/file/d/1R1VHe6eOEHuiTBAt47s6LKO7t0LYi7oI/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PapaiJuice.jpg
Tarbuj Juice,ProductType,10,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,,,https://drive.google.com/file/d/1NVvb8rOY_eBr09G8QDGiy9AoAtlwBLrJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/TarbujJuice.jpg
Orange Juice,ProductType,11,"Inventory,Food,Restaurant,Juices,Vegeterian,",50,,,https://drive.google.com/file/d/1j80vvKuqCQogkjKBmGOBZMFTfVIxYuJM/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OrengeJuice.jpg
Beverages,ProductClass,1,"Inventory,Food,Restaurant,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg
Vegeterian,ProductLine,2,"Inventory,Food,Restaurant,Beverages,",,,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg
NonVegeterian,ProductLine,3,"Inventory,Food,Restaurant,Beverages,",,,,,
Lassi,ProductType,4,"Inventory,Food,Restaurant,Beverages,Vegeterian,",40,,,https://drive.google.com/file/d/1z2BJrtvZR9kkdK-COuqLNCQlIbTJNxnX/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Lassi.jpg
Ice Cream Lassi,ProductType,5,"Inventory,Food,Restaurant,Beverages,Vegeterian,",60,,,https://drive.google.com/file/d/1lOLExyPwUwBjI2bjl2c128u3p9l0pE1S/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/IceCreamLassi.jpg
Dry Fruit Lassi,ProductType,6,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,"  Thick CurdPlain Yogurt, Almonds, Pistachios, Whole Cashews, Dried Figs,  Sugar, Green Cardamom,Large Pinch SaffronKesar,Slivered Almonds & Pistachios as needed.",https://drive.google.com/file/d/1nDqopy0K6rm8RMo-39vvkRm5ypzxctit/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/DryFruitLassi.jpg
Mango Lassi,ProductType,7,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,"  diced fresh mango,  plain nonfat yogurt,  milk,  white sugar,Dash of cinnamon,Dash of cinnamon.",https://drive.google.com/file/d/1RkvHqFFspNgXQ54LhM0OPgafaOn-kCox/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/MangoLassi.jpg
Kesar Lassi,ProductType,8,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,"  Curd (Dahi  Yogurt) , pinch Saffron strands, Cardamom (Elaichi),  Whole Almonds,  Pistachios ,,slivered for garnish.",https://drive.google.com/file/d/1rGND5pvO8aliTzgOjvEkfulBGp-q2FBu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/IceCream2/Juice/KesarLassi.jpg
Pista Lassi,ProductType,9,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,"  Yogurt,  Milk,  Pistachios, units Cardamom Pods, to   Sugar.",https://drive.google.com/file/d/1urXzxxcdRQc4ghyXeSFTRIUoeEHeXjrq/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/IceCream2/Juice/PistaLassi.jpg
Chocolate Lassi,ProductType,10,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,"  yoghurt (curd),  dark chocolate, almonds,  Water.",https://drive.google.com/file/d/1AQr0G0PuS7xAuWgnDOoUFKaoE2R_qBKR/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/ChocolateLassi.jpg
Strawberry Lassi,ProductType,11,"Inventory,Food,Restaurant,Beverages,Vegeterian,",70,,"  fresh strawberry puree,  sugar or to taste, yogurt,  milk, pinch of cardamom powder,  rose wate.",https://drive.google.com/file/d/1veW0_lfq_o_ZtVKObNJ6pSalXiKyQceJ/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/StrawberryLassi.jpg
Mahavir Spl Ice Cream,ProductType,12,"Inventory,Food,Restaurant,Beverages,Vegeterian,",50,,,,
Rajbhog Ice Cream,ProductType,13,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/16TKUTa-0iT_EGQNQp1ZWhfAwJzlvn8NW/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/imgs-2/RajbhogIceCream.jpg
American Dry Fruits Ice Cream,ProductType,14,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/1Ewo-rjyfuS8U_Iv2w3z_Y3XSfU5G0z8r/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/AmericanDryFruitsIceCream.jpg
Paan Masala Ice Cream,ProductType,15,"Inventory,Food,Restaurant,Beverages,Vegeterian,",30,,,https://drive.google.com/file/d/15yq0xH10KPX66JQRAXE21UKT6NJzGE3c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food20220212/PaanMasalaIceCream.jpg
