label,nodeType,order,path,price,description,link,imageLink,Zomato
Peri Peri Fries,ProductType,5,"Inventory,Food,Cafe,Snacks,Vegeterian,",50,,https://drive.google.com/file/d/1Xca3b3wbJDb1PAW3FCV9gz2n_PJ_nMGj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/PeriPeriFries.jpg,75
Cheese Fries,ProductType,6,"Inventory,Food,Cafe,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1oF0PSSp2XknuVmAEejnclTBv8qHDhs4R/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/CheeseFries.jpg,90
Garlic Bread Toast,ProductType,7,"Inventory,Food,Cafe,Snacks,Vegeterian,",50,,https://drive.google.com/file/d/1n1EUyyPsb6c9S2clx15EeXuKL1RrfbNj/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/GarlicBreadToast.jpg,
Garlic Bread With Cheese,ProductType,8,"Inventory,Food,Cafe,Snacks,Vegeterian,",60,,https://drive.google.com/file/d/1VRQtRWhbAzLzvkftM4hleNS0HDDN3APl/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/GarlicBreadWithCheese.jpg,
Cheese Chilli Toast,ProductType,9,"Inventory,Food,Cafe,Snacks,Vegeterian,",70,,https://drive.google.com/file/d/1W_PVHddymJGPrmn6dJ220lgrjHAfVxul/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CheeseChilliToast.jpg,
Beverages,ProductClass,1,"Inventory,Food,Cafe,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Beverages.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Beverages,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Beverages,",,,,,
Plain Cold Coffee,ProductType,4,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,,https://drive.google.com/file/d/1gXTHonaJkgENJ0QqxKvhvm0hE9cYVy0n/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Plain-Cold-Coffee.jpg,
Creamy Cold Coffee,ProductType,5,"Inventory,Food,Cafe,Beverages,Vegeterian,",60,,https://drive.google.com/file/d/1eep78bdxkd4nRW1ueklvcG8tUIJJg51F/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/img/CreamyColdCoffee.jpg,
Ice Moch,ProductType,6,"Inventory,Food,Cafe,Beverages,Vegeterian,",70,,https://drive.google.com/file/d/1FwUHgd6j4pAUEAyS7gkEZ04UFWoivdmH/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/IcedMoch.jpg,
Cafe Frappe,ProductType,7,"Inventory,Food,Cafe,Beverages,Vegeterian,",80,, ,,
Tea,ProductType,8,"Inventory,Food,Cafe,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1fd2gFK13kA_Nc4iEqwyT__x9hmcV5BvG/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Tea.jpg,
Hot Coffee,ProductType,9,"Inventory,Food,Cafe,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/1cfiDDRvwcGudhk_KsazZCi2zso-l8t3e/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/HotCoffee.jpg,
Black Tea,ProductType,10,"Inventory,Food,Cafe,Beverages,Vegeterian,",30,,https://drive.google.com/file/d/105ewB4ragW0eEl4dU9Yd8hf8Ee9W8Qug/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackTea.jpg,
Tea + Grilled Bread,ProductType,11,"Inventory,Food,Cafe,Beverages,Vegeterian,",40,, ,,
Bournvita + Grilled Bread,ProductType,12,"Inventory,Food,Cafe,Beverages,Vegeterian,",50,, ,,
Shakes,ProductClass,1,"Inventory,Food,Cafe,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/categoryimages3/Shakes.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Shakes,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Shakes,",,,,,
Strawberry Shake,ProductType,4,"Inventory,Food,Cafe,Shakes,Vegeterian,",60,,https://drive.google.com/file/d/1Fdnyc6aGR4CFaJ03M1rjQ0pqahi_lzy3/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/StrawberryShake.jpg,
Mango,ProductType,5,"Inventory,Food,Cafe,Shakes,Vegeterian,",60,,https://drive.google.com/file/d/19rFCjjqufhkfBycgRfC4BBdfT-ihyzi4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mango.jpg,
Pineapple Shake,ProductType,6,"Inventory,Food,Cafe,Shakes,Vegeterian,",60,,https://drive.google.com/file/d/1St8ZJbOVaVCb-AJtu0P_x9gDwI2adoKb/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/PineappleShake.jpg,
Butterscotch Shake,ProductType,7,"Inventory,Food,Cafe,Shakes,Vegeterian,",60,,https://drive.google.com/file/d/1vMYOe4Hsu_alrgXfhtBvsSxPzcUWYTaC/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/ButterscotchShake.jpg,
Kiwi Shake,ProductType,8,"Inventory,Food,Cafe,Shakes,Vegeterian,",60,,https://drive.google.com/file/d/1UOAhCrWtoXF0AdJ0TIcL1Q9mNLy0oK4m/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KiwiShake.jpg,
Black Current,ProductType,9,"Inventory,Food,Cafe,Shakes,Vegeterian,",70,,https://drive.google.com/file/d/1wcMoHOq9vo6wPomKC12rxnAf_4SrxZZm/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlackCurrent.jpg,
Kit Kat Shake,ProductType,10,"Inventory,Food,Cafe,Shakes,Vegeterian,",70,,https://drive.google.com/file/d/18Ema0CfR8oH5SoBJIKCWdyfx6o9Tbq0c/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/KitkatShake.jpg,
Oreo Shake,ProductType,11,"Inventory,Food,Cafe,Shakes,Vegeterian,",70,,https://drive.google.com/file/d/1e_eFRRnkBekms2_ce6lXpp43RDyRtZQu/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/OreoShake.jpg,
Mocktails,ProductClass,1,"Inventory,Food,Cafe,",,,https://drive.google.com/file/d/1fTXHVs3UMykOSulMgLwMzwk8qxEC5COK/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-3/mocktails.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Mocktails,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Mocktails,",,,,,
Blue Sky,ProductType,4,"Inventory,Food,Cafe,Mocktails,Vegeterian,",70,,https://drive.google.com/file/d/1I6j2nvvn-HkLNYjeB7LA1mhJ14ISpjka/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/BlueSkyMocktails.jpg,
Virgin Mojito,ProductType,5,"Inventory,Food,Cafe,Mocktails,Vegeterian,",70,,https://drive.google.com/file/d/1CodghbtqPT74JhOgmKao37H72i2Hmg9A/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Virgin-Mojito.jpg,
Apple Peach,ProductType,6,"Inventory,Food,Cafe,Mocktails,Vegeterian,",70,,https://drive.google.com/file/d/1msCaiWBM0AwRr3jceWQ74LMjUjx_gMMr/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/ApplePeach.jpg,
Kokan,ProductType,7,"Inventory,Food,Cafe,Mocktails,Vegeterian,",70,,,,
Smothiee,ProductClass,1,"Inventory,Food,Cafe,",,,https://drive.google.com/file/d/1zYUE3ENEJxkiP2TJzBa6wlQY6BTFjMOO/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/food1/StrawberrySmothiee.jpg,
Vegeterian,ProductLine,2,"Inventory,Food,Cafe,Smothiee,",,,,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Salad.jpg,
NonVegeterian,ProductLine,3,"Inventory,Food,Cafe,Smothiee,",,,,,
Mango,ProductType,4,"Inventory,Food,Cafe,Smothiee,Vegeterian,",70,,https://drive.google.com/file/d/19rFCjjqufhkfBycgRfC4BBdfT-ihyzi4/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/restaurant-2/Mango.jpg,
Strawberry,ProductType,5,"Inventory,Food,Cafe,Smothiee,Vegeterian,",70,, ,,
Mix Berry,ProductType,6,"Inventory,Food,Cafe,Smothiee,Vegeterian,",70,,https://drive.google.com/file/d/1X4jXtqM7F4mKswwBqJLpYzRKR2_uFP3T/view?usp=sharing,https://d32jc9rx98ldq0.cloudfront.net/staging/inventory/compressed/Cafe/MixBerry.jpg,
